S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,3,130.00,129.00,130.00,880.00,114200.00,131.00,-1.00
2,Agriculture Development Bank Limited,12,122.00,114.00,122.00,2691.00,314662.00,120.00,2.00
3,Alpine Development Bank Limited,7,104.00,103.00,103.00,70.00,7260.00,102.00,1.00
4,Api Finance Limited,3,128.00,128.00,128.00,50.00,6400.00,130.00,-2.00
5,Araniko Development Bank Limited,107,93.00,90.00,91.00,3040.00,278100.00,92.00,-1.00
6,Arun Valley Hydropower Development Co. Ltd.,14,355.00,355.00,355.00,314.00,111470.00,354.00,1.00
7,Asian Life Insurance Co. Limited,13,169.00,160.00,168.00,1020.00,167550.00,165.00,3.00
8,Bank of Asia Nepal Limited,12,167.00,162.00,165.00,1350.00,222020.00,165.00,0.00
9,Bank of Kathmandu Ltd.,14,446.00,437.00,437.00,1259.00,554166.00,440.00,-3.00
10,Biratlaxmi Bikas Bank Limited,85,150.00,147.00,147.00,1185.00,177579.00,150.00,-3.00
11,Butwal Power Company Limited,3,530.00,525.00,530.00,300.00,158500.00,540.00,-10.00
12,Chilime Hydropower Company Limited,10,901.00,890.00,890.00,970.00,865280.00,890.00,0.00
13,Citizen Bank International Limited,3,176.00,175.00,176.00,170.00,29820.00,175.00,1.00
14,Clean Energy Development Bank Limited,18,145.00,138.00,140.00,5140.00,725040.00,147.00,-7.00
15,Corporate Development Bank Limited,2,347.00,341.00,341.00,40.00,13700.00,354.00,-13.00
16,Deprosc Laghubitta Bittiya Sanstha Limited,2,287.00,282.00,287.00,1335.00,378125.00,287.00,0.00
17,Deva Bikas Bank Limited,23,91.00,87.00,89.00,5255.00,462465.00,90.00,-1.00
18,Everest Bank Limited,3,824.00,808.00,824.00,88.00,71264.00,824.00,0.00
19,Gandaki Bikas Bank Limited,14,112.00,110.00,110.00,340.00,37870.00,112.00,-2.00
20,Gandaki Bikas BankLimited,1,194.00,194.00,194.00,10.00,1940.00,191.00,3.00
21,Garima Bikas Bank Limited,129,144.00,140.00,142.00,3150.00,449600.00,143.00,-1.00
