S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,74,117.00,114.00,114.00,5809.00,668048.00,119.00,-5.00
2,Alpine Development Bank Limited,4,102.00,100.00,102.00,420.00,42660.00,102.00,0.00
3,Api Finance Limited,3,122.00,122.00,122.00,150.00,18300.00,120.00,2.00
4,Araniko Development Bank Limited,31,85.00,81.00,85.00,740.00,60610.00,81.00,4.00
5,Arun Valley Hydropower Development Co. Ltd.,7,334.00,325.00,325.00,164.00,53855.00,332.00,-7.00
6,Asian Life Insurance Co. Limited,53,168.00,158.00,165.00,2940.00,469480.00,167.00,-2.00
7,Bank of Asia Nepal Limited,8,159.00,156.00,156.00,570.00,89290.00,156.00,0.00
8,Bank of Kathmandu Ltd.,51,446.00,415.00,420.00,8259.00,3466550.00,426.00,-6.00
9,Biratlaxmi Bikas Bank Limited,109,137.00,134.00,136.00,2195.00,298163.00,135.00,1.00
10,Bottlers Nepal (Terai) Limited,1,1000.00,1000.00,1000.00,100.00,100000.00,989.00,11.00
11,Chilime Hydropower Company Limited,781,844.00,823.00,830.00,15400.00,12824610.00,831.00,-1.00
12,Citizen Bank International Limited,6,167.00,164.00,166.00,900.00,149240.00,166.00,0.00
13,Clean Energy Development Bank Limited,6,137.00,133.00,137.00,2252.00,301828.00,139.00,-2.00
14,Corporate Development Bank Limited,6,217.00,201.00,201.00,130.00,27450.00,221.00,-20.00
15,Deva Bikas Bank Limited,5,90.00,89.00,90.00,485.00,43450.00,90.00,0.00
16,Everest Bank Limited,14,754.00,738.00,740.00,1336.00,987191.00,740.00,0.00
17,Everest Finance Ltd.,5,116.00,113.00,114.00,1160.00,132490.00,118.00,-4.00
18,Fewa Finance Co. Ltd.,3,198.00,192.00,192.00,75.00,14619.00,202.00,-10.00
19,Garima Bikas Bank Limited,3,120.00,120.00,120.00,80.00,9600.00,120.00,0.00
20,Gaurishankar Development Bank Ltd.,1,92.00,92.00,92.00,160.00,14720.00,92.00,0.00
21,Global IME Bank Limited,4,165.00,162.00,163.00,800.00,130440.00,165.00,-2.00
22,Grand Bank Nepal Limited,3,131.00,130.00,131.00,1100.00,144000.00,129.00,2.00
23,Gurans Life Insurance Company Ltd.,111,101.00,99.00,99.00,4510.00,451010.00,101.00,-2.00
24,Hathway Finance Company Limited,23,47.00,46.00,47.00,1170.00,54451.00,46.00,1.00
25,Himalayan Bank Limited,8,613.00,600.00,600.00,612.00,370242.00,603.00,-3.00
26,Himalayan Distillery Limited,5,100.00,100.00,100.00,240.00,24000.00,99.00,1.00
27,ICFC Finance Limited,2,130.00,130.00,130.00,240.00,31200.00,130.00,0.00
28,Imperial Financial Inst. Ltd.,50,121.00,109.00,111.00,1340.00,150682.00,121.00,-10.00
29,Janaki Finance Ltd.,2,232.00,232.00,232.00,60.00,13920.00,228.00,4.00
30,Jyoti Bikas Bank Limited,238,98.00,96.00,97.00,4640.00,451320.00,98.00,-1.00
31,Kabeli Bikas Bank Limited,1,133.00,133.00,133.00,30.00,3990.00,135.00,-2.00
32,Kamana Sewa Bikas Bank Limited,2,110.00,108.00,110.00,30.00,3280.00,109.00,1.00
33,Karnali Development Bank Limited,6,65.00,65.00,65.00,60.00,3900.00,66.00,-1.00
34,Kaski Finance Limited,2,108.00,108.00,108.00,180.00,19440.00,106.00,2.00
35,Kumari Bank Limited,3,217.00,215.00,217.00,632.00,135908.00,219.00,-2.00
36,Laxmi Bank Limited,1,253.00,253.00,253.00,106.00,26818.00,255.00,-2.00
37,Life Insurance Co. Nepal,7,569.00,548.00,548.00,500.00,277320.00,580.00,-32.00
38,Lumbini Bank Limited,13,159.00,153.00,158.00,3817.00,588386.00,156.00,2.00
39,Lumbini Finance Ltd.,2,143.00,141.00,143.00,40.00,5680.00,139.00,4.00
40,Machhapuchhre Bank Limited,6,116.00,113.00,113.00,4342.00,494878.00,113.00,0.00
41,Mahalaxmi Bikas Bank Ltd.,4,73.00,73.00,73.00,190.00,13870.00,73.00,0.00
42,Mahalaxmi BikasBank Limited,1,128.00,128.00,128.00,12.00,1536.00,130.00,-2.00
43,Nabil Bank Limited,7,855.00,838.00,843.00,589.00,495721.00,850.00,-7.00
44,National Hydro Power Company Limited,2,52.00,50.98,52.00,150.00,7657.00,49.98,2.02
45,National Life Insurance Co. Ltd.,4,327.00,320.00,320.00,396.00,127898.00,327.00,-7.00
46,NCM Mutual Fund,1,32.00,32.00,32.00,100.00,3200.00,32.20,-0.20
47,Nepal Bangladesh Bank Limited,10,131.00,126.00,128.00,786.00,100405.00,132.00,-4.00
48,Nepal Doorsanchar Comapany Limited,10,426.00,424.00,425.00,1635.00,695065.00,421.00,4.00
