S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,134,136.00,132.00,135.00,7990.00,1079380.00,136.00,-1.00
2,Alpine Development Bank Limited,11,160.00,159.00,160.00,180.00,28630.00,160.00,0.00
3,Api Finance Limited,15,224.00,216.00,224.00,320.00,70400.00,212.00,12.00
4,Arun Valley Hydropower Development Co. Ltd.,5,450.00,443.00,450.00,142.00,63704.00,446.00,4.00
5,Asian Life Insurance Co. Limited,32,255.00,250.00,253.00,1850.00,465900.00,250.00,3.00
6,Bank of Asia Nepal Limited,9,268.00,265.00,268.00,1275.00,340240.00,268.00,0.00
7,Bank of Kathmandu Ltd.,24,595.00,582.00,588.00,2538.00,1487701.00,582.00,6.00
8,Birgunj Finance Ltd.,1,154.00,154.00,154.00,5000.00,770000.00,151.00,3.00
9,Capital Merchant Bank & Finance Co. Ltd.,1,153.00,153.00,153.00,690.00,105570.00,151.00,2.00
10,Chilime Hydropower Company Limited,14,1005.00,976.00,1005.00,3840.00,3807420.00,976.00,29.00
11,Citizen Bank International Limited,25,254.00,250.00,251.00,2790.00,701180.00,250.00,1.00
12,Clean Energy Development Bank Limited,1,239.00,239.00,239.00,10.00,2390.00,239.00,0.00
13,CMB Finance Limited,1,181.00,181.00,181.00,580.00,104980.00,184.00,-3.00
14,Crystal Finance Ltd.,18,230.00,220.00,230.00,470.00,106040.00,217.00,13.00
15,Deva Bikas Bank Limited,3,145.00,145.00,145.00,80.00,11600.00,145.00,0.00
16,Everest Bank Limited,4,1099.00,1057.00,1099.00,71.00,75908.00,1099.00,0.00
17,Excel Development Bank Ltd.,1,275.00,275.00,275.00,80.00,22000.00,270.00,5.00
18,Gandaki Bikas BankLimited,1,188.00,188.00,188.00,40.00,7520.00,190.00,-2.00
19,Gaurishankar Development Bank Ltd.,341,145.00,129.00,140.00,3620.00,511000.00,143.00,-3.00
20,Global IME Bank Limited,9,232.00,225.00,232.00,565.00,128195.00,225.00,7.00
21,Grand Bank Nepal Limited,4,195.00,189.00,192.00,2500.00,474300.00,198.00,-6.00
22,Himalayan Bank Limited,11,612.00,600.00,600.00,891.00,535131.00,600.00,0.00
23,Infrastructure Development Bank Ltd.,12,148.00,145.00,147.00,2698.00,393834.00,147.00,0.00
24,Jyoti Bikas Bank Limited,6,278.00,255.00,255.00,60.00,15950.00,283.00,-28.00
25,Kasthamandap Development Bank Limited,68,169.00,157.00,160.00,1520.00,246960.00,166.00,-6.00
26,Kumari Bank Limited,6,305.00,300.00,305.00,1812.00,549297.00,305.00,0.00
27,Kumari Bank Limited Promotor Share,3,271.00,271.00,271.00,60.00,16260.00,285.00,-14.00
28,Lalitpur Finance Ltd.,1,324.00,324.00,324.00,25.00,8100.00,318.00,6.00
29,Laxmi Bank Limited,1,465.00,465.00,465.00,20.00,9300.00,474.00,-9.00
30,Lumbini Bank Limited,5,236.00,232.00,235.00,1980.00,464750.00,236.00,-1.00
