S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,144.00,144.00,144.00,67.00,9648.00,145.00,-1.00
2,Agriculture Development Bank Limited,12,128.00,127.00,128.00,772.00,98506.00,130.00,-2.00
3,Alpine Development Bank Limited,1,116.00,116.00,116.00,10.00,1160.00,118.00,-2.00
4,Araniko Development Bank Limited,5,177.00,174.00,174.00,90.00,15690.00,180.00,-6.00
5,Arun Valley Hydropower Development Co. Ltd.,17,406.00,400.00,404.00,1000.00,402187.00,402.00,2.00
6,Asian Life Insurance Co. Limited,10,156.00,153.00,156.00,550.00,84600.00,155.00,1.00
7,Bank of Asia Nepal Limited,8,192.00,180.00,192.00,1837.00,332510.00,185.00,7.00
8,Bank of Kathmandu Ltd.,25,586.00,575.00,575.00,4197.00,2427656.00,572.00,3.00
9,Biratlaxmi Bikas Bank Limited,1,147.00,147.00,147.00,100.00,14700.00,147.00,0.00
10,Bottlers Nepal (Balaju) Limited,1,1690.00,1690.00,1690.00,10.00,16900.00,1690.00,0.00
11,Business Universal Development Bank Ltd.,7,120.00,116.00,120.00,1558.00,184320.00,114.00,6.00
12,Chhimek Laghubitta Bikas Bank Limited,10,384.00,370.00,380.00,985.00,372112.00,369.00,11.00
13,Chilime Hydropower Company Limited,11,856.00,840.00,840.00,1360.00,1152740.00,840.00,0.00
14,Citizen Bank International Limited,21,202.00,195.00,199.00,1920.00,378560.00,199.00,0.00
15,Clean Energy Development Bank Limited,3,160.00,157.00,160.00,168.00,26676.00,160.00,0.00
16,Deprosc Laghubitta Bittiya Sanstha Limited,3,280.00,280.00,280.00,147.00,41160.00,285.00,-5.00
17,Deva Bikas Bank Limited,8,108.00,101.00,101.00,4996.00,505418.00,106.00,-5.00
18,Everest Bank Limited,22,1011.00,980.00,1011.00,638.00,628376.00,975.00,36.00
19,Fewa Bikas Bank Ltd. Promoter Share,2,226.00,226.00,226.00,4395.00,993270.00,226.00,0.00
20,Gandaki Bikas Bank Limited,205,109.00,106.00,109.00,5860.00,624990.00,106.00,3.00
21,Garima Bikas Bank Limited,82,141.00,136.00,141.00,2140.00,295630.00,137.00,4.00
22,Gaurishankar Development Bank Ltd.,19,112.00,110.00,112.00,190.00,21180.00,108.00,4.00
23,Global IME Bank Limited,14,195.00,191.00,194.00,1955.00,376545.00,193.00,1.00
24,Grand Bank Nepal Limited,4,146.00,142.00,145.00,280.00,40360.00,144.00,1.00
25,Hathway Finance Company Limited,51,78.00,75.00,75.00,2060.00,158620.00,77.00,-2.00
26,Himalayan Bank Limited,4,618.00,606.00,618.00,124.00,75780.00,600.00,18.00
27,Himalayan Finance Limited (Bittiya Sanstha),45,65.00,61.00,65.00,610.00,37730.00,61.00,4.00
28,ICFC Finance Limited,2,142.00,142.00,142.00,176.00,24992.00,140.00,2.00
29,Infrastructure Development Bank Ltd.,2,105.00,103.00,103.00,94.00,9770.00,107.00,-4.00
30,Jyoti Bikas Bank Limited,56,107.00,97.00,107.00,1930.00,192800.00,98.00,9.00
31,Kabeli Bikas Bank Limited,7,211.00,207.00,207.00,70.00,14570.00,215.00,-8.00
32,Kamana Sewa Bikas Bank Limited,4,231.00,219.00,219.00,70.00,15690.00,235.00,-16.00
33,Kankai Bikas Bank Ltd.,123,110.00,105.00,110.00,1400.00,152420.00,107.00,3.00
34,Karnali Development Bank Limited,6,84.00,83.00,83.00,290.00,24110.00,85.00,-2.00
35,Kaski Finance Limited,1,130.00,130.00,130.00,10.00,1300.00,132.00,-2.00
36,Kumari Bank Limited,6,250.00,245.00,250.00,943.00,232116.00,249.00,1.00
37,Kumari Bank Limited Promotor Share,20,98.00,96.00,97.00,300.00,29010.00,97.00,0.00
38,Laxmi Bank Limited,10,295.00,280.00,280.00,2464.00,694650.00,295.00,-15.00
39,Lumbini Bank Limited,13,223.00,217.00,223.00,5260.00,1154820.00,221.00,2.00
40,Lumbini Bikas Bank Ltd.,24,113.00,110.00,112.00,7010.00,779600.00,112.00,0.00
41,Machhapuchhre Bank Limited,5,119.00,115.00,119.00,650.00,75076.00,115.00,4.00
42,Mahakali Bikas Bank Limited,4,120.00,118.00,120.00,70.00,8320.00,120.00,0.00
43,Mahalaxmi Bikas Bank Ltd.,14,87.00,86.00,87.00,320.00,27800.00,88.00,-1.00
44,Mahalaxmi BikasBank Limited,5,140.00,137.00,140.00,2546.00,355686.00,135.00,5.00
