S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Alpine Development Bank Limited,1,100.00,100.00,100.00,20.00,2000.00,100.00,0.00
2,Api Finance Limited,3,124.00,122.00,122.00,240.00,29580.00,124.00,-2.00
3,Araniko Development Bank Limited,26,86.00,85.00,85.00,800.00,68410.00,86.00,-1.00
4,Arun Valley Hydropower Development Co. Ltd.,15,334.00,328.00,331.00,468.00,154543.00,334.00,-3.00
5,Asian Life Insurance Co. Limited,10,169.00,167.00,167.00,370.00,62050.00,169.00,-2.00
6,Bank of Asia Nepal Limited,2,167.00,166.00,166.00,290.00,48240.00,164.00,2.00
7,Bank of Kathmandu Ltd.,13,428.00,422.00,426.00,903.00,382427.00,426.00,0.00
8,Biratlaxmi Bikas Bank Limited,51,134.00,130.00,133.00,1950.00,256684.00,130.00,3.00
9,Butwal Power Company Limited,1,496.00,496.00,496.00,110.00,54560.00,496.00,0.00
10,Chilime Hydropower Company Limited,560,790.00,772.00,787.00,15120.00,11767340.00,775.00,12.00
11,Citizen Bank International Limited,10,170.00,165.00,167.00,1510.00,250380.00,171.00,-4.00
12,Clean Energy Development Bank Limited,1,134.00,134.00,134.00,102.00,13668.00,135.00,-1.00
13,Deprosc Laghubitta Bittiya Sanstha Limited,1,277.00,277.00,277.00,100.00,27700.00,282.00,-5.00
14,Deva Bikas Bank Limited,7,93.00,92.00,92.00,1094.00,101388.00,92.00,0.00
15,Everest Bank Limited,49,789.00,740.00,750.00,6000.00,4494378.00,775.00,-25.00
16,Everest Finance Ltd.,31,139.00,127.00,127.00,1650.00,223270.00,141.00,-14.00
17,Gandaki Bikas Bank Limited,16,113.00,110.00,111.00,710.00,78380.00,111.00,0.00
18,Gaurishankar Development Bank Ltd.,6,94.00,93.00,94.00,60.00,5630.00,93.00,1.00
19,Global IME Bank Limited,5,166.00,163.00,165.00,2120.00,347845.00,163.00,2.00
20,Grand Bank Nepal Limited,5,133.00,129.00,133.00,576.00,75204.00,128.00,5.00
21,Gurans Life Insurance Company Ltd.,63,102.00,100.00,102.00,3700.00,372840.00,102.00,0.00
22,Gurkhas Finance Ltd.,1,128.00,128.00,128.00,49.00,6272.00,130.00,-2.00
23,Hathway Finance Company Limited,2,46.00,46.00,46.00,180.00,8280.00,46.00,0.00
24,Himalayan Bank Limited,6,607.00,601.00,601.00,1495.00,902240.00,610.00,-9.00
25,Himalayan Finance Limited (Bittiya Sanstha),1,64.00,64.00,64.00,20.00,1280.00,63.00,1.00
26,ICFC Finance Limited,2,135.00,135.00,135.00,440.00,59400.00,135.00,0.00
27,Janaki Finance Ltd.,3,222.00,222.00,222.00,515.00,114330.00,218.00,4.00
