S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,40,145.00,140.00,145.00,2377.00,340019.00,143.00,2.00
2,Alpine Development Bank Limited,30,180.00,171.00,171.00,380.00,67560.00,183.00,-12.00
3,Arun Valley Hydropower Development Co. Ltd.,11,460.00,454.00,454.00,359.00,164287.00,450.00,4.00
4,Asian Life Insurance Co. Limited,21,275.00,254.00,259.00,740.00,192090.00,280.00,-21.00
5,Axis Development Bank Limited,6,117.00,111.00,117.00,50310.00,5884640.00,113.00,4.00
6,Bagheshwori Development Bank Limited,9,468.00,433.00,433.00,932.00,418196.00,477.00,-44.00
7,Bank of Asia Nepal Limited,14,270.00,264.00,270.00,740.00,197565.00,268.00,2.00
8,Bank of Kathmandu Ltd.,15,600.00,597.00,598.00,2558.00,1530347.00,600.00,-2.00
9,Best Finance Company Ltd.,3,179.00,173.00,179.00,191.00,33343.00,176.00,3.00
10,Bhrikuti Vikash Bank Limited,1,246.00,246.00,246.00,40.00,9840.00,242.00,4.00
11,Biratlaxmi Bikas Bank Limited,1,255.00,255.00,255.00,50.00,12750.00,253.00,2.00
12,Capital Merchant Bank & Finance Co. Ltd.,1,154.00,154.00,154.00,74.00,11396.00,152.00,2.00
13,Chilime Hydropower Company Limited,1,1043.00,1043.00,1043.00,220.00,229460.00,1064.00,-21.00
14,Citizen Bank International Limited,6,252.00,248.00,248.00,570.00,142300.00,252.00,-4.00
15,Clean Energy Development Bank Limited,4,259.00,256.00,259.00,130.00,33640.00,260.00,-1.00
16,Crystal Finance Ltd.,7,236.00,230.00,231.00,130.00,30240.00,240.00,-9.00
17,Everest Bank Limited,5,1075.00,1020.00,1075.00,230.00,239556.00,1026.00,49.00
18,Excel Development Bank Ltd.,4,310.00,295.00,310.00,160.00,48420.00,290.00,20.00
19,Garima Bikas Bank Limited,54,169.00,166.00,169.00,1500.00,251390.00,167.00,2.00
20,Gaurishankar Development Bank Ltd.,117,143.00,141.00,142.00,1170.00,166610.00,143.00,-1.00
21,Global IME Bank Limited,7,234.00,231.00,231.00,475.00,110155.00,231.00,0.00
22,Grand Bank Nepal Limited,3,206.00,202.00,202.00,418.00,84883.00,202.00,0.00
23,Gurkhas Finance Ltd.,1,139.00,139.00,139.00,34.00,4726.00,162.00,-23.00
24,Himalayan Bank Limited,1,655.00,655.00,655.00,145.00,94975.00,665.00,-10.00
25,Infrastructure Development Bank Ltd.,1,135.00,135.00,135.00,30.00,4050.00,136.00,-1.00
26,Jyoti Bikas Bank Limited,262,137.00,135.00,135.00,6090.00,826450.00,135.00,0.00
27,Kabeli Bikas Bank Limited,4,224.00,212.00,224.00,40.00,8720.00,207.00,17.00
28,Kaski Finance Limited,2,211.00,207.00,207.00,300.00,62500.00,215.00,-8.00
29,Kasthamandap Development Bank Limited,19,164.00,160.00,162.00,650.00,105620.00,160.00,2.00
30,Kumari Bank Limited,3,300.00,295.00,300.00,585.00,173025.00,300.00,0.00
31,Laxmi Bank Limited,8,436.00,412.00,436.00,511.00,213707.00,420.00,16.00
32,Lumbini Bikas Bank Ltd.,20,205.00,195.00,195.00,1780.00,352150.00,205.00,-10.00
33,Lumbini Finance Ltd.,1,198.00,198.00,198.00,20.00,3960.00,200.00,-2.00
34,Lumbini General Insurance Co. Ltd.,2,129.00,129.00,129.00,50.00,6450.00,131.00,-2.00
35,Machhapuchhre Bank Limited,3,214.00,208.00,208.00,434.00,91672.00,218.00,-10.00
36,Mahakali Bikas Bank Limited,2,150.00,150.00,150.00,40.00,6000.00,150.00,0.00
37,Mahalaxmi Bikas Bank Ltd.,96,120.00,118.00,118.00,4130.00,491310.00,118.00,0.00
38,Nabil Bank Limited,11,1335.00,1328.00,1331.00,824.00,1097372.00,1345.00,-14.00
39,Narayani National Finance Limited,1,165.00,165.00,165.00,72.00,11880.00,163.00,2.00
