S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,3,166.00,160.00,166.00,1133.00,185750.00,160.00,6.00
2,Agriculture Development Bank Limited,16,132.00,129.00,132.00,1540.00,201150.00,132.00,0.00
3,Alpine Development Bank Limited,21,135.00,131.00,133.00,300.00,40160.00,135.00,-2.00
4,Arun Valley Hydropower Development Co. Ltd.,7,425.00,420.00,425.00,210.00,89045.00,420.00,5.00
5,Bank of Asia Nepal Limited,17,216.00,210.00,213.00,2655.00,562830.00,211.00,2.00
6,Bank of Kathmandu Ltd.,81,632.00,610.00,621.00,13499.00,8311744.00,620.00,1.00
7,Bhrikuti Vikash Bank Limited,5,239.00,239.00,239.00,2066.00,493774.00,243.00,-4.00
8,Biratlaxmi Bikas Bank Limited,9,147.00,145.00,145.00,126.00,18438.00,145.00,0.00
9,Butwal Power Company Limited,5,725.00,671.00,671.00,322.00,224502.00,739.00,-68.00
10,Chhimek Laghubitta Bikas Bank Limited,1,314.00,314.00,314.00,21.00,6594.00,308.00,6.00
11,Chilime Hydropower Company Limited,14,846.00,815.00,825.00,2710.00,2234090.00,863.00,-38.00
12,Citizen Bank International Limited,24,240.00,234.00,236.00,2140.00,506470.00,234.00,2.00
13,Clean Energy Development Bank Limited,9,172.00,166.00,172.00,946.00,159154.00,168.00,4.00
14,Deprosc Laghubitta Bittiya Sanstha Limited,5,236.00,220.00,236.00,301.00,69288.00,225.00,11.00
15,Deva Bikas Bank Limited,14,117.00,110.00,110.00,757.00,84834.00,114.00,-4.00
16,Everest Bank Limited,18,1081.00,1051.00,1055.00,1522.00,1611744.00,1055.00,0.00
17,Garima Bikas Bank Limited,5,144.00,142.00,142.00,170.00,24180.00,140.00,2.00
18,Gaurishankar Development Bank Ltd.,25,99.00,99.00,99.00,250.00,24750.00,98.00,1.00
19,Global IME Bank Limited,15,227.00,218.00,218.00,1965.00,434390.00,220.00,-2.00
20,Grand Bank Nepal Limited,11,170.00,163.00,163.00,2010.00,332393.00,165.00,-2.00
21,Gurans Life Insurance Company Ltd.,1,210.00,210.00,210.00,10.00,2100.00,221.00,-11.00
22,Himalayan Bank Limited,8,652.00,640.00,641.00,1159.00,748493.00,640.00,1.00
23,Himalayan Finance Limited (Bittiya Sanstha),9,89.00,88.00,88.00,130.00,11480.00,88.00,0.00
24,ICFC Finance Limited,1,168.00,168.00,168.00,88.00,14784.00,168.00,0.00
25,IME Financial Institution,1,334.00,334.00,334.00,20.00,6680.00,340.00,-6.00
26,Infrastructure Development Bank Ltd.,11,119.00,111.00,115.00,760.00,86960.00,117.00,-2.00
27,Jyoti Bikas Bank Limited,26,110.00,104.00,104.00,620.00,66940.00,109.00,-5.00
28,Kankai Bikas Bank Ltd.,17,100.00,98.00,98.00,200.00,19880.00,102.00,-4.00
29,Kaski Finance Limited,9,156.00,149.00,149.00,660.00,100390.00,157.00,-8.00
30,Kumari Bank Limited,18,277.00,270.00,273.00,3397.00,929513.00,275.00,-2.00
31,Kumari Bank Limited Promotor Share,4,91.00,91.00,91.00,120.00,10920.00,90.00,1.00
32,Laxmi Bank Limited,9,341.00,332.00,332.00,3683.00,1252402.00,347.00,-15.00
33,Lord Buddha Finance Limited,2,142.00,140.00,142.00,20.00,2820.00,138.00,4.00
34,Lumbini Bank Limited,39,258.00,242.00,249.00,10926.00,2706680.00,245.00,4.00
35,Lumbini Bikas Bank Ltd.,21,127.00,121.00,121.00,5050.00,612510.00,129.00,-8.00
36,Machhapuchhre Bank Limited,4,140.00,137.00,137.00,934.00,129128.00,139.00,-2.00
37,Mahalaxmi Bikas Bank Ltd.,26,108.00,98.00,98.00,1490.00,155100.00,110.00,-12.00
38,Nabil Bank Limited,14,1380.00,1345.00,1370.00,1285.00,1742628.00,1356.00,14.00
39,National Hydro Power Company Limited,4,43.86,43.00,43.86,301282.00,12955986.00,43.00,0.86
40,Nepal Bangladesh Bank Limited,16,149.00,138.00,138.00,2740.00,391340.00,147.00,-9.00
41,Nepal Credit And Commercial Bank Limited,11,144.00,140.00,142.00,3270.00,461420.00,141.00,1.00
42,Nepal Doorsanchar Comapany Limited,9,435.00,425.00,427.00,1740.00,744770.00,439.00,-12.00
43,Nepal Investment Bank Limited,29,580.00,557.00,560.00,3386.00,1931476.00,569.00,-9.00
44,Nepal Life Insurance Co. Ltd.,6,600.00,590.00,591.00,125.00,74295.00,600.00,-9.00
45,Nepal SBI Bank Limited,19,632.00,605.00,605.00,3322.00,2044532.00,620.00,-15.00
46,Nerude Laghubita Bikas Bank Limited,3,480.00,480.00,480.00,50.00,24000.00,480.00,0.00
47,NIC Asia Bank Ltd.,29,580.00,559.00,570.00,4340.00,2459986.00,570.00,0.00
48,NIDC Capital Markets Ltd.,2,225.00,222.00,222.00,118.00,26250.00,222.00,0.00
49,Nilgiri Bikas Bank Limited,9,125.00,125.00,125.00,180.00,22500.00,127.00,-2.00
50,NMB Bank Limited,16,213.00,205.00,209.00,1365.00,284879.00,207.00,2.00
51,Om Development Bank Ltd.,3,185.00,182.00,182.00,110.00,20110.00,182.00,0.00
52,Om Finance Ltd.,1,240.00,240.00,240.00,35.00,8400.00,244.00,-4.00
53,Prabhu  Bank Limited,4,168.00,159.00,159.00,450.00,73650.00,171.00,-12.00
54,Prime Commercial Bank Ltd.,58,243.00,234.00,238.00,9729.00,2314618.00,237.00,1.00
55,Prime Life Insurance Company Limited,12,158.00,155.00,158.00,400.00,62120.00,161.00,-3.00
56,Public Development Bank Limited,6,78.00,77.00,78.00,540.00,42080.00,77.00,1.00
57,Rastriya Beema Company Limited,1,195.00,195.00,195.00,49.00,9555.00,195.00,0.00
58,Reliable Development Bank Limited,1,157.00,157.00,157.00,22.00,3454.00,154.00,3.00
59,Samriddhi Finance Company Limited,1,103.00,103.00,103.00,20.00,2060.00,108.00,-5.00
60,Siddharth Finance Ltd.,2,191.00,188.00,191.00,1090.00,204950.00,185.00,6.00
61,Siddhartha Bank Limited,14,293.00,279.00,285.00,1449.00,409124.00,274.00,11.00
62,Siddhartha Development Bank Ltd.,2,115.00,115.00,115.00,1350.00,155250.00,117.00,-2.00
63,Siddhartha Insurance Ltd.,2,110.00,108.00,108.00,510.00,55100.00,105.00,3.00
64,Standard Chartered Bank Limited,27,1994.00,1905.00,1955.00,1729.00,3362006.00,1948.00,7.00
65,Standard Finance Ltd.,4,124.00,120.00,120.00,1126.00,138424.00,126.00,-6.00
66,Subha Laxmi Finance Co. Ltd.,4,114.00,113.00,114.00,120.00,13650.00,111.00,3.00
67,Sunrise Bank Limited,22,174.00,162.00,170.00,2279.00,381058.00,162.00,8.00
68,Surya Life Insurance Company Limited,13,127.00,123.00,127.00,390.00,49050.00,127.00,0.00
69,Tinau Development Bank Limited,13,104.00,104.00,104.00,180.00,18720.00,105.00,-1.00
70,Udhyam Bikas Bank Limited,28,84.00,82.00,84.00,350.00,28750.00,82.00,2.00
71,Unique Finance Ltd.,8,110.00,102.00,110.00,390.00,41640.00,100.00,10.00
72,Zenith Finance Limited,5,112.00,110.00,110.00,96.00,10704.00,110.00,0.00
