S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,43,142.00,137.00,138.00,2561.00,359678.00,142.00,-4.00
2,Alpic Everest Finance Co. Ltd.,2,193.00,190.00,190.00,33.00,6300.00,196.00,-6.00
3,Alpine Development Bank Limited,44,169.00,166.00,169.00,510.00,84990.00,166.00,3.00
4,Arun Valley Hydropower Development Co. Ltd.,8,460.00,458.00,460.00,672.00,308790.00,459.00,1.00
5,Asian Life Insurance Co. Limited,12,251.00,250.00,250.00,330.00,82700.00,256.00,-6.00
6,Axis Development Bank Limited,22,120.00,114.00,120.00,1070.00,123740.00,116.00,4.00
7,Bank of Asia Nepal Limited,20,266.00,254.00,259.00,1335.00,346410.00,261.00,-2.00
8,Bank of Kathmandu Ltd.,20,604.00,592.00,592.00,2085.00,1237048.00,595.00,-3.00
9,Best Finance Company Ltd.,1,167.00,167.00,167.00,121.00,20207.00,170.00,-3.00
10,Biratlaxmi Bikas Bank Limited,5,265.00,260.00,265.00,221.00,57975.00,255.00,10.00
11,Bottlers Nepal (Terai) Limited,1,728.00,728.00,728.00,450.00,327600.00,728.00,0.00
12,Business Universal Development Bank Ltd.,4,152.00,149.00,149.00,547.00,81821.00,155.00,-6.00
13,Butwal Power Company Limited,1,700.00,700.00,700.00,61.00,42700.00,696.00,4.00
14,Chilime Hydropower Company Limited,2,1005.00,1003.00,1005.00,300.00,301100.00,1023.00,-18.00
15,Citizen Bank International Limited,18,245.00,238.00,243.00,1340.00,321280.00,242.00,1.00
16,City Express Finance Co. Limited,3,145.00,143.00,143.00,1160.00,167200.00,145.00,-2.00
17,Clean Energy Development Bank Limited,4,266.00,259.00,266.00,240.00,63290.00,259.00,7.00
18,Crystal Finance Ltd.,17,221.00,216.00,218.00,460.00,100700.00,220.00,-2.00
19,Deva Bikas Bank Limited,6,149.00,146.00,146.00,376.00,55358.00,147.00,-1.00
20,Everest Bank Limited,11,1069.00,1030.00,1069.00,935.00,972269.00,1070.00,-1.00
21,Excel Development Bank Ltd.,1,304.00,304.00,304.00,100.00,30400.00,310.00,-6.00
22,Gandaki Bikas Bank Limited,2,293.00,288.00,288.00,20.00,5810.00,298.00,-10.00
23,Garima Bikas Bank Limited,148,170.00,164.00,165.00,3680.00,614900.00,168.00,-3.00
24,Gaurishankar Development Bank Ltd.,118,147.00,139.00,142.00,1290.00,184440.00,143.00,-1.00
25,Global IME Bank Limited,17,236.00,227.00,228.00,875.00,203180.00,230.00,-2.00
26,Grand Bank Nepal Limited,4,204.00,196.00,196.00,515.00,102696.00,200.00,-4.00
27,Gurkhas Finance Ltd.,5,141.00,141.00,141.00,3359.00,473619.00,139.00,2.00
28,Himalayan Bank Limited,6,668.00,650.00,668.00,784.00,512556.00,650.00,18.00
29,ICFC Finance Limited,1,217.00,217.00,217.00,10.00,2170.00,220.00,-3.00
30,Imperial Financial Inst. Ltd.,2,162.00,160.00,162.00,36.00,5784.00,163.00,-1.00
31,Jyoti Bikas Bank Limited,551,137.00,132.00,135.00,17790.00,2394940.00,136.00,-1.00
32,Karnali Development Bank Limited,10,331.00,331.00,331.00,400.00,132400.00,0.00,331.00
33,Kaski Finance Limited,2,207.00,205.00,205.00,660.00,135420.00,207.00,-2.00
34,Kasthamandap Development Bank Limited,22,163.00,161.00,161.00,760.00,123540.00,164.00,-3.00
35,Kumari Bank Limited,31,297.00,285.00,285.00,3056.00,884914.00,299.00,-14.00
36,Kumari Bank Limited Promotor Share,3,221.00,221.00,221.00,30.00,6630.00,221.00,0.00
