S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,10,147.00,138.00,147.00,661.00,94663.00,136.00,11.00
2,Arun Valley Hydropower Development Co. Ltd.,16,431.00,399.00,430.00,527.00,224066.00,392.00,38.00
3,Asian Life Insurance Co. Limited,1,173.00,173.00,173.00,50.00,8650.00,170.00,3.00
4,Bank of Asia Nepal Limited,28,207.00,192.00,207.00,4253.00,876811.00,189.00,18.00
5,Bank of Kathmandu Ltd.,71,554.00,514.00,554.00,31105.00,16995270.00,504.00,50.00
6,Biratlaxmi Bikas Bank Limited,1,156.00,156.00,156.00,44.00,6864.00,153.00,3.00
7,Bottlers Nepal (Balaju) Limited,2,1080.00,1059.00,1080.00,70.00,74760.00,1009.00,71.00
8,Butwal Power Company Limited,8,533.00,494.00,533.00,400.00,209810.00,485.00,48.00
9,Chilime Hydropower Company Limited,15,956.00,903.00,955.00,2970.00,2822270.00,886.00,69.00
10,Citizen Bank International Limited,5,184.00,172.00,184.00,50.00,8900.00,169.00,15.00
11,Clean Energy Development Bank Limited,2,172.00,169.00,172.00,20.00,3410.00,166.00,6.00
12,Deva Bikas Bank Limited,14,125.00,116.00,125.00,1605.00,197539.00,114.00,11.00
13,Everest Bank Limited,21,1166.00,1070.00,1166.00,2004.00,2182494.00,1072.00,94.00
14,Excel Development Bank Ltd.,2,329.00,329.00,329.00,92.00,30268.00,323.00,6.00
15,Gandaki Bikas Bank Limited,19,115.00,115.00,115.00,440.00,50600.00,113.00,2.00
16,Garima Bikas Bank Limited,56,154.00,142.00,154.00,2890.00,436150.00,140.00,14.00
17,Global IME Bank Limited,16,206.00,191.00,206.00,1115.00,227270.00,188.00,18.00
18,Grand Bank Nepal Limited,15,154.00,142.00,154.00,2014.00,309636.00,140.00,14.00
19,Gurans Life Insurance Company Ltd.,7,284.00,261.00,261.00,360.00,96300.00,289.00,-28.00
20,Himalayan Bank Limited,2,430.00,422.00,430.00,1643.00,706386.00,414.00,16.00
21,Himalayan Finance Limited (Bittiya Sanstha),2,79.00,78.00,79.00,40.00,3140.00,77.00,2.00
