S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,128.00,128.00,128.00,100.00,12800.00,130.00,-2.00
2,Agriculture Development Bank Limited,8,118.00,116.00,118.00,270.00,31540.00,118.00,0.00
3,Arun Valley Hydropower Development Co. Ltd.,22,389.00,376.00,384.00,619.00,235356.00,386.00,-2.00
4,Asian Life Insurance Co. Limited,72,190.00,170.00,170.00,7610.00,1345430.00,188.00,-18.00
5,Bank of Asia Nepal Limited,12,145.00,134.00,145.00,995.00,138420.00,134.00,11.00
6,Bank of Kathmandu Ltd.,28,426.00,400.00,425.00,4043.00,1668200.00,426.00,-1.00
7,Biratlaxmi Bikas Bank Limited,3,136.00,134.00,134.00,96.00,12964.00,138.00,-4.00
8,Bottlers Nepal (Balaju) Limited,2,755.00,741.00,755.00,23.00,17225.00,727.00,28.00
9,Business Universal Development Bank Ltd.,3,143.00,143.00,143.00,220.00,31460.00,145.00,-2.00
10,Butwal Power Company Limited,2,428.00,428.00,428.00,220.00,94160.00,420.00,8.00
11,Chilime Hydropower Company Limited,9,815.00,800.00,805.00,4150.00,3340200.00,815.00,-10.00
12,Citizen Bank International Limited,27,165.00,160.00,165.00,3680.00,602710.00,167.00,-2.00
13,City Express Finance Co. Limited,3,115.00,115.00,115.00,90.00,10350.00,114.00,1.00
14,Civil Merchant Bittiya Santha Ltd.,5,163.00,160.00,160.00,332.00,53414.00,166.00,-6.00
15,Clean Energy Development Bank Limited,3,179.00,173.00,173.00,78.00,13800.00,182.00,-9.00
16,Crystal Finance Ltd.,1,141.00,141.00,141.00,10.00,1410.00,143.00,-2.00
17,Deva Bikas Bank Limited,7,100.00,96.00,96.00,6328.00,613822.00,102.00,-6.00
18,Everest Bank Limited,12,901.00,855.00,901.00,1194.00,1048085.00,899.00,2.00
19,Everest Insurance Co. Ltd.,1,310.00,310.00,310.00,10.00,3100.00,304.00,6.00
20,Gandaki Bikas Bank Limited,28,107.00,100.00,100.00,1610.00,163440.00,105.00,-5.00
21,Garima Bikas Bank Limited,24,118.00,112.00,112.00,590.00,67160.00,116.00,-4.00
22,Gaurishankar Development Bank Ltd.,1,115.00,115.00,115.00,30.00,3450.00,115.00,0.00
23,Global IME Bank Limited,11,155.00,144.00,144.00,885.00,131420.00,155.00,-11.00
