S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,168.00,168.00,168.00,235.00,39480.00,168.00,0.00
2,Agriculture Development Bank Limited,49,128.00,125.00,126.00,3022.00,381832.00,126.00,0.00
3,Alpine Development Bank Limited,12,120.00,118.00,118.00,360.00,42890.00,120.00,-2.00
4,Api Finance Limited,3,156.00,156.00,156.00,50.00,7800.00,159.00,-3.00
5,Arun Valley Hydropower Development Co. Ltd.,17,419.00,410.00,415.00,666.00,275635.00,415.00,0.00
6,Asian Life Insurance Co. Limited,35,204.00,201.00,204.00,760.00,154720.00,205.00,-1.00
7,Bank of Asia Nepal Limited,2,170.00,169.00,169.00,250.00,42380.00,170.00,-1.00
8,Bank of Kathmandu Ltd.,19,515.00,505.00,510.00,2307.00,1170105.00,515.00,-5.00
9,Capital Merchant Bank & Finance Co. Ltd.,2,148.00,148.00,148.00,680.00,100640.00,150.00,-2.00
10,Central Finance Co. Ltd.,2,235.00,231.00,235.00,30.00,7010.00,220.00,15.00
11,Chilime Hydropower Company Limited,3,928.00,920.00,920.00,650.00,598400.00,920.00,0.00
12,Citizen Bank International Limited,8,200.00,192.00,192.00,830.00,162560.00,197.00,-5.00
13,Citizen Investment Trust,1,587.00,587.00,587.00,10.00,5870.00,598.00,-11.00
14,City Express Finance Co. Limited,1,126.00,126.00,126.00,90.00,11340.00,126.00,0.00
15,Clean Energy Development Bank Limited,7,181.00,179.00,181.00,524.00,94308.00,182.00,-1.00
16,Crystal Finance Ltd.,14,171.00,157.00,157.00,250.00,40390.00,174.00,-17.00
17,Deva Bikas Bank Limited,4,112.00,110.00,112.00,304.00,33578.00,113.00,-1.00
18,Everest Bank Limited,18,1020.00,930.00,932.00,772.00,727822.00,1000.00,-68.00
19,Gandaki Bikas Bank Limited,72,117.00,112.00,115.00,1910.00,221180.00,116.00,-1.00
20,Garima Bikas Bank Limited,102,134.00,128.00,130.00,2830.00,367440.00,132.00,-2.00
21,Gaurishankar Development Bank Ltd.,309,144.00,136.00,141.00,3570.00,499950.00,142.00,-1.00
22,Global IME Bank Limited,37,182.00,170.00,176.00,1925.00,337700.00,183.00,-7.00
23,Grand Bank Nepal Limited,1,159.00,159.00,159.00,200.00,31800.00,162.00,-3.00
24,Himalayan Bank Limited,18,506.00,487.00,495.00,1911.00,946979.00,506.00,-11.00
25,IME Financial Institution,2,322.00,316.00,316.00,42.00,13392.00,316.00,0.00
26,Infrastructure Development Bank Ltd.,4,131.00,127.00,131.00,338.00,43206.00,134.00,-3.00
27,Janaki Finance Ltd.,1,203.00,203.00,203.00,237.00,48111.00,203.00,0.00
28,Jyoti Bikas Bank Limited,227,107.00,105.00,107.00,8550.00,910950.00,105.00,2.00
29,Kabeli Bikas Bank Limited,12,246.00,240.00,246.00,120.00,29150.00,244.00,2.00
30,Kankai Bikas Bank Ltd.,3,111.00,111.00,111.00,30.00,3330.00,112.00,-1.00
31,Karnali Development Bank Limited,65,95.00,93.00,93.00,1310.00,123390.00,96.00,-3.00
32,Kasthamandap Development Bank Limited,2,111.00,111.00,111.00,20.00,2220.00,113.00,-2.00
33,Kumari Bank Limited Promotor Share,99,105.00,100.00,101.00,1200.00,122900.00,103.00,-2.00
34,Life Insurance Co. Nepal,5,577.00,556.00,556.00,200.00,113320.00,588.00,-32.00
35,Lumbini Bank Limited,1,208.00,208.00,208.00,24.00,4992.00,204.00,4.00
36,Lumbini Bikas Bank Ltd.,11,126.00,122.00,126.00,440.00,54520.00,122.00,4.00
37,Lumbini Finance Ltd.,1,174.00,174.00,174.00,145.00,25230.00,177.00,-3.00
38,Machhapuchhre Bank Limited,1,125.00,125.00,125.00,900.00,112500.00,124.00,1.00
39,Mahakali Bikas Bank Limited,1,130.00,130.00,130.00,20.00,2600.00,130.00,0.00
40,Mahalaxmi Bikas Bank Ltd.,41,102.00,101.00,101.00,1520.00,153590.00,101.00,0.00
41,Miteri Development Bank Limited,2,150.00,147.00,147.00,60.00,8880.00,148.00,-1.00
42,Nabil Bank Limited,15,1075.00,1060.00,1063.00,1240.00,1319397.00,1066.00,-3.00
43,Narayani National Finance Limited,2,148.00,148.00,148.00,1008.00,149184.00,151.00,-3.00
44,National Hydro Power Company Limited,3,41.16,40.35,41.00,2500.00,101930.00,42.00,-1.00
45,National Life Insurance Co. Ltd.,4,284.00,284.00,284.00,494.00,140296.00,279.00,5.00
46,Nepal Bangladesh Bank Limited,2,169.00,169.00,169.00,40.00,6760.00,166.00,3.00
47,Nepal Doorsanchar Comapany Limited,1,466.00,466.00,466.00,10.00,4660.00,474.00,-8.00
48,Nepal Investment Bank Limited,1,530.00,530.00,530.00,50.00,26500.00,520.00,10.00
49,Nepal SBI Bank Limited,7,535.00,525.00,530.00,766.00,405350.00,535.00,-5.00
50,Nerude Laghubita Bikas Bank Limited,2,466.00,457.00,457.00,20.00,9230.00,475.00,-18.00
51,NIC Asia Bank Ltd.,15,459.00,450.00,452.00,997.00,450824.00,457.00,-5.00
52,Nilgiri Bikas Bank Limited,11,126.00,124.00,126.00,120.00,15020.00,126.00,0.00
53,NMB Bank Limited,13,215.00,211.00,211.00,1273.00,272171.00,215.00,-4.00
54,Om Development Bank Ltd.,34,190.00,185.00,190.00,720.00,134810.00,188.00,2.00
55,Om Finance Ltd.,2,229.00,225.00,229.00,35.00,7931.00,221.00,8.00
56,Pathibhara Bikas Bank Limited,1,104.00,104.00,104.00,50.00,5200.00,104.00,0.00
57,Prabhu  Bank Limited,1,128.00,128.00,128.00,500.00,64000.00,130.00,-2.00
58,Prime Commercial Bank Ltd.,18,206.00,198.00,200.00,2389.00,481015.00,204.00,-4.00
59,Prime Life Insurance Company Limited,43,174.00,166.00,170.00,910.00,154740.00,172.00,-2.00
