S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,52,133.00,126.00,132.00,4051.00,522416.00,130.00,2.00
2,Alpic Everest Finance Limited Promotor Share,2,130.00,130.00,130.00,19072.00,2479360.00,130.00,0.00
3,Alpine Development Bank Limited,25,139.00,133.00,137.00,350.00,48220.00,133.00,4.00
4,Arun Valley Hydropower Development Co. Ltd.,47,425.00,410.00,423.00,3472.00,1443959.00,412.00,11.00
5,Asian Life Insurance Co. Limited,14,227.00,219.00,224.00,560.00,124840.00,219.00,5.00
6,Axis Development Bank Limited,21,109.00,102.00,109.00,1030.00,107855.00,100.00,9.00
7,Bank of Asia Nepal Limited,20,204.00,196.00,204.00,1355.00,271835.00,204.00,0.00
8,Bank of Kathmandu Ltd.,19,566.00,545.00,566.00,2876.00,1589436.00,555.00,11.00
9,Biratlaxmi Bikas Bank Limited,7,234.00,230.00,230.00,363.00,83634.00,231.00,-1.00
10,Citizen Bank International Limited,6,207.00,203.00,207.00,1010.00,206510.00,210.00,-3.00
11,City Express Finance Co. Limited,12,142.00,140.00,140.00,740.00,104080.00,140.00,0.00
12,Clean Energy Development Bank Limited,6,214.00,201.00,214.00,832.00,173330.00,201.00,13.00
13,Crystal Finance Ltd.,12,226.00,225.00,225.00,190.00,42840.00,225.00,0.00
14,Deprosc Laghubitta Bittiya Sanstha Limited,3,240.00,232.00,240.00,30.00,7080.00,228.00,12.00
15,Deva Bikas Bank Limited,4,140.00,134.00,134.00,193.00,26530.00,142.00,-8.00
16,Everest Bank Limited,7,1001.00,970.00,1001.00,131.00,128322.00,1004.00,-3.00
17,Gandaki Bikas Bank Limited,93,126.00,120.00,124.00,2870.00,356180.00,121.00,3.00
18,Garima Bikas Bank Limited,197,145.00,140.00,144.00,6100.00,878740.00,145.00,-1.00
19,Gaurishankar Development Bank Ltd.,128,145.00,136.00,140.00,1290.00,180960.00,143.00,-3.00
20,Global IME Bank Limited,13,205.00,200.00,205.00,955.00,193050.00,205.00,0.00
21,Grand Bank Nepal Limited,2,173.00,170.00,170.00,221.00,37633.00,170.00,0.00
22,Gurkhas Finance Ltd.,1,140.00,140.00,140.00,28.00,3920.00,140.00,0.00
23,Himalayan Bank Limited,6,590.00,580.00,580.00,518.00,301040.00,601.00,-21.00
24,IME General Insurance Ltd.,1,180.00,180.00,180.00,70.00,12600.00,215.00,-35.00
25,Infrastructure Development Bank Ltd.,3,145.00,141.00,145.00,64.00,9084.00,139.00,6.00
