S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,6,151.00,147.00,149.00,896.00,133505.00,149.00,0.00
2,Agriculture Development Bank Limited,21,126.00,124.00,125.00,1013.00,126395.00,124.00,1.00
3,Api Finance Limited,8,150.00,147.00,147.00,110.00,16410.00,150.00,-3.00
4,Arun Valley Hydropower Development Co. Ltd.,15,408.00,400.00,403.00,484.00,195059.00,393.00,10.00
5,Asian Life Insurance Co. Limited,12,183.00,180.00,180.00,600.00,108690.00,183.00,-3.00
6,Axis Development Bank Limited,21,109.00,106.00,106.00,1090.00,117415.00,114.00,-8.00
7,Bagheshwori Development Bank Limited,2,322.00,322.00,322.00,144.00,46368.00,322.00,0.00
8,Bank of Asia Nepal Limited,38,162.00,153.00,160.00,5535.00,875650.00,156.00,4.00
9,Bank of Kathmandu Ltd.,28,501.00,480.00,501.00,2646.00,1293904.00,471.00,30.00
10,Best Finance Company Ltd.,3,334.00,322.00,334.00,46.00,15130.00,316.00,18.00
11,Biratlaxmi Bikas Bank Limited,4,135.00,133.00,135.00,173.00,23109.00,135.00,0.00
12,Business Universal Development Bank Ltd.,2,149.00,147.00,147.00,1653.00,243011.00,152.00,-5.00
13,Central Finance Co. Ltd.,1,255.00,255.00,255.00,10.00,2550.00,243.00,12.00
14,Chilime Hydropower Company Limited,14,900.00,875.00,891.00,5970.00,5300130.00,898.00,-7.00
15,Citizen Bank International Limited,9,201.00,188.00,201.00,510.00,98140.00,185.00,16.00
16,Citizen Investment Trust,1,632.00,632.00,632.00,31.00,19592.00,632.00,0.00
17,City Express Finance Co. Limited,2,118.00,116.00,116.00,120.00,13980.00,118.00,-2.00
18,Clean Energy Development Bank Limited,7,161.00,155.00,160.00,818.00,130048.00,162.00,-2.00
19,Crystal Finance Ltd.,1,155.00,155.00,155.00,20.00,3100.00,153.00,2.00
20,Deprosc Laghubitta Bittiya Sanstha Limited,3,202.00,196.00,202.00,437.00,86270.00,196.00,6.00
21,Deva Bikas Bank Limited,4,110.00,110.00,110.00,115.00,12650.00,109.00,1.00
22,Everest Bank Limited,13,1000.00,955.00,1000.00,576.00,556258.00,976.00,24.00
23,Excel Development Bank Ltd.,1,290.00,290.00,290.00,41.00,11890.00,285.00,5.00
24,Gandaki Bikas Bank Limited,56,112.00,108.00,110.00,2100.00,231700.00,112.00,-2.00
25,Garima Bikas Bank Limited,45,136.00,123.00,130.00,1810.00,235410.00,128.00,2.00
26,Gaurishankar Development Bank Ltd.,12,118.00,116.00,118.00,120.00,14140.00,118.00,0.00
27,Global IME Bank Limited,14,174.00,165.00,174.00,760.00,129635.00,166.00,8.00
28,Grand Bank Nepal Limited,9,155.00,149.00,155.00,1358.00,206753.00,148.00,7.00
29,Himalayan Bank Limited,7,508.00,500.00,505.00,454.00,229097.00,494.00,11.00
30,ICFC Finance Limited,1,185.00,185.00,185.00,100.00,18500.00,188.00,-3.00
31,IME Financial Institution,4,310.00,298.00,298.00,262.00,79168.00,316.00,-18.00
32,Infrastructure Development Bank Ltd.,2,140.00,138.00,140.00,30.00,4160.00,136.00,4.00
33,Jyoti Bikas Bank Limited,320,104.00,100.00,102.00,5660.00,578260.00,101.00,1.00
34,Kabeli Bikas Bank Limited,8,245.00,245.00,245.00,100.00,24500.00,245.00,0.00
35,Kankai Bikas Bank Ltd.,1,100.00,100.00,100.00,20.00,2000.00,101.00,-1.00
36,Karnali Development Bank Limited,25,91.00,90.00,90.00,310.00,27910.00,92.00,-2.00
37,Kasthamandap Development Bank Limited,10,105.00,100.00,103.00,330.00,33910.00,104.00,-1.00
38,Kumari Bank Limited,18,244.00,232.00,244.00,2005.00,474060.00,234.00,10.00
39,Kumari Bank Limited Promotor Share,61,105.00,101.00,102.00,800.00,82730.00,103.00,-1.00
40,Life Insurance Co. Nepal,3,520.00,520.00,520.00,450.00,234000.00,520.00,0.00
41,Lord Buddha Finance Limited,5,150.00,147.00,147.00,95.00,14022.00,153.00,-6.00
42,Lumbini Bank Limited,4,190.00,186.00,190.00,700.00,131700.00,185.00,5.00
43,Lumbini Bikas Bank Ltd.,15,122.00,120.00,122.00,850.00,102640.00,124.00,-2.00
44,Lumbini General Insurance Co. Ltd.,22,133.00,133.00,133.00,470.00,62510.00,133.00,0.00
45,Machhapuchhre Bank Limited,7,128.00,122.00,128.00,848.00,105574.00,120.00,8.00
46,Mahalaxmi Bikas Bank Ltd.,65,94.00,91.00,91.00,2060.00,191310.00,93.00,-2.00
47,Mahalaxmi BikasBank Limited,4,155.00,154.00,155.00,426.00,65730.00,151.00,4.00
48,Nabil Bank Limited,6,1051.00,1040.00,1050.00,1060.00,1106006.00,1040.00,10.00
49,Narayani National Finance Limited,8,153.00,146.00,152.00,9053.00,1328881.00,149.00,3.00
50,National Hydro Power Company Limited,5,41.30,40.00,40.00,47770.00,1932162.00,41.28,-1.28
51,Nepal Bangladesh Bank Limited,15,178.00,163.00,163.00,1190.00,194420.00,181.00,-18.00
52,Nepal Doorsanchar Comapany Limited,2,406.00,406.00,406.00,300.00,121800.00,406.00,0.00
53,Nepal Investment Bank Limited,6,529.00,520.00,520.00,703.00,365866.00,510.00,10.00
54,Nepal SBI Bank Limited,5,495.00,486.00,495.00,619.00,303203.00,489.00,6.00
55,Nerude Laghubita Bikas Bank Limited,4,465.00,458.00,465.00,60.00,27680.00,460.00,5.00
56,NIC Asia Bank Ltd.,12,456.00,440.00,451.00,2172.00,974162.00,448.00,3.00
57,Nilgiri Bikas Bank Limited,11,126.00,124.00,125.00,140.00,17560.00,126.00,-1.00
58,NMB Bank Limited,4,181.00,175.00,178.00,735.00,130935.00,172.00,6.00
59,Om Development Bank Ltd.,10,190.00,184.00,187.00,750.00,139900.00,187.00,0.00
60,Om Finance Ltd.,2,225.00,225.00,225.00,45.00,10125.00,221.00,4.00
61,Pathibhara Bikas Bank Limited,3,108.00,108.00,108.00,50.00,5400.00,108.00,0.00
62,Prabhu  Bank Limited,12,122.00,120.00,122.00,2250.00,271450.00,120.00,2.00
63,Prime Commercial Bank Ltd.,49,207.00,200.00,200.00,4293.00,866481.00,200.00,0.00
64,Prime Life Insurance Company Limited,58,166.00,155.00,159.00,1590.00,252310.00,166.00,-7.00
65,Prudential Finance Company Limited,4,138.00,138.00,138.00,266.00,36708.00,140.00,-2.00
66,Public Development Bank Limited,34,91.00,90.00,90.00,460.00,41640.00,91.00,-1.00
67,Rastriya Beema Company Limited,3,162.00,162.00,162.00,91.00,14742.00,161.00,1.00
68,Reliable Development Bank Limited,8,198.00,192.00,192.00,216.00,42300.00,202.00,-10.00
69,Resunga Bikas Bank Limited,5,186.00,184.00,184.00,50.00,9280.00,189.00,-5.00
70,Sagarmatha  Finance Limited,5,145.00,141.00,145.00,560.00,80400.00,141.00,4.00
71,Sahayogi Bikas Bank Limited,1,255.00,255.00,255.00,200.00,51000.00,255.00,0.00
72,Sewa Bikas Bank Limited,5,117.00,117.00,117.00,50.00,5850.00,119.00,-2.00
73,Shikhar Finance Limited,5,111.00,111.00,111.00,50.00,5550.00,113.00,-2.00
74,Shikhar Insurance Co. Ltd.,3,322.00,316.00,316.00,460.00,145420.00,328.00,-12.00
75,Shree Investment Finance Co. Ltd.,2,433.00,425.00,425.00,71.00,30343.00,441.00,-16.00
76,Siddhartha Bank Limited,10,233.00,215.00,233.00,1080.00,241642.00,218.00,15.00
77,Siddhartha Development Bank Ltd.,1,130.00,130.00,130.00,58.00,7540.00,132.00,-2.00
