S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,20,120.00,118.00,120.00,1400.00,166860.00,119.00,1.00
2,Api Finance Limited,2,128.00,127.00,127.00,60.00,7660.00,129.00,-2.00
3,Araniko Development Bank Limited,119,92.00,89.00,92.00,3820.00,345790.00,90.00,2.00
4,Arun Valley Hydropower Development Co. Ltd.,9,360.00,350.00,360.00,416.00,148960.00,350.00,10.00
5,Asian Life Insurance Co. Limited,15,168.00,160.00,165.00,1340.00,217230.00,166.00,-1.00
6,Bank of Asia Nepal Limited,7,169.00,165.00,166.00,2175.00,360260.00,166.00,0.00
7,Bank of Kathmandu Ltd.,8,436.00,435.00,436.00,1400.00,609100.00,435.00,1.00
8,Butwal Power Company Limited,12,512.00,490.00,492.00,6253.00,3141616.00,520.00,-28.00
9,Chilime Hydropower Company Limited,9,905.00,870.00,871.00,800.00,703750.00,890.00,-19.00
10,Citizen Bank International Limited,4,174.00,168.00,168.00,560.00,94790.00,174.00,-6.00
11,Citizen Investment Trust,3,450.00,450.00,450.00,248.00,111600.00,455.00,-5.00
12,Civil Merchant Bittiya Santha Ltd.,3,124.00,122.00,124.00,292.00,36024.00,126.00,-2.00
13,Clean Energy Development Bank Limited,7,140.00,136.00,139.00,1278.00,175554.00,138.00,1.00
14,Corporate Development Bank Limited,1,323.00,323.00,323.00,10.00,3230.00,329.00,-6.00
15,Deva Bikas Bank Limited,18,93.00,88.00,92.00,5095.00,453466.00,89.00,3.00
16,Everest Bank Limited,31,816.00,780.00,780.00,2053.00,1611219.00,800.00,-20.00
17,Gandaki Bikas Bank Limited,154,112.00,110.00,112.00,3590.00,398510.00,111.00,1.00
18,Garima Bikas Bank Limited,30,142.00,139.00,141.00,910.00,128260.00,140.00,1.00
19,Global IME Bank Limited,3,163.00,162.00,163.00,130.00,21100.00,160.00,3.00
