S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,2,207.00,205.00,207.00,400.00,82400.00,205.00,2.00
2,Agriculture Development Bank Limited,138,143.00,138.00,141.00,9665.00,1361313.00,143.00,-2.00
3,Alpic Everest Finance Limited Promotor Share,2,130.00,130.00,130.00,15206.00,1976780.00,130.00,0.00
4,Alpine Development Bank Limited,72,167.00,163.00,166.00,1070.00,176570.00,160.00,6.00
5,Arun Valley Hydropower Development Co. Ltd.,15,456.00,449.00,456.00,850.00,384570.00,448.00,8.00
6,Asian Life Insurance Co. Limited,31,263.00,260.00,260.00,1240.00,322670.00,260.00,0.00
7,Axis Development Bank Limited,13,120.00,116.00,118.00,50890.00,5954660.00,118.00,0.00
8,Bank of Asia Nepal Limited,20,276.00,270.00,273.00,860.00,235075.00,275.00,-2.00
9,Bank of Kathmandu Ltd.,29,607.00,600.00,602.00,4970.00,2990450.00,608.00,-6.00
10,Best Finance Company Ltd.,4,176.00,173.00,173.00,342.00,59316.00,173.00,0.00
11,Birgunj Finance Ltd.,11,183.00,176.00,180.00,1937.00,345682.00,173.00,7.00
12,Bishal Bazar Company Limited,1,2953.00,2953.00,2953.00,54.00,159462.00,2896.00,57.00
13,Business Universal Development Bank Ltd.,1,146.00,146.00,146.00,593.00,86578.00,148.00,-2.00
14,Capital Merchant Bank & Finance Co. Ltd.,4,155.00,155.00,155.00,368.00,57040.00,153.00,2.00
15,Chilime Hydropower Company Limited,7,1065.00,1044.00,1065.00,1390.00,1466230.00,1040.00,25.00
16,Citizen Bank International Limited,39,255.00,245.00,246.00,1840.00,459420.00,255.00,-9.00
17,City Express Finance Co. Limited,5,135.00,133.00,135.00,150.00,20130.00,131.00,4.00
18,Civil Merchant Bittiya Santha Ltd.,14,183.00,180.00,183.00,200.00,36240.00,230.00,-47.00
19,Clean Energy Development Bank Limited,4,255.00,247.00,255.00,220.00,55380.00,250.00,5.00
20,Deprosc Laghubitta Bittiya Sanstha Limited,1,172.00,172.00,172.00,90.00,15480.00,169.00,3.00
21,Deva Bikas Bank Limited,1,145.00,145.00,145.00,16.00,2320.00,144.00,1.00
22,Gandaki Bikas Bank Limited,1,331.00,331.00,331.00,10.00,3310.00,0.00,331.00
23,Garima Bikas Bank Limited,6,201.00,185.00,185.00,60.00,11560.00,205.00,-20.00
24,Gaurishankar Development Bank Ltd.,127,150.00,146.00,148.00,1350.00,200530.00,148.00,0.00
25,Global IME Bank Limited,8,233.00,229.00,230.00,455.00,104930.00,237.00,-7.00
26,Grand Bank Nepal Limited,4,202.00,201.00,202.00,114.00,23006.00,204.00,-2.00
27,Himalayan Bank Limited,8,655.00,645.00,655.00,958.00,624519.00,645.00,10.00
28,Infrastructure Development Bank Ltd.,10,145.00,137.00,137.00,798.00,111570.00,145.00,-8.00
29,Jyoti Bikas Bank Limited,286,145.00,133.00,135.00,12010.00,1621590.00,147.00,-12.00
30,Kaski Finance Limited,2,213.00,212.00,213.00,90.00,19140.00,213.00,0.00
31,Kasthamandap Development Bank Limited,29,166.00,163.00,163.00,1210.00,199210.00,162.00,1.00
32,Kumari Bank Limited,4,316.00,313.00,314.00,500.00,157000.00,319.00,-5.00
33,Kumari Bank Limited Promotor Share,1,232.00,232.00,232.00,10.00,2320.00,244.00,-12.00
34,Laxmi Bank Limited,2,405.00,400.00,400.00,400.00,160500.00,400.00,0.00
35,Lumbini Bank Limited,5,250.00,237.00,237.00,1308.00,316292.00,248.00,-11.00
36,Lumbini Bikas Bank Ltd.,12,196.00,190.00,196.00,530.00,102710.00,190.00,6.00
37,MachhaPuchhre  Bank Limited Promotor Share,2,217.00,213.00,213.00,60.00,12900.00,490.00,-277.00
38,Machhapuchhre Bank Limited,3,221.00,215.00,221.00,453.00,98895.00,217.00,4.00
39,Mahakali Bikas Bank Limited,2,160.00,160.00,160.00,70.00,11200.00,160.00,0.00
40,Mahalaxmi Bikas Bank Ltd.,54,120.00,118.00,119.00,2080.00,248220.00,120.00,-1.00
41,Miteri Development Bank Limited,1,143.00,143.00,143.00,10.00,1430.00,145.00,-2.00
42,Nabil Bank Limited,7,1336.00,1315.00,1330.00,305.00,403974.00,1315.00,15.00
43,Narayani National Finance Limited,1,165.00,165.00,165.00,263.00,43395.00,164.00,1.00
44,National Hydro Power Company Limited,5,50.00,48.02,48.02,2200.00,106936.00,50.98,-2.96
45,National Life Insurance Co. Ltd.,4,322.00,320.00,320.00,459.00,147328.00,328.00,-8.00
46,Nava Durga Finance Co. Ltd.,3,153.00,151.00,151.00,51.00,7759.00,156.00,-5.00
47,NCM Mutual Fund,1,34.68,34.68,34.68,300.00,10404.00,34.00,0.68
48,Nepal Doorsanchar Comapany Limited,9,461.00,459.00,459.00,840.00,386350.00,460.00,-1.00
49,Nepal Investment Bank Limited,12,655.00,638.00,641.00,1393.00,893940.00,660.00,-19.00
50,Nepal SBI Bank Limited,5,660.00,657.00,660.00,552.00,363780.00,645.00,15.00
51,NIC Asia Bank Ltd.,11,544.00,540.00,544.00,1356.00,733366.00,545.00,-1.00
52,NIDC Capital Markets Ltd.,1,410.00,410.00,410.00,494.00,202540.00,410.00,0.00
53,Nilgiri Bikas Bank Limited,19,187.00,183.00,186.00,340.00,62770.00,184.00,2.00
54,NMB Bank Limited,5,290.00,285.00,286.00,406.00,116450.00,280.00,6.00
55,Om Development Bank Ltd.,35,238.00,225.00,228.00,980.00,224010.00,239.00,-11.00
56,Oriental Hotels Limited,16,102.00,97.00,102.00,700.00,69400.00,96.00,6.00
57,Pathibhara Bikas Bank Limited,3,140.00,140.00,140.00,30.00,4200.00,140.00,0.00
58,Prabhu  Bank Limited,1,177.00,177.00,177.00,100.00,17700.00,178.00,-1.00
59,Prime Commercial Bank Ltd.,10,279.00,275.00,279.00,607.00,168537.00,280.00,-1.00
60,Prime Life Insurance Company Limited,39,207.00,198.00,207.00,1080.00,219710.00,208.00,-1.00
61,Public Development Bank Limited,8,116.00,113.00,115.00,190.00,21760.00,113.00,2.00
62,Rastriya Beema Company Limited,1,222.00,222.00,222.00,30.00,6660.00,218.00,4.00
63,Reliable Development Bank Limited,1,250.00,250.00,250.00,36.00,9000.00,250.00,0.00
64,Sagarmatha  Finance Limited,12,184.00,175.00,181.00,1222.00,218901.00,177.00,4.00
65,Samriddhi Finance Company Limited,1,124.00,124.00,124.00,100.00,12400.00,122.00,2.00
66,Sewa Bikas Bank Limited,26,158.00,155.00,158.00,390.00,61080.00,155.00,3.00
67,Shikhar Finance Limited,3,145.00,144.00,145.00,60.00,8650.00,146.00,-1.00
68,Siddhartha Bank Limited,22,316.00,306.00,312.00,1145.00,356272.00,316.00,-4.00
69,Soaltee Hotel Limited,3,234.00,234.00,234.00,1000.00,234000.00,235.00,-1.00
70,Standard Chartered Bank Limited,20,2030.00,1990.00,2019.00,2819.00,5653038.00,2015.00,4.00
71,Standard Finance Ltd.,10,148.00,142.00,148.00,3620.00,529520.00,142.00,6.00
72,Subhechha Bikas Bank Limited,2,240.00,240.00,240.00,48.00,11520.00,240.00,0.00
73,Sunrise Bank Limited,20,224.00,221.00,224.00,1700.00,378016.00,221.00,3.00
74,Supreme Development Bank Ltd.,7,121.00,118.00,118.00,1577.00,188140.00,118.00,0.00
75,Surya Life Insurance Company Limited,44,162.00,159.00,160.00,2360.00,381110.00,160.00,0.00
76,Swastik Merchant Finance Co. Ltd.,15,138.00,137.00,138.00,270.00,37190.00,135.00,3.00
77,Udhyam Bikas Bank Limited,76,135.00,131.00,133.00,1490.00,198790.00,132.00,1.00
78,Unique Finance Ltd.,148,167.00,160.00,162.00,2130.00,349130.00,162.00,0.00
79,Zenith Finance Limited,6,170.00,170.00,170.00,60.00,10200.00,168.00,2.00
