S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,2,118.00,117.00,118.00,61.00,7168.00,119.00,-1.00
2,Api Finance Limited,7,127.00,126.00,126.00,520.00,65600.00,128.00,-2.00
3,Araniko Development Bank Limited,74,90.00,88.00,88.00,3140.00,278520.00,88.00,0.00
4,Arun Valley Hydropower Development Co. Ltd.,9,339.00,327.00,339.00,334.00,111130.00,330.00,9.00
5,Asian Life Insurance Co. Limited,7,171.00,165.00,165.00,140.00,23280.00,174.00,-9.00
6,Bank of Asia Nepal Limited,8,172.00,165.00,170.00,715.00,118880.00,169.00,1.00
7,Bank of Kathmandu Limited Promoter Share,1,223.00,223.00,223.00,76875.00,17143125.00,560.00,-337.00
8,Bank of Kathmandu Ltd.,11,431.00,424.00,426.00,3783.00,1608708.00,428.00,-2.00
9,Biratlaxmi Bikas Bank Limited,97,136.00,129.00,129.00,2781.00,370190.00,133.00,-4.00
10,Bottlers Nepal (Balaju) Limited,1,1690.00,1690.00,1690.00,127.00,214630.00,1690.00,0.00
11,Chilime Hydropower Company Limited,994,785.00,740.00,782.00,21660.00,16848490.00,800.00,-18.00
12,Citizen Bank International Limited,2,168.00,168.00,168.00,40.00,6720.00,168.00,0.00
13,Clean Energy Development Bank Limited,2,139.00,138.00,138.00,442.00,61166.00,137.00,1.00
14,Everest Bank Limited,44,792.00,750.00,770.00,2606.00,1967500.00,808.00,-38.00
15,Gandaki Bikas Bank Limited,1,112.00,112.00,112.00,190.00,21280.00,114.00,-2.00
16,Garima Bikas Bank Limited,2,117.00,115.00,115.00,70.00,8110.00,119.00,-4.00
17,Gaurishankar Development Bank Ltd.,2,93.00,93.00,93.00,20.00,1860.00,94.00,-1.00
18,Global IME Bank Limited,6,162.00,158.00,161.00,860.00,137050.00,161.00,0.00
19,Gurans Life Insurance Company Ltd.,69,104.00,101.00,101.00,4330.00,441790.00,103.00,-2.00
20,Hathway Finance Company Limited,1,46.00,46.00,46.00,40.00,1840.00,46.00,0.00
21,Himalayan Bank Limited,8,601.00,600.00,600.00,880.00,528033.00,600.00,0.00
22,Himalayan Finance Limited (Bittiya Sanstha),34,60.00,58.00,60.00,460.00,27060.00,60.00,0.00
23,Jyoti Bikas Bank Limited,25,98.00,96.00,98.00,1840.00,178370.00,97.00,1.00
24,Kamana Sewa Bikas Bank Limited,101,111.00,109.00,110.00,3980.00,438130.00,110.00,0.00
25,Kaski Finance Limited,1,106.00,106.00,106.00,100.00,10600.00,108.00,-2.00
26,Kumari Bank Limited,5,222.00,218.00,222.00,1214.00,266190.00,222.00,0.00
27,Laxmi Bank Limited,4,265.00,260.00,260.00,383.00,100395.00,257.00,3.00
28,Lumbini Bank Limited,2,164.00,162.00,162.00,970.00,157540.00,165.00,-3.00
29,Lumbini Bikas Bank Ltd.,6,113.00,111.00,111.00,270.00,30170.00,115.00,-4.00
30,Mahakali Bikas Bank Limited,17,116.00,113.00,113.00,570.00,65560.00,114.00,-1.00
31,Mahalaxmi Bikas Bank Ltd.,33,75.00,73.00,73.00,840.00,62180.00,75.00,-2.00
32,Miteri Development Bank Limited,3,103.00,103.00,103.00,190.00,19570.00,104.00,-1.00
33,Muktinath Bikas Bank Ltd.,298,163.00,155.00,160.00,8150.00,1306440.00,162.00,-2.00
34,Nabil Bank Limited,2,872.00,870.00,872.00,135.00,117516.00,887.00,-15.00
35,National Life Insurance Co. Ltd.,1,327.00,327.00,327.00,99.00,32373.00,327.00,0.00
36,Nepal Bangladesh Bank Limited,4,137.00,131.00,131.00,240.00,32010.00,139.00,-8.00
37,Nepal Doorsanchar Comapany Limited,5,421.00,418.00,420.00,990.00,415860.00,420.00,0.00
38,Nepal Insurance Co. Ltd.,6,316.00,290.00,290.00,1126.00,334678.00,322.00,-32.00
39,Nepal Life Insurance Co. Ltd.,1,602.00,602.00,602.00,50.00,30100.00,601.00,1.00
40,Nerude Laghubita Bikas Bank Limited,2,511.00,510.00,510.00,110.00,56110.00,520.00,-10.00
41,NIC Asia Bank Ltd.,22,428.00,422.00,422.00,3002.00,1274031.00,428.00,-6.00
42,NIDC Capital Markets Ltd.,1,170.00,170.00,170.00,200.00,34000.00,170.00,0.00
43,Nilgiri Bikas Bank Limited,7,138.00,131.00,131.00,260.00,35120.00,138.00,-7.00
44,NMB Bank Limited,1,170.00,170.00,170.00,100.00,17000.00,170.00,0.00
45,Om Development Bank Ltd.,3,152.00,150.00,150.00,370.00,56140.00,151.00,-1.00
46,Pathibhara Bikas Bank Limited,2,95.00,94.00,95.00,30.00,2830.00,93.00,2.00
47,Prabhu  Bank Limited,4,127.00,125.00,126.00,1000.00,125220.00,127.00,-1.00
48,Prime Commercial Bank Ltd.,3,196.00,192.00,196.00,86.00,16644.00,190.00,6.00
49,Prime Life Insurance Company Limited,5,165.00,163.00,165.00,80.00,13100.00,163.00,2.00
50,Progressive Finance Limited Promoter Share,5,105.00,98.00,98.00,14500.00,1437000.00,107.00,-9.00
51,Public Development Bank Limited,11,61.00,60.00,60.00,260.00,15820.00,60.00,0.00
52,Purnima Bikas Bank Ltd.,8,259.00,254.00,254.00,220.00,55930.00,264.00,-10.00
53,Reliable Development Bank Limited,1,152.00,152.00,152.00,24.00,3648.00,152.00,0.00
54,Resunga Bikas Bank Limited,3,182.00,179.00,179.00,180.00,32700.00,185.00,-6.00
55,Sahayogi Bikas Bank Ltd. Promoter Share,1,150.00,150.00,150.00,14062.00,2109300.00,0.00,150.00
56,Sewa Bikas Bank Limited,17,126.00,121.00,126.00,222.00,27522.00,123.00,3.00
57,Shangrila Development Bank Ltd.,1,293.00,293.00,293.00,110.00,32230.00,308.00,-15.00
58,Siddhartha Bank Limited,2,236.00,235.00,235.00,208.00,48930.00,235.00,0.00
59,Siddhartha Development Bank Ltd.,1,93.00,93.00,93.00,100.00,9300.00,92.00,1.00
60,Standard Chartered Bank Limited,11,1345.00,1340.00,1340.00,818.00,1096620.00,1339.00,1.00
61,Subha Laxmi Finance Co. Ltd.,13,108.00,108.00,108.00,260.00,28080.00,106.00,2.00
62,Subhechha Bikas Bank Limited,1,126.00,126.00,126.00,25.00,3150.00,124.00,2.00
63,Sunrise Bank Limited,11,139.00,132.00,132.00,561.00,77215.00,137.00,-5.00
64,Triveni Bikas Bank Limited,3,150.00,148.00,150.00,57.00,8496.00,150.00,0.00
65,Udhyam Bikas Bank Limited,7,77.00,76.00,77.00,170.00,13030.00,77.00,0.00
66,Union Finance Co. Ltd.,1,181.00,181.00,181.00,10.00,1810.00,173.00,8.00
