S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,139.00,139.00,139.00,75.00,10425.00,141.00,-2.00
2,Agriculture Development Bank Limited,42,135.00,127.00,131.00,2307.00,304895.00,133.00,-2.00
3,Alpine Development Bank Limited,35,110.00,108.00,108.00,360.00,39560.00,110.00,-2.00
4,Arun Valley Hydropower Development Co. Ltd.,20,425.00,415.00,415.00,445.00,186566.00,418.00,-3.00
5,Asian Life Insurance Co. Limited,17,194.00,188.00,188.00,590.00,112570.00,192.00,-4.00
6,Axis Development Bank Limited,5,100.00,98.00,98.00,480.00,47475.00,98.00,0.00
7,Bank of Asia Nepal Limited,5,165.00,159.00,159.00,220.00,35775.00,168.00,-9.00
8,Bank of Kathmandu Ltd.,26,492.00,481.00,490.00,2366.00,1151256.00,490.00,0.00
9,Best Finance Company Ltd.,2,345.00,339.00,339.00,50.00,17100.00,352.00,-13.00
10,Biratlaxmi Bikas Bank Limited,1,136.00,136.00,136.00,115.00,15640.00,134.00,2.00
11,Butwal Power Company Limited,6,655.00,602.00,602.00,80.00,49890.00,668.00,-66.00
12,Chilime Hydropower Company Limited,6,900.00,875.00,875.00,2870.00,2536400.00,900.00,-25.00
13,Citizen Bank International Limited,15,207.00,202.00,204.00,2920.00,595100.00,204.00,0.00
14,Citizen Investment Trust,4,700.00,690.00,700.00,243.00,169290.00,702.00,-2.00
15,Clean Energy Development Bank Limited,4,172.00,169.00,172.00,242.00,41480.00,167.00,5.00
16,Deva Bikas Bank Limited,11,113.00,109.00,111.00,954.00,106720.00,110.00,1.00
17,Everest Bank Limited,10,984.00,956.00,956.00,615.00,595250.00,984.00,-28.00
18,Everest Finance Ltd.,1,179.00,179.00,179.00,50.00,8950.00,182.00,-3.00
19,Excel Development Bank Ltd.,2,306.00,300.00,300.00,61.00,18420.00,300.00,0.00
20,Gandaki Bikas Bank Limited,60,110.00,104.00,110.00,1960.00,210800.00,109.00,1.00
21,Gandaki Bikas BankLimited,1,165.00,165.00,165.00,20.00,3300.00,168.00,-3.00
22,Garima Bikas Bank Limited,62,135.00,128.00,128.00,1630.00,217930.00,134.00,-6.00
23,Gaurishankar Development Bank Ltd.,3,130.00,130.00,130.00,30.00,3900.00,129.00,1.00
24,Global IME Bank Limited,15,194.00,189.00,190.00,1560.00,298295.00,188.00,2.00
25,Himalayan Bank Limited,6,551.00,549.00,549.00,403.00,221619.00,550.00,-1.00
26,Himalayan Finance Limited (Bittiya Sanstha),43,95.00,89.00,89.00,800.00,74260.00,93.00,-4.00
27,ICFC Finance Limited,1,157.00,157.00,157.00,20.00,3140.00,160.00,-3.00
28,Imperial Financial Inst. Ltd.,21,139.00,139.00,139.00,420.00,58380.00,137.00,2.00
29,Infrastructure Development Bank Ltd.,28,118.00,103.00,103.00,5688.00,607220.00,114.00,-11.00
30,Janaki Finance Ltd.,3,190.00,188.00,190.00,97.00,18384.00,191.00,-1.00
31,Jyoti Bikas Bank Limited,105,106.00,100.00,105.00,5430.00,560260.00,106.00,-1.00
32,Kabeli Bikas Bank Limited,7,248.00,240.00,248.00,290.00,71400.00,244.00,4.00
33,Kankai Bikas Bank Ltd.,5,101.00,101.00,101.00,50.00,5050.00,101.00,0.00
34,Karnali Development Bank Limited,40,100.00,97.00,97.00,430.00,42660.00,97.00,0.00
35,Kaski Finance Limited,8,177.00,168.00,168.00,130.00,22230.00,216.00,-48.00
