S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,27,115.00,113.00,114.00,2866.00,327977.00,114.00,0.00
2,Alpine Development Bank Limited,4,96.00,95.00,95.00,80.00,7650.00,97.00,-2.00
3,Api Finance Limited,27,131.00,125.00,127.00,790.00,100650.00,133.00,-6.00
4,Araniko Development Bank Limited,93,82.00,79.00,81.00,2200.00,176780.00,81.00,0.00
5,Arun Valley Hydropower Development Co. Ltd.,9,333.00,324.00,330.00,296.00,96938.00,327.00,3.00
6,Asian Life Insurance Co. Limited,7,171.00,168.00,170.00,490.00,83160.00,167.00,3.00
7,Bank of Asia Nepal Limited,5,158.00,155.00,155.00,230.00,35820.00,156.00,-1.00
8,Bank of Kathmandu Ltd.,17,415.00,409.00,412.00,4059.00,1666329.00,415.00,-3.00
9,Biratlaxmi Bikas Bank Limited,48,136.00,132.00,134.00,708.00,95260.00,134.00,0.00
10,Butwal Power Company Limited,1,460.00,460.00,460.00,410.00,188600.00,460.00,0.00
11,Chilime Hydropower Company Limited,494,820.00,797.00,814.00,8030.00,6522820.00,810.00,4.00
12,Citizen Bank International Limited,7,170.00,166.00,166.00,380.00,63850.00,165.00,1.00
13,Clean Energy Development Bank Limited,7,130.00,128.00,130.00,2096.00,272096.00,130.00,0.00
14,Deva Bikas Bank Limited,33,87.00,84.00,86.00,5310.00,454472.00,87.00,-1.00
15,Excel Development Bank Ltd.,2,286.00,286.00,286.00,124.00,35464.00,286.00,0.00
16,Gandaki Bikas Bank Limited,3,113.00,112.00,112.00,130.00,14630.00,111.00,1.00
17,Garima Bikas Bank Limited,3,116.00,114.00,116.00,290.00,33600.00,115.00,1.00
18,Gaurishankar Development Bank Ltd.,8,88.00,86.00,88.00,2310.00,199710.00,88.00,0.00
19,Global IME Bank Limited,5,162.00,157.00,162.00,480.00,76260.00,159.00,3.00
20,Gurans Life Insurance Company Ltd.,61,101.00,97.00,97.00,2010.00,196970.00,102.00,-5.00
