S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,22,121.00,119.00,119.00,1934.00,231304.00,121.00,-2.00
2,Alpine Development Bank Limited,5,97.00,95.00,97.00,90.00,8630.00,96.00,1.00
3,Api Finance Limited,19,125.00,123.00,123.00,260.00,32100.00,127.00,-4.00
4,Araniko Development Bank Limited,10,171.00,168.00,168.00,260.00,43770.00,174.00,-6.00
5,Arun Valley Hydropower Development Co. Ltd.,16,325.00,320.00,325.00,724.00,233871.00,318.00,7.00
6,Asian Life Insurance Co. Limited,20,145.00,141.00,142.00,840.00,120630.00,145.00,-3.00
7,Bank of Asia Nepal Limited,17,170.00,159.00,163.00,1887.00,308825.00,168.00,-5.00
8,Bank of Kathmandu Ltd.,144,541.00,529.00,531.00,26525.00,14143700.00,546.00,-15.00
9,Bhrikuti Vikash Bank Limited,1,231.00,231.00,231.00,20.00,4620.00,227.00,4.00
10,Biratlaxmi Bikas Bank Limited,1,128.00,128.00,128.00,20.00,2560.00,130.00,-2.00
11,Business Universal Development Bank Ltd.,2,146.00,144.00,146.00,100.00,14440.00,142.00,4.00
12,Chilime Hydropower Company Limited,4,828.00,820.00,828.00,550.00,452300.00,835.00,-7.00
13,Citizen Bank International Limited,27,175.00,161.00,173.00,2910.00,488450.00,175.00,-2.00
14,City Express Finance Co. Limited,45,110.00,110.00,110.00,1770.00,194700.00,112.00,-2.00
15,Clean Energy Development Bank Limited,10,146.00,144.00,144.00,632.00,91282.00,146.00,-2.00
16,Deva Bikas Bank Limited,16,92.00,88.00,89.00,1490.00,133757.00,93.00,-4.00
17,Everest Bank Limited,19,960.00,910.00,960.00,874.00,806468.00,920.00,40.00
18,Fewa Finance Co. Ltd.,4,218.00,206.00,206.00,217.00,46078.00,221.00,-15.00
19,Gandaki Bikas Bank Limited,164,107.00,105.00,107.00,3600.00,382570.00,106.00,1.00
20,Garima Bikas Bank Limited,82,137.00,129.00,134.00,2270.00,304790.00,137.00,-3.00
21,Gaurishankar Development Bank Ltd.,9,98.00,97.00,98.00,90.00,8760.00,100.00,-2.00
22,Global IME Bank Limited,9,177.00,174.00,175.00,380.00,66575.00,177.00,-2.00
23,Gorkha Finance Ltd.,1,96.00,96.00,96.00,116.00,11136.00,96.00,0.00
24,Grand Bank Nepal Limited,8,132.00,128.00,132.00,437.00,56746.00,130.00,2.00
25,Guheshowori Merchant Bank & Finance Co. Ltd.,1,338.00,338.00,338.00,20.00,6760.00,344.00,-6.00
26,Gurans Life Insurance Company Ltd.,2,180.00,180.00,180.00,20.00,3600.00,183.00,-3.00
27,Gurkhas Finance Ltd.,2,136.00,134.00,134.00,409.00,54988.00,136.00,-2.00
28,Himalayan Bank Limited,5,590.00,580.00,580.00,378.00,221477.00,602.00,-22.00
29,Himalayan Finance Limited (Bittiya Sanstha),1,72.00,72.00,72.00,30.00,2160.00,72.00,0.00
30,ICFC Finance Limited Promotor Share,4,116.00,116.00,116.00,35854.00,4159064.00,116.00,0.00
31,IME Financial Institution Promoter Share,1,246.00,246.00,246.00,25000.00,6150000.00,242.00,4.00
32,Janaki Finance Ltd.,2,225.00,224.00,225.00,232.00,52174.00,222.00,3.00
33,Jyoti Bikas Bank Limited,31,94.00,92.00,94.00,1550.00,144800.00,93.00,1.00
34,Kamana Sewa Bikas Bank Limited,177,113.00,104.00,106.00,4810.00,509390.00,115.00,-9.00
35,Karnali Development Bank Limited,33,71.00,71.00,71.00,570.00,40470.00,70.00,1.00
36,Kumari Bank Limited,6,233.00,228.00,233.00,163.00,37552.00,227.00,6.00
37,Kumari Bank Limited Promotor Share,7,85.00,84.00,84.00,70.00,5890.00,85.00,-1.00
38,Laxmi Bank Limited,1,260.00,260.00,260.00,50.00,13000.00,265.00,-5.00
39,Lord Buddha Finance Limited,1,138.00,138.00,138.00,18.00,2484.00,136.00,2.00
40,Lumbini Bank Limited,11,207.00,201.00,203.00,2351.00,477965.00,203.00,0.00
41,Lumbini Bikas Bank Ltd.,49,113.00,108.00,108.00,1130.00,123960.00,110.00,-2.00
42,Lumbini General Insurance Co. Ltd.,1,119.00,119.00,119.00,10.00,1190.00,121.00,-2.00
43,Machhapuchhre Bank Limited,9,108.00,104.00,107.00,1569.00,166413.00,102.00,5.00
44,Mahalaxmi Bikas Bank Ltd.,32,81.00,79.00,79.00,1320.00,104780.00,80.00,-1.00
