S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,5,211.00,207.00,208.00,728.00,151640.00,207.00,1.00
2,Agriculture Development Bank Limited,57,142.00,136.00,142.00,3488.00,484135.00,141.00,1.00
3,Alpine Development Bank Limited,27,164.00,158.00,163.00,660.00,107160.00,162.00,1.00
4,Api Finance Limited,3,219.00,217.00,219.00,40.00,8720.00,213.00,6.00
5,Arun Valley Hydropower Development Co. Ltd.,12,453.00,441.00,450.00,618.00,276610.00,445.00,5.00
6,Asian Life Insurance Co. Limited,30,254.00,250.00,253.00,1210.00,304750.00,255.00,-2.00
7,Axis Development Bank Limited,35,134.00,115.00,134.00,2265.00,271515.00,122.00,12.00
8,Bank of Asia Nepal Limited,15,263.00,258.00,260.00,1300.00,338205.00,263.00,-3.00
9,Bank of Kathmandu Ltd.,31,580.00,566.00,580.00,3891.00,2216358.00,570.00,10.00
10,Biratlaxmi Bikas Bank Limited,3,257.00,255.00,257.00,360.00,92280.00,259.00,-2.00
11,Business Universal Development Bank Ltd.,2,142.00,141.00,142.00,1260.00,178710.00,143.00,-1.00
12,Chilime Hydropower Company Limited,6,966.00,950.00,955.00,2310.00,2204650.00,973.00,-18.00
13,Citizen Bank International Limited,10,249.00,244.00,249.00,890.00,218740.00,245.00,4.00
14,Civil Merchant Bittiya Santha Ltd.,2,227.00,227.00,227.00,120.00,27240.00,231.00,-4.00
15,Clean Energy Development Bank Limited,2,225.00,223.00,223.00,80.00,17860.00,225.00,-2.00
16,Crystal Finance Ltd.,1,230.00,230.00,230.00,20.00,4600.00,230.00,0.00
17,Everest Bank Limited,15,1040.00,998.00,1040.00,871.00,872078.00,1018.00,22.00
18,Gaurishankar Development Bank Ltd.,4,203.00,193.00,193.00,40.00,7910.00,213.00,-20.00
19,Global IME Bank Limited,8,222.00,218.00,222.00,360.00,78900.00,223.00,-1.00
20,Grand Bank Nepal Limited,1,198.00,198.00,198.00,118.00,23364.00,202.00,-4.00
21,Himalayan Bank Limited,4,600.00,600.00,600.00,528.00,316800.00,610.00,-10.00
22,ICFC Finance Limited,3,222.00,220.00,220.00,376.00,83296.00,224.00,-4.00
23,Jyoti Bikas Bank Limited,15,288.00,283.00,283.00,930.00,263340.00,303.00,-20.00
24,Kaski Finance Limited,1,226.00,226.00,226.00,30.00,6780.00,226.00,0.00
25,Kasthamandap Development Bank Limited,8,167.00,161.00,166.00,330.00,54320.00,160.00,6.00
26,Kumari Bank Limited,5,310.00,299.00,299.00,338.00,103398.00,305.00,-6.00
27,Laxmi Bank Limited,25,444.00,400.00,444.00,1976.00,816801.00,408.00,36.00
28,Lumbini Bank Limited,4,227.00,220.00,227.00,508.00,112318.00,221.00,6.00
29,Lumbini Bikas Bank Ltd.,6,195.00,192.00,192.00,170.00,32770.00,195.00,-3.00
30,Lumbini General Insurance Co. Ltd.,27,147.00,145.00,145.00,280.00,41120.00,150.00,-5.00
31,Machhapuchhre Bank Limited,8,205.00,200.00,204.00,1310.00,266321.00,203.00,1.00
32,Mahalaxmi Bikas Bank Ltd.,116,118.00,115.00,116.00,5430.00,631400.00,116.00,0.00
33,Miteri Development Bank Limited,1,136.00,136.00,136.00,20.00,2720.00,136.00,0.00
34,Nabil Bank Limited,15,1325.00,1290.00,1325.00,958.00,1241148.00,1317.00,8.00
35,Narayani Development Bank Limited,2,474.00,474.00,474.00,181.00,85794.00,474.00,0.00
36,National Hydro Power Company Limited,10,46.54,42.93,44.66,7600.00,335618.00,45.63,-0.97
37,National Life Insurance Co. Ltd.,3,366.00,360.00,360.00,167.00,60822.00,373.00,-13.00
38,Nepal Aawas Finance Limited,1,243.00,243.00,243.00,38.00,9234.00,248.00,-5.00
39,Nepal Credit And Commercial Bank Limited,3,193.00,187.00,193.00,100.00,19060.00,184.00,9.00
40,Nepal Doorsanchar Comapany Limited,11,443.00,438.00,443.00,1600.00,705100.00,446.00,-3.00
41,Nepal Investment Bank Limited,4,610.00,609.00,610.00,885.00,539350.00,607.00,3.00
42,Nerude Laghubita Bikas Bank Limited,9,410.00,394.00,408.00,340.00,135090.00,402.00,6.00
43,NIC Asia Bank Ltd.,10,525.00,510.00,525.00,1132.00,580742.00,510.00,15.00
44,Nilgiri Bikas Bank Limited,13,153.00,152.00,153.00,140.00,21400.00,154.00,-1.00
45,NMB Bank Limited,10,270.00,255.00,270.00,1109.00,291044.00,255.00,15.00
46,Om Development Bank Ltd.,61,228.00,220.00,223.00,1250.00,278830.00,220.00,3.00
47,Patan Finance Limited,4,163.00,154.00,163.00,1200.00,192600.00,151.00,12.00
48,Pathibhara Bikas Bank Limited,25,137.00,135.00,135.00,370.00,50200.00,137.00,-2.00
49,Prabhu  Bank Limited,1,175.00,175.00,175.00,1488.00,260400.00,178.00,-3.00
50,Prime Commercial Bank Ltd.,11,271.00,266.00,269.00,774.00,208424.00,270.00,-1.00
51,Prime Life Insurance Company Limited,31,204.00,197.00,203.00,740.00,148450.00,205.00,-2.00
52,Rastriya Beema Company Limited,1,218.00,218.00,218.00,45.00,9810.00,215.00,3.00
53,Reliable Development Bank Limited,3,268.00,261.00,268.00,60.00,15852.00,261.00,7.00
54,Resunga Bikas Bank Limited,2,268.00,263.00,263.00,30.00,7940.00,273.00,-10.00
55,Samriddhi Finance Company Limited,3,131.00,127.00,127.00,282.00,36214.00,133.00,-6.00
56,Sewa Bikas Bank Limited,50,158.00,155.00,157.00,1380.00,217210.00,155.00,2.00
57,Siddharth Finance Ltd.,1,400.00,400.00,400.00,43.00,17200.00,408.00,-8.00
58,Siddhartha Bank Limited,5,302.00,298.00,302.00,432.00,129467.00,298.00,4.00
59,Standard Chartered Bank Limited,11,2020.00,1985.00,2020.00,317.00,631966.00,1990.00,30.00
60,Standard Finance Ltd.,2,148.00,146.00,146.00,573.00,83804.00,146.00,0.00
61,Sunrise Bank Limited,39,224.00,210.00,216.00,1585.00,343470.00,220.00,-4.00
62,Surya Life Insurance Company Limited,59,159.00,150.00,154.00,1840.00,283750.00,156.00,-2.00
63,Suryadarshan Finance Company Limited,2,157.00,155.00,157.00,30.00,4690.00,154.00,3.00
64,Swabalamban Laghubitta Bittiya Sanstha Limited,3,295.00,290.00,290.00,120.00,35210.00,300.00,-10.00
65,Swastik Merchant Finance Co. Ltd.,113,140.00,135.00,135.00,1770.00,244810.00,138.00,-3.00
66,Triveni Bikas Bank Limited,1,197.00,197.00,197.00,10.00,1970.00,200.00,-3.00
67,Unique Finance Ltd.,126,165.00,160.00,162.00,2580.00,418170.00,168.00,-6.00
68,United Finance Ltd.,2,200.00,200.00,200.00,47.00,9400.00,203.00,-3.00
69,Universal Finance Limited Promoter Share,2,130.00,130.00,130.00,812.00,105560.00,130.00,0.00
