S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,2,114.00,114.00,114.00,700.00,79800.00,114.00,0.00
2,Agriculture Development Bank Limited,37,115.00,113.00,114.00,2102.00,238809.00,115.00,-1.00
3,Alpine Development Bank Limited,15,99.00,99.00,99.00,160.00,15840.00,101.00,-2.00
4,Api Finance Limited,11,125.00,121.00,121.00,890.00,109650.00,125.00,-4.00
5,Araniko Development Bank Limited,3,86.00,86.00,86.00,60.00,5160.00,86.00,0.00
6,Arun Valley Hydropower Development Co. Ltd.,12,331.00,329.00,329.00,382.00,126094.00,331.00,-2.00
7,Asian Life Insurance Co. Limited,3,167.00,165.00,165.00,80.00,13300.00,168.00,-3.00
8,Bank of Asia Nepal Limited,7,151.00,150.00,151.00,290.00,43745.00,151.00,0.00
9,Bank of Kathmandu Ltd.,19,418.00,396.00,400.00,6228.00,2484640.00,408.00,-8.00
10,Biratlaxmi Bikas Bank Limited,118,136.00,134.00,135.00,2007.00,271545.00,135.00,0.00
11,Butwal Power Company Limited,6,471.00,455.00,460.00,2800.00,1299300.00,480.00,-20.00
12,Chilime Hydropower Company Limited,795,798.00,786.00,787.00,9280.00,7323600.00,797.00,-10.00
13,Citizen Bank International Limited,1,160.00,160.00,160.00,100.00,16000.00,163.00,-3.00
14,Citizen Investment Trust,6,480.00,459.00,480.00,215.00,101748.00,450.00,30.00
15,City Express Finance Co. Limited,1,105.00,105.00,105.00,50.00,5250.00,105.00,0.00
16,Clean Energy Development Bank Limited,7,130.00,130.00,130.00,1332.00,173160.00,132.00,-2.00
17,Corporate Development Bank Limited,4,188.00,179.00,179.00,80.00,14620.00,191.00,-12.00
18,Deva Bikas Bank Limited,10,89.00,86.00,86.00,703.00,61089.00,90.00,-4.00
19,Everest Bank Limited,28,765.00,700.00,765.00,1505.00,1060013.00,706.00,59.00
20,Everest Finance Ltd.,2,118.00,117.00,117.00,224.00,26232.00,116.00,1.00
21,Fewa Finance Co. Ltd.,3,187.00,184.00,184.00,75.00,13950.00,181.00,3.00
22,Gandaki Bikas Bank Limited,2,113.00,111.00,113.00,120.00,13360.00,112.00,1.00
23,Garima Bikas Bank Limited,15,120.00,113.00,113.00,1310.00,152440.00,121.00,-8.00
24,Gaurishankar Development Bank Ltd.,4,90.00,89.00,89.00,90.00,8030.00,90.00,-1.00
25,Global IME Bank Limited,9,160.00,154.00,156.00,1195.00,187800.00,162.00,-6.00
26,Grand Bank Nepal Limited,1,123.00,123.00,123.00,7789.00,958047.00,123.00,0.00
27,Gurans Life Insurance Company Ltd.,86,104.00,98.00,104.00,3870.00,395790.00,99.00,5.00
28,Gurkhas Finance Ltd.,1,123.00,123.00,123.00,107.00,13161.00,125.00,-2.00
29,Himalayan Bank Limited,2,481.00,472.00,481.00,45.00,21348.00,481.00,0.00
30,Himalayan Distillery Limited,1,100.00,100.00,100.00,50.00,5000.00,100.00,0.00
31,Himalayan Finance Limited (Bittiya Sanstha),35,56.00,55.00,55.00,700.00,39180.00,56.00,-1.00
32,IME Financial Institution,1,222.00,222.00,222.00,100.00,22200.00,226.00,-4.00
33,Imperial Financial Inst. Ltd.,113,111.00,108.00,108.00,3034.00,332029.00,110.00,-2.00
34,Jyoti Bikas Bank Limited,3,97.00,95.00,95.00,30.00,2880.00,98.00,-3.00
35,Kamana Sewa Bikas Bank Limited,38,111.00,108.00,108.00,1060.00,115570.00,111.00,-3.00
36,Karnali Development Bank Limited,2,64.00,64.00,64.00,120.00,7680.00,63.00,1.00
37,Kumari Bank Limited,1,210.00,210.00,210.00,34.00,7140.00,209.00,1.00
38,Laxmi Bank Limited,2,250.00,249.00,249.00,130.00,32400.00,246.00,3.00
39,Lumbini Bank Limited,2,152.00,152.00,152.00,1100.00,167200.00,151.00,1.00
40,Mahalaxmi Bikas Bank Ltd.,67,72.00,69.00,71.00,2230.00,156780.00,72.00,-1.00
41,Mahalaxmi BikasBank Limited,4,109.00,107.00,107.00,822.00,88654.00,111.00,-4.00
