S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,24,135.00,129.00,135.00,1587.00,209205.00,133.00,2.00
2,Alpine Development Bank Limited,54,142.00,137.00,140.00,1060.00,148500.00,139.00,1.00
3,Arun Valley Hydropower Development Co. Ltd.,21,430.00,422.00,425.00,949.00,403106.00,426.00,-1.00
4,Axis Development Bank Limited,7,125.00,117.00,125.00,115.00,13835.00,119.00,6.00
5,Bagheshwori Development Bank Limited,6,350.00,322.00,322.00,190.00,64432.00,357.00,-35.00
6,Bank of Asia Nepal Limited,7,208.00,204.00,204.00,580.00,119205.00,205.00,-1.00
7,Bank of Kathmandu Ltd.,20,560.00,551.00,551.00,3843.00,2124932.00,560.00,-9.00
8,Biratlaxmi Bikas Bank Limited,26,230.00,220.00,228.00,1828.00,415978.00,230.00,-2.00
9,Central Finance Co. Ltd.,2,197.00,194.00,197.00,30.00,5850.00,185.00,12.00
10,Citizen Bank International Limited,13,217.00,212.00,212.00,1570.00,334030.00,217.00,-5.00
11,Clean Energy Development Bank Limited,6,213.00,205.00,205.00,812.00,168888.00,209.00,-4.00
12,Crystal Finance Ltd.,2,221.00,217.00,217.00,20.00,4380.00,221.00,-4.00
13,Deprosc Laghubitta Bittiya Sanstha Limited,1,257.00,257.00,257.00,10.00,2570.00,252.00,5.00
14,Deva Bikas Bank Limited,7,140.00,136.00,140.00,120.00,16440.00,136.00,4.00
15,Everest Bank Limited,16,1022.00,980.00,1022.00,522.00,515987.00,984.00,38.00
16,Excel Development Bank Ltd.,5,295.00,294.00,295.00,174.00,51289.00,298.00,-3.00
17,Fewa Finance Co. Ltd.,1,245.00,245.00,245.00,10.00,2450.00,244.00,1.00
18,Gandaki Bikas Bank Limited,25,124.00,122.00,124.00,860.00,106380.00,125.00,-1.00
19,Garima Bikas Bank Limited,208,145.00,141.00,145.00,4340.00,625050.00,141.00,4.00
20,Gaurishankar Development Bank Ltd.,124,135.00,130.00,134.00,1260.00,166720.00,134.00,0.00
21,Global IME Bank Limited,22,205.00,194.00,204.00,1775.00,351640.00,206.00,-2.00
22,Himalayan Bank Limited,4,590.00,575.00,575.00,681.00,397570.00,585.00,-10.00
23,Himalayan Finance Limited (Bittiya Sanstha),6,329.00,302.00,302.00,60.00,18870.00,335.00,-33.00
24,Himalayan General Insurance Co. Ltd,1,198.00,198.00,198.00,100.00,19800.00,198.00,0.00
25,ICFC Finance Limited,4,203.00,200.00,203.00,172.00,34740.00,204.00,-1.00
26,IME Financial Institution,2,348.00,342.00,342.00,99.00,34152.00,355.00,-13.00
27,Imperial Financial Inst. Ltd.,1,166.00,166.00,166.00,180.00,29880.00,166.00,0.00
28,Infrastructure Development Bank Ltd.,1,143.00,143.00,143.00,10.00,1430.00,145.00,-2.00
29,Jyoti Bikas Bank Limited,171,116.00,110.00,110.00,6320.00,713750.00,115.00,-5.00
30,Kabeli Bikas Bank Limited,17,265.00,260.00,265.00,190.00,50200.00,260.00,5.00
31,Kankai Bikas Bank Ltd.,54,123.00,116.00,117.00,710.00,83590.00,124.00,-7.00
32,Karnali Development Bank Limited,6,235.00,216.00,216.00,60.00,13510.00,239.00,-23.00
33,Kaski Finance Limited,2,196.00,193.00,196.00,200.00,38900.00,190.00,6.00
34,Kasthamandap Development Bank Limited,18,144.00,140.00,142.00,510.00,72190.00,139.00,3.00
35,Kumari Bank Limited,10,265.00,255.00,265.00,2792.00,734144.00,270.00,-5.00
36,Kumari Bank Limited Promotor Share,76,122.00,118.00,120.00,870.00,104290.00,122.00,-2.00
37,Lumbini Bank Limited,4,217.00,210.00,217.00,1211.00,257023.00,218.00,-1.00
38,Lumbini Bikas Bank Ltd.,4,170.00,164.00,164.00,180.00,29940.00,172.00,-8.00
39,Machhapuchhre Bank Limited,3,156.00,153.00,153.00,208.00,32098.00,153.00,0.00
40,Mahakali Bikas Bank Limited,2,142.00,142.00,142.00,20.00,2840.00,144.00,-2.00
41,Mahalaxmi Bikas Bank Ltd.,64,105.00,103.00,104.00,3620.00,375980.00,103.00,1.00
42,Mahalaxmi BikasBank Limited,2,142.00,140.00,142.00,1064.00,151060.00,142.00,0.00
