S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,13,140.00,132.00,140.00,590.00,80520.00,132.00,8.00
2,Alpine Development Bank Limited,2,165.00,165.00,165.00,20.00,3300.00,164.00,1.00
3,Api Finance Limited,7,203.00,202.00,203.00,80.00,16190.00,205.00,-2.00
4,Arun Valley Hydropower Development Co. Ltd.,7,447.00,440.00,445.00,352.00,156644.00,445.00,0.00
5,Asian Life Insurance Co. Limited,27,260.00,245.00,260.00,1030.00,258500.00,251.00,9.00
6,Bank of Asia Nepal Limited,24,265.00,257.00,260.00,1795.00,467525.00,265.00,-5.00
7,Bank of Kathmandu Ltd.,19,570.00,560.00,563.00,1380.00,776467.00,560.00,3.00
8,Best Finance Company Ltd.,2,241.00,237.00,241.00,36.00,8576.00,233.00,8.00
9,Bhajuratna Finance & Saving Co. Ltd.,1,182.00,182.00,182.00,55.00,10010.00,185.00,-3.00
10,Biratlaxmi Bikas Bank Limited,2,260.00,259.00,260.00,170.00,44130.00,256.00,4.00
11,Capital Merchant Bank & Finance Co. Ltd.,7,140.00,138.00,138.00,116740.00,16343120.00,140.00,-2.00
12,Citizen Bank International Limited,15,255.00,247.00,253.00,940.00,234610.00,248.00,5.00
13,Civil Merchant Bittiya Santha Ltd.,8,235.00,228.00,235.00,110.00,25370.00,231.00,4.00
14,Clean Energy Development Bank Limited,12,226.00,225.00,226.00,530.00,119610.00,226.00,0.00
15,Crystal Finance Ltd.,4,220.00,216.00,220.00,140.00,30720.00,215.00,5.00
16,Everest Bank Limited,4,1020.00,1000.00,1000.00,166.00,167822.00,1035.00,-35.00
17,Global IME Bank Limited,9,234.00,219.00,234.00,645.00,143270.00,232.00,2.00
18,Grand Bank Nepal Limited,2,192.00,192.00,192.00,44.00,8448.00,190.00,2.00
19,Gurkha Development Bank Limited,13,224.00,211.00,224.00,1024.00,220275.00,209.00,15.00
20,Himalayan Bank Limited,2,604.00,603.00,604.00,186.00,112232.00,615.00,-11.00
21,ICFC Finance Limited,2,224.00,222.00,224.00,188.00,41936.00,220.00,4.00
22,Imperial Financial Inst. Ltd.,111,147.00,140.00,145.00,3380.00,488280.00,145.00,0.00
23,Kasthamandap Development Bank Limited,15,161.00,161.00,161.00,360.00,57960.00,158.00,3.00
24,Kumari Bank Limited,7,302.00,290.00,299.00,725.00,214241.00,294.00,5.00
25,Kumari Bank Limited Promotor Share,2,285.00,285.00,285.00,20.00,5700.00,299.00,-14.00
26,Lumbini Bank Limited,8,220.00,220.00,220.00,104.00,22880.00,216.00,4.00
27,Lumbini Bikas Bank Ltd.,32,203.00,195.00,197.00,1010.00,200890.00,201.00,-4.00
28,Lumbini General Insurance Co. Ltd.,1,153.00,153.00,153.00,20.00,3060.00,156.00,-3.00
29,Machhapuchhre Bank Limited,5,209.00,205.00,205.00,507.00,104810.00,208.00,-3.00
30,Maha Laxmi Finance Ltd.,1,210.00,210.00,210.00,260.00,54600.00,214.00,-4.00
31,Mahakali Bikas Bank Limited,3,157.00,157.00,157.00,60.00,9420.00,160.00,-3.00
32,Mahalaxmi Bikas Bank Ltd.,173,120.00,116.00,119.00,8260.00,977330.00,119.00,0.00
33,Miteri Development Bank Limited,1,134.00,134.00,134.00,20.00,2680.00,134.00,0.00
34,Nabil Bank Limited,15,1314.00,1300.00,1314.00,1019.00,1328321.00,1325.00,-11.00
35,Narayani Development Bank Limited,1,483.00,483.00,483.00,84.00,40572.00,474.00,9.00
36,Narayani National Finance Limited,1,161.00,161.00,161.00,860.00,138460.00,161.00,0.00
37,National Hydro Power Company Limited,3,42.00,42.00,42.00,5250.00,220500.00,42.00,0.00
