S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,26,139.00,135.00,135.00,2290.00,315330.00,139.00,-4.00
2,Alpine Development Bank Limited,12,159.00,156.00,156.00,120.00,18810.00,162.00,-6.00
3,Api Finance Limited,1,174.00,174.00,174.00,30.00,5220.00,174.00,0.00
4,Arun Valley Hydropower Development Co. Ltd.,1,483.00,483.00,483.00,10.00,4830.00,474.00,9.00
5,Asian Life Insurance Co. Limited,8,249.00,241.00,243.00,810.00,197770.00,245.00,-2.00
6,Bank of Asia Nepal Limited,14,261.00,255.00,255.00,1455.00,376380.00,261.00,-6.00
7,Bank of Kathmandu Ltd.,9,600.00,594.00,595.00,726.00,432377.00,597.00,-2.00
8,Best Finance Company Ltd.,5,236.00,220.00,236.00,222.00,50148.00,216.00,20.00
9,Biratlaxmi Bikas Bank Limited,3,270.00,265.00,270.00,160.00,42950.00,260.00,10.00
10,Capital Merchant Bank & Finance Co. Ltd.,7,131.00,127.00,131.00,3289.00,424754.00,128.00,3.00
11,Chilime Hydropower Company Limited,3,1035.00,1025.00,1030.00,1080.00,1109000.00,1030.00,0.00
12,Citizen Bank International Limited,11,243.00,236.00,237.00,610.00,145970.00,240.00,-3.00
13,Citizen Investment Trust,1,553.00,553.00,553.00,30.00,16590.00,564.00,-11.00
14,Clean Energy Development Bank Limited,3,245.00,237.00,237.00,560.00,133680.00,248.00,-11.00
15,Deprosc Laghubitta Bittiya Sanstha Limited,1,190.00,190.00,190.00,20.00,3800.00,187.00,3.00
16,Deva Bikas Bank Limited,3,160.00,157.00,157.00,135.00,21483.00,162.00,-5.00
17,Excel Development Bank Ltd.,3,335.00,325.00,325.00,60.00,19820.00,337.00,-12.00
18,Gandaki Bikas Bank Limited,6,181.00,166.00,166.00,100.00,17230.00,184.00,-18.00
19,Garima Bikas Bank Limited,202,163.00,153.00,163.00,8450.00,1326210.00,156.00,7.00
20,Gaurishankar Development Bank Ltd.,426,149.00,144.00,146.00,5010.00,735380.00,144.00,2.00
21,Global IME Bank Limited,6,223.00,218.00,218.00,405.00,89205.00,225.00,-7.00
22,Gorkha Finance Ltd.,1,140.00,140.00,140.00,139.00,19460.00,142.00,-2.00
23,Grand Bank Nepal Limited,6,195.00,190.00,190.00,929.00,178865.00,195.00,-5.00
24,Gurkhas Finance  Ltd. Promoter Share,1,140.00,140.00,140.00,6520.00,912800.00,164.00,-24.00
25,Gurkhas Finance Ltd.,2,143.00,143.00,143.00,200.00,28600.00,141.00,2.00
26,Hathway Finance Company Limited,24,132.00,130.00,130.00,1460.00,192360.00,0.00,130.00
27,Himalayan Bank Limited,1,660.00,660.00,660.00,50.00,33000.00,655.00,5.00
28,Infrastructure Development Bank Ltd.,7,137.00,135.00,137.00,740.00,100900.00,135.00,2.00
29,Jyoti Bikas Bank Limited,212,131.00,123.00,124.00,5200.00,659010.00,129.00,-5.00
30,Kabeli Bikas Bank Limited,30,321.00,293.00,321.00,610.00,187570.00,292.00,29.00
31,Kankai Bikas Bank Ltd.,2,242.00,238.00,238.00,20.00,4800.00,246.00,-8.00
32,Kaski Finance Limited,4,205.00,201.00,202.00,150.00,30330.00,205.00,-3.00
33,Kasthamandap Development Bank Limited,5,154.00,153.00,154.00,210.00,32290.00,156.00,-2.00
34,Kumari Bank Limited,5,290.00,288.00,289.00,992.00,286565.00,291.00,-2.00
35,Kumari Bank Limited Promotor Share,15,196.00,180.00,180.00,390.00,70710.00,199.00,-19.00
36,Lord Buddha Finance Limited,4,166.00,163.00,166.00,50.00,8210.00,160.00,6.00
37,Lumbini Bank Limited,8,233.00,232.00,232.00,3481.00,807692.00,232.00,0.00
38,Lumbini Bikas Bank Ltd.,24,199.00,193.00,199.00,1250.00,244690.00,199.00,0.00
39,Lumbini General Insurance Co. Ltd.,1,133.00,133.00,133.00,250.00,33250.00,133.00,0.00
40,Machhapuchhre Bank Limited,1,193.00,193.00,193.00,45.00,8685.00,196.00,-3.00
41,Mahakali Bikas Bank Limited,2,150.00,147.00,147.00,40.00,5940.00,152.00,-5.00
42,Mahalaxmi Bikas Bank Ltd.,45,115.00,114.00,115.00,1780.00,204440.00,113.00,2.00
43,Miteri Development Bank Limited,2,143.00,143.00,143.00,20.00,2860.00,144.00,-1.00
44,Nabil Bank Limited,7,1326.00,1273.00,1326.00,598.00,765011.00,1298.00,28.00
45,Narayani National Finance Limited,7,170.00,167.00,170.00,587.00,99595.00,168.00,2.00
46,NCM Mutual Fund,1,33.99,33.99,33.99,10000.00,339900.00,33.99,0.00
47,Nepal Bangladesh Bank Limited,8,217.00,201.00,217.00,80.00,16840.00,199.00,18.00
48,Nepal Doorsanchar Comapany Limited,2,470.00,461.00,461.00,250.00,116600.00,462.00,-1.00
49,Nepal Investment Bank Limited,3,630.00,625.00,630.00,393.00,246820.00,623.00,7.00
50,Nepal Life Insurance Co. Ltd.,3,790.00,785.00,790.00,54.00,42585.00,780.00,10.00
51,Nepal SBI Bank Limited,1,620.00,620.00,620.00,126.00,78120.00,620.00,0.00
52,Nerude Laghubita Bikas Bank Limited,3,501.00,492.00,501.00,50.00,24940.00,492.00,9.00
53,NIC Asia Bank Ltd.,7,527.00,520.00,521.00,575.00,299996.00,528.00,-7.00
54,NIDC Capital Markets Ltd.,1,425.00,425.00,425.00,39.00,16575.00,423.00,2.00
55,Nilgiri Bikas Bank Limited,17,168.00,160.00,160.00,320.00,52620.00,163.00,-3.00
56,Om Development Bank Ltd.,8,216.00,212.00,214.00,170.00,36410.00,214.00,0.00
57,Pathibhara Bikas Bank Limited,4,140.00,138.00,140.00,90.00,12500.00,138.00,2.00
58,Prime Commercial Bank Ltd.,7,271.00,260.00,260.00,331.00,87474.00,271.00,-11.00
59,Prime Life Insurance Company Limited,18,204.00,199.00,199.00,580.00,116160.00,200.00,-1.00
60,Public Development Bank Limited,27,109.00,106.00,109.00,600.00,64890.00,109.00,0.00
61,Rastriya Beema Company Limited,7,225.00,225.00,225.00,105.00,23625.00,224.00,1.00
62,Reliable Development Bank Limited,9,275.00,255.00,272.00,1608.00,435764.00,265.00,7.00
63,Resunga Bikas Bank Limited,1,290.00,290.00,290.00,50.00,14500.00,290.00,0.00
64,Sagarmatha Insurance Co. Ltd.,1,331.00,331.00,331.00,12.00,3972.00,325.00,6.00
65,Sahayogi Bikas Bank Limited,3,265.00,260.00,260.00,688.00,181380.00,270.00,-10.00
66,Siddhartha Bank Limited,7,294.00,289.00,289.00,2457.00,711576.00,290.00,-1.00
67,Siddhartha Development Bank Ltd.,1,146.00,146.00,146.00,50.00,7300.00,148.00,-2.00
68,Standard Chartered Bank Limited,22,1979.00,1906.00,1940.00,1491.00,2897219.00,1990.00,-50.00
69,Subha Laxmi Finance Co. Ltd.,79,129.00,124.00,128.00,1840.00,231940.00,127.00,1.00
70,Subhechha Bikas Bank Limited,2,236.00,233.00,233.00,150.00,35175.00,240.00,-7.00
71,Sunrise Bank Limited,14,218.00,213.00,218.00,970.00,208511.00,215.00,3.00
72,Surya Life Insurance Company Limited,4,154.00,153.00,154.00,120.00,18450.00,152.00,2.00
73,Suryadarshan Finance Company Limited,9,170.00,168.00,170.00,120.00,20380.00,167.00,3.00
74,Swabalamban Laghubitta Bittiya Sanstha Limited,4,219.00,211.00,219.00,700.00,150600.00,210.00,9.00
75,Swastik Merchant Finance Co. Ltd.,65,128.00,127.00,128.00,1340.00,171430.00,126.00,2.00
76,Triveni Bikas Bank Limited,4,198.00,198.00,198.00,149.00,29502.00,195.00,3.00
77,Udhyam Bikas Bank Limited,34,138.00,134.00,134.00,540.00,73960.00,136.00,-2.00
78,Unique Finance Ltd.,14,148.00,147.00,147.00,220.00,32400.00,146.00,1.00
79,Zenith Finance Limited,5,172.00,172.00,172.00,90.00,15480.00,175.00,-3.00
