S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,ACE Development Bank Limited Promoter Share,2,191.00,191.00,191.00,2058.00,393078.00,344.00,-153.00
2,Ace Development Bank Ltd.,2,185.00,185.00,185.00,73.00,13505.00,188.00,-3.00
3,Agriculture Development Bank Limited,67,135.00,128.00,130.00,5050.00,668780.00,135.00,-5.00
4,Alpine Development Bank Limited,88,146.00,140.00,142.00,1020.00,147250.00,146.00,-4.00
5,Arun Valley Hydropower Development Co. Ltd.,25,433.00,417.00,417.00,783.00,333175.00,430.00,-13.00
6,Asian Life Insurance Co. Limited,23,225.00,213.00,215.00,1060.00,229340.00,229.00,-14.00
7,Axis Development Bank Limited,3,105.00,101.00,101.00,95.00,9775.00,105.00,-4.00
8,Bank of Asia Nepal Limited,10,200.00,195.00,195.00,1145.00,225490.00,202.00,-7.00
9,Bank of Kathmandu Ltd.,30,554.00,544.00,551.00,3611.00,1985389.00,559.00,-8.00
10,Biratlaxmi Bikas Bank Limited,5,245.00,233.00,233.00,363.00,86631.00,246.00,-13.00
11,Capital Merchant Bank & Finance Co. Ltd.,5,131.00,127.00,127.00,109662.00,14364594.00,133.00,-6.00
12,Central Finance Co. Ltd.,3,192.00,189.00,190.00,322.00,61376.00,195.00,-5.00
13,Chilime Hydropower Company Limited,5,971.00,900.00,900.00,650.00,602150.00,990.00,-90.00
14,Citizen Bank International Limited,19,220.00,205.00,205.00,1660.00,352560.00,217.00,-12.00
15,City Express Finance Co. Limited,3,145.00,145.00,145.00,1430.00,207350.00,147.00,-2.00
16,Clean Energy Development Bank Limited,4,205.00,198.00,198.00,642.00,127402.00,201.00,-3.00
17,Deprosc Laghubitta Bittiya Sanstha Limited,1,212.00,212.00,212.00,10.00,2120.00,202.00,10.00
18,Deva Bikas Bank Limited,3,140.00,136.00,140.00,90.00,12340.00,134.00,6.00
19,Everest Bank Limited,24,1029.00,950.00,950.00,909.00,880144.00,1049.00,-99.00
20,Excel Development Bank Ltd.,2,304.00,299.00,304.00,502.00,152508.00,304.00,0.00
21,Gandaki Bikas Bank Limited,129,127.00,121.00,121.00,4040.00,508820.00,128.00,-7.00
22,Garima Bikas Bank Limited,258,150.00,138.00,140.00,5680.00,804340.00,150.00,-10.00
23,Gaurishankar Development Bank Ltd.,144,146.00,136.00,137.00,2460.00,343360.00,147.00,-10.00
24,Global IME Bank Limited,5,208.00,200.00,200.00,115.00,23560.00,211.00,-11.00
25,Gorkha Finance Ltd.,1,111.00,111.00,111.00,1000.00,111000.00,113.00,-2.00
26,Grand Bank Nepal Limited,9,173.00,169.00,170.00,1909.00,324394.00,174.00,-4.00
27,Himalayan Bank Limited,5,601.00,595.00,601.00,443.00,264112.00,600.00,1.00
28,ICFC Finance Limited,3,207.00,203.00,203.00,388.00,79476.00,211.00,-8.00
29,Infrastructure Development Bank Ltd.,3,133.00,129.00,133.00,50.00,6530.00,127.00,6.00
30,Jyoti Bikas Bank Limited,75,117.00,112.00,114.00,2850.00,327940.00,114.00,0.00
31,Kabeli Bikas Bank Limited,38,258.00,248.00,249.00,390.00,99500.00,258.00,-9.00
32,Karnali Development Bank Limited,4,325.00,307.00,307.00,40.00,12640.00,331.00,-24.00
33,Kaski Finance Limited,4,197.00,191.00,191.00,460.00,89270.00,201.00,-10.00
34,Kasthamandap Development Bank Limited,3,141.00,140.00,140.00,60.00,8420.00,143.00,-3.00
35,Kumari Bank Limited,6,265.00,255.00,255.00,380.00,98721.00,265.00,-10.00
36,Kumari Bank Limited Promotor Share,114,120.00,117.00,118.00,1710.00,202200.00,121.00,-3.00
