S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,2,116.00,115.00,116.00,803.00,92648.00,114.00,2.00
2,Api Finance Limited,8,122.00,122.00,122.00,80.00,9760.00,122.00,0.00
3,Araniko Development Bank Limited,89,88.00,85.00,85.00,2730.00,236810.00,85.00,0.00
4,Asian Life Insurance Co. Limited,11,167.00,164.00,165.00,460.00,75660.00,167.00,-2.00
5,Bank of Kathmandu Ltd.,9,429.00,425.00,428.00,3483.00,1483960.00,426.00,2.00
6,Biratlaxmi Bikas Bank Limited,131,136.00,131.00,132.00,3887.00,521322.00,133.00,-1.00
7,Chilime Hydropower Company Limited,571,820.00,784.00,807.00,12640.00,10185440.00,787.00,20.00
8,Citizen Bank International Limited,7,170.00,164.00,170.00,690.00,114820.00,167.00,3.00
9,Deva Bikas Bank Limited,33,94.00,87.00,90.00,22312.00,1950872.00,92.00,-2.00
10,Everest Bank Limited,8,765.00,745.00,757.00,865.00,646513.00,750.00,7.00
11,Everest Finance Ltd.,7,125.00,120.00,120.00,528.00,64968.00,127.00,-7.00
12,Gandaki Bikas Bank Limited,19,113.00,111.00,111.00,490.00,54710.00,111.00,0.00
13,Garima Bikas Bank Limited,9,119.00,115.00,119.00,260.00,30300.00,115.00,4.00
14,Global IME Bank Limited,1,166.00,166.00,166.00,420.00,69720.00,165.00,1.00
15,Grand Bank Nepal Limited,1,131.00,131.00,131.00,111.00,14541.00,133.00,-2.00
16,Gurans Life Insurance Company Ltd.,56,102.00,100.00,101.00,2900.00,292770.00,102.00,-1.00
17,Himalayan Bank Limited,8,606.00,603.00,606.00,810.00,489915.00,601.00,5.00
18,Himalayan Finance Limited (Bittiya Sanstha),26,64.00,58.00,58.00,430.00,25910.00,64.00,-6.00
19,ICFC Finance Limited,3,135.00,135.00,135.00,500.00,67500.00,135.00,0.00
20,Imperial Financial Inst. Ltd.,52,123.00,121.00,121.00,1404.00,171612.00,122.00,-1.00
21,Janaki Finance Ltd.,2,230.00,226.00,230.00,63.00,14330.00,222.00,8.00
22,Jyoti Bikas Bank Limited,63,96.00,95.00,95.00,1660.00,158430.00,96.00,-1.00
23,Kabeli Bikas Bank Limited,3,136.00,135.00,135.00,30.00,4060.00,138.00,-3.00
24,Kamana Sewa Bikas Bank Limited,8,109.00,108.00,109.00,400.00,43560.00,110.00,-1.00
25,Karnali Development Bank Limited,12,69.00,66.00,66.00,260.00,17390.00,69.00,-3.00
26,Kumari Bank Limited,2,212.00,212.00,212.00,236.00,50032.00,214.00,-2.00
27,Laxmi Bank Limited,1,261.00,261.00,261.00,100.00,26100.00,259.00,2.00
28,Lumbini Bank Limited,8,166.00,160.00,161.00,1648.00,265614.00,163.00,-2.00
29,Lumbini Finance Ltd.,2,138.00,136.00,136.00,144.00,19674.00,136.00,0.00
30,Lumbini General Insurance Co. Ltd.,6,99.00,98.00,99.00,200.00,19700.00,99.00,0.00
31,Machhapuchhre Bank Limited,5,112.00,112.00,112.00,761.00,85232.00,110.00,2.00
32,Mahalaxmi Bikas Bank Ltd.,21,74.00,73.00,73.00,620.00,45590.00,73.00,0.00
33,Muktinath Bikas Bank Ltd.,5,159.00,152.00,152.00,80.00,12560.00,162.00,-10.00
34,Nabil Bank Limited,5,870.00,857.00,857.00,960.00,824077.00,870.00,-13.00
35,National Hydro Power Company Limited,1,53.00,53.00,53.00,100.00,5300.00,52.00,1.00
36,Nepal Bangladesh Bank Limited,15,139.00,128.00,130.00,4053.00,520777.00,141.00,-11.00
37,Nepal Doorsanchar Comapany Limited,9,426.00,415.00,422.00,1060.00,446570.00,421.00,1.00
38,Nepal Investment Bank Limited,5,418.00,415.00,416.00,555.00,231036.00,420.00,-4.00
39,Nepal SBI Bank Limited,1,441.00,441.00,441.00,78.00,34398.00,449.00,-8.00
40,Nerude Laghubita Bikas Bank Limited,1,500.00,500.00,500.00,60.00,30000.00,500.00,0.00
41,NIC Asia Bank Ltd.,1,400.00,400.00,400.00,228.00,91200.00,401.00,-1.00
42,NIDC Capital Markets Ltd.,6,165.00,162.00,162.00,1455.00,237056.00,167.00,-5.00
43,Nilgiri Bikas Bank Limited,18,133.00,130.00,132.00,320.00,41950.00,133.00,-1.00
44,NMB Bank Limited,3,160.00,157.00,157.00,160.00,25300.00,163.00,-6.00
45,Om Development Bank Ltd.,4,153.00,148.00,150.00,130.00,19510.00,151.00,-1.00
