S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,27,135.00,132.00,135.00,2560.00,342820.00,133.00,2.00
2,Alpine Development Bank Limited,109,139.00,130.00,132.00,1660.00,229160.00,138.00,-6.00
3,Arun Valley Hydropower Development Co. Ltd.,18,429.00,421.00,425.00,523.00,222547.00,425.00,0.00
4,Asian Life Insurance Co. Limited,7,227.00,226.00,226.00,550.00,124600.00,229.00,-3.00
5,Axis Development Bank Limited,25,126.00,108.00,124.00,1600.00,178900.00,119.00,5.00
6,Bank of Asia Nepal Limited,6,196.00,195.00,196.00,315.00,61620.00,195.00,1.00
7,Bank of Kathmandu Ltd.,17,558.00,550.00,558.00,2188.00,1208243.00,559.00,-1.00
8,Bottlers Nepal (Terai) Limited,1,745.00,745.00,745.00,130.00,96850.00,760.00,-15.00
9,Citizen Bank International Limited,29,216.00,212.00,215.00,2710.00,581110.00,218.00,-3.00
10,City Express Finance Co. Limited,4,128.00,128.00,128.00,170.00,21760.00,130.00,-2.00
11,Clean Energy Development Bank Limited,4,208.00,204.00,208.00,524.00,108720.00,205.00,3.00
12,Crystal Finance Ltd.,2,210.00,210.00,210.00,20.00,4200.00,206.00,4.00
13,Deprosc Laghubitta Bittiya Sanstha Limited,4,302.00,287.00,302.00,40.00,11780.00,282.00,20.00
14,Deva Bikas Bank Limited,1,141.00,141.00,141.00,64.00,9024.00,140.00,1.00
15,Everest Bank Limited,23,1059.00,1000.00,1059.00,333.00,342170.00,1039.00,20.00
16,Gandaki Bikas Bank Limited,108,128.00,124.00,128.00,3480.00,439000.00,126.00,2.00
17,Garima Bikas Bank Limited,139,146.00,140.00,142.00,4370.00,621430.00,140.00,2.00
18,Gaurishankar Development Bank Ltd.,151,145.00,137.00,140.00,1950.00,275350.00,140.00,0.00
19,Global IME Bank Limited,13,208.00,203.00,207.00,825.00,169730.00,205.00,2.00
20,Grand Bank Nepal Limited,6,168.00,167.00,167.00,98.00,16421.00,170.00,-3.00
21,Hathway Finance Company Limited,199,110.00,101.00,101.00,9960.00,1008080.00,112.00,-11.00
22,Himalayan Bank Limited,1,580.00,580.00,580.00,45.00,26100.00,580.00,0.00
23,ICFC Finance Limited,1,199.00,199.00,199.00,50.00,9950.00,203.00,-4.00
24,Infrastructure Development Bank Ltd.,15,132.00,121.00,123.00,2722.00,332152.00,134.00,-11.00
25,Jyoti Bikas Bank Limited,241,114.00,108.00,110.00,10000.00,1109060.00,114.00,-4.00
26,Kabeli Bikas Bank Limited,18,260.00,250.00,250.00,240.00,61250.00,265.00,-15.00
27,Kankai Bikas Bank Ltd.,6,119.00,118.00,118.00,80.00,9470.00,121.00,-3.00
28,Karnali Development Bank Limited,5,168.00,159.00,159.00,50.00,8220.00,176.00,-17.00
29,Kaski Finance Limited,14,202.00,196.00,199.00,980.00,194630.00,196.00,3.00
