S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,149.00,149.00,149.00,35.00,5215.00,147.00,2.00
2,Agriculture Development Bank Limited,12,131.00,127.00,130.00,741.00,95643.00,129.00,1.00
3,Apex Development Bank Ltd.,1,183.00,183.00,183.00,20.00,3660.00,186.00,-3.00
4,Api Finance Limited,5,150.00,149.00,150.00,50.00,7490.00,147.00,3.00
5,Arun Valley Hydropower Development Co. Ltd.,13,422.00,414.00,417.00,373.00,155167.00,406.00,11.00
6,Asian Life Insurance Co. Limited,2,205.00,201.00,205.00,20.00,4060.00,198.00,7.00
7,Axis Development Bank Limited,2,103.00,101.00,101.00,125.00,12675.00,103.00,-2.00
8,Bank of Asia Nepal Limited,16,162.00,158.00,161.00,725.00,115890.00,160.00,1.00
9,Bank of Kathmandu Ltd.,13,499.00,488.00,490.00,1325.00,650185.00,492.00,-2.00
10,Best Finance Company Ltd.,2,352.00,346.00,352.00,120.00,41880.00,340.00,12.00
11,Biratlaxmi Bikas Bank Limited,7,133.00,127.00,129.00,1452.00,185640.00,135.00,-6.00
12,Business Universal Development Bank Ltd.,1,149.00,149.00,149.00,13.00,1937.00,147.00,2.00
13,Chhimek Laghubitta Bikas Bank Limited,3,237.00,237.00,237.00,189.00,44793.00,241.00,-4.00
14,Citizen Bank International Limited,23,208.00,197.00,208.00,2460.00,498530.00,200.00,8.00
15,Citizen Investment Trust,1,646.00,646.00,646.00,25.00,16150.00,634.00,12.00
16,Crystal Finance Ltd.,1,154.00,154.00,154.00,10.00,1540.00,155.00,-1.00
17,Deva Bikas Bank Limited,1,110.00,110.00,110.00,119.00,13090.00,110.00,0.00
18,Everest Bank Limited,4,990.00,971.00,971.00,336.00,326560.00,990.00,-19.00
19,Fewa Finance Co. Ltd.,4,241.00,241.00,241.00,326.00,78566.00,245.00,-4.00
20,Gandaki Bikas Bank Limited,23,118.00,115.00,118.00,1120.00,131380.00,115.00,3.00
21,Garima Bikas Bank Limited,129,134.00,130.00,134.00,3330.00,438660.00,130.00,4.00
22,Global IME Bank Limited,5,175.00,175.00,175.00,245.00,42875.00,172.00,3.00
23,Gorkha Finance Ltd.,1,112.00,112.00,112.00,56.00,6272.00,113.00,-1.00
24,Grand Bank Nepal Limited,2,157.00,155.00,157.00,244.00,38064.00,158.00,-1.00
25,Hathway Finance Company Limited,8,86.00,86.00,86.00,480.00,41280.00,85.00,1.00
26,Himalayan Bank Limited,6,529.00,521.00,521.00,580.00,303170.00,520.00,1.00
27,Himalayan Finance Limited (Bittiya Sanstha),7,115.00,107.00,107.00,100.00,11100.00,117.00,-10.00
28,ICFC Finance Limited,2,168.00,165.00,168.00,290.00,48510.00,167.00,1.00
29,ICFC Finance Limited Promotor Share,1,116.00,116.00,116.00,54564.00,6329424.00,116.00,0.00
30,IME Financial Institution,5,280.00,265.00,265.00,390.00,107050.00,280.00,-15.00
31,Janaki Finance Ltd.,1,188.00,188.00,188.00,25.00,4700.00,191.00,-3.00
32,Jyoti Bikas Bank Limited,33,104.00,102.00,104.00,1150.00,118190.00,106.00,-2.00
33,Kabeli Bikas Bank Limited,7,242.00,242.00,242.00,100.00,24200.00,245.00,-3.00
34,Kankai Bikas Bank Ltd.,2,101.00,101.00,101.00,20.00,2020.00,100.00,1.00
35,Karnali Development Bank Limited,86,104.00,97.00,100.00,1340.00,132980.00,95.00,5.00
36,Kasthamandap Development Bank Limited,3,105.00,103.00,105.00,130.00,13570.00,105.00,0.00
37,Kumari Bank Limited,8,240.00,236.00,236.00,461.00,110074.00,243.00,-7.00
38,Kumari Bank Limited Promotor Share,55,105.00,103.00,103.00,1100.00,114990.00,102.00,1.00
