S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,4,116.00,114.00,116.00,210.00,24120.00,116.00,0.00
2,Alpine Development Bank Limited,61,105.00,103.00,103.00,700.00,72590.00,104.00,-1.00
3,Araniko Development Bank Limited,75,90.00,84.00,86.00,2580.00,224000.00,84.00,2.00
4,Arun Valley Hydropower Development Co. Ltd.,2,322.00,322.00,322.00,70.00,22540.00,328.00,-6.00
5,Bank of Asia Nepal Limited,7,158.00,156.00,158.00,1050.00,165520.00,158.00,0.00
6,Bank of Kathmandu Ltd.,16,409.00,400.00,408.00,6252.00,2528236.00,408.00,0.00
7,Biratlaxmi Bikas Bank Limited,7,135.00,128.00,128.00,2175.00,282413.00,135.00,-7.00
8,Chilime Hydropower Company Limited,994,829.00,818.00,825.00,34460.00,28448550.00,830.00,-5.00
9,Citizen Bank International Limited,1,162.00,162.00,162.00,200.00,32400.00,165.00,-3.00
10,Clean Energy Development Bank Limited,4,130.00,130.00,130.00,2880.00,374400.00,131.00,-1.00
11,Deprosc Laghubitta Bittiya Sanstha Limited,2,281.00,276.00,276.00,300.00,83300.00,277.00,-1.00
12,Deva Bikas Bank Limited,3,85.00,84.00,85.00,1350.00,113650.00,85.00,0.00
13,Everest Bank Limited,16,709.00,697.00,709.00,467.00,327390.00,701.00,8.00
14,Everest Finance Ltd.,2,114.00,112.00,112.00,360.00,40440.00,113.00,-1.00
15,Fewa Finance Co. Ltd.,1,174.00,174.00,174.00,100.00,17400.00,177.00,-3.00
16,Gandaki Bikas Bank Limited,10,118.00,116.00,116.00,260.00,30280.00,116.00,0.00
17,Gandaki Bikas BankLimited,3,191.00,188.00,188.00,270.00,50790.00,194.00,-6.00
18,Garima Bikas Bank Limited,5,112.00,112.00,112.00,2070.00,231840.00,111.00,1.00
19,Gaurishankar Development Bank Ltd.,1,84.00,84.00,84.00,10.00,840.00,84.00,0.00
20,Gurans Life Insurance Company Ltd.,54,102.00,99.00,100.00,2500.00,249650.00,99.00,1.00
21,Himalayan Bank Limited,3,498.00,490.00,495.00,73.00,36079.00,490.00,5.00
22,Himalayan Finance Limited (Bittiya Sanstha),55,57.00,54.00,56.00,1850.00,102290.00,55.00,1.00
23,ICFC Finance Limited,2,130.00,130.00,130.00,480.00,62400.00,131.00,-1.00
24,IME Financial Institution,21,216.00,196.00,209.00,489.00,99595.00,216.00,-7.00
25,Imperial Financial Inst. Ltd.,39,108.00,106.00,108.00,1053.00,111672.00,106.00,2.00
26,Janaki Finance Ltd.,3,219.00,216.00,219.00,460.00,100160.00,220.00,-1.00
27,Jyoti Bikas Bank Limited,12,88.00,86.00,87.00,1120.00,97960.00,87.00,0.00
28,Kabeli Bikas Bank Limited,2,133.00,133.00,133.00,20.00,2660.00,133.00,0.00
29,Kamana Sewa Bikas Bank Limited,30,100.00,100.00,100.00,1500.00,150000.00,100.00,0.00
30,Karnali Development Bank Limited,26,68.00,67.00,67.00,340.00,23110.00,67.00,0.00
31,Kumari Bank Limited,4,213.00,209.00,209.00,305.00,63983.00,211.00,-2.00
32,Laxmi Bank Limited,1,240.00,240.00,240.00,42.00,10080.00,250.00,-10.00
33,Life Insurance Co. Nepal,1,481.00,481.00,481.00,350.00,168350.00,490.00,-9.00
34,Lumbini Bank Limited,5,153.00,150.00,152.00,1020.00,154020.00,148.00,4.00
35,Mahalaxmi Bikas Bank Ltd.,2,71.00,70.00,70.00,1260.00,89280.00,70.00,0.00
36,Muktinath Bikas Bank Ltd.,3,148.00,146.00,146.00,130.00,19060.00,146.00,0.00
37,Nabil Bank Limited,10,808.00,790.00,796.00,1572.00,1246771.00,805.00,-9.00
38,National Hydro Power Company Limited,6,51.00,50.00,50.00,27500.00,1375500.00,50.00,0.00
39,National Life Insurance Co. Ltd.,2,338.00,332.00,332.00,80.00,26860.00,344.00,-12.00
40,Nepal Bangladesh Bank Limited,7,130.00,123.00,123.00,3875.00,483930.00,127.00,-4.00
41,Nepal Credit And Commercial Bank Limited,1,112.00,112.00,112.00,160.00,17920.00,114.00,-2.00
42,Nepal Express Finance Ltd.,44,99.00,99.00,99.00,1012.00,100188.00,101.00,-2.00
43,Nepal Investment Bank Limited,6,393.00,389.00,389.00,355.00,138781.00,389.00,0.00
44,Nepal SBI Bank Limited,4,415.00,410.00,415.00,1733.00,713440.00,413.00,2.00
45,NIC Asia Bank Ltd.,1,395.00,395.00,395.00,2500.00,987500.00,394.00,1.00
46,NMB Bank Limited,7,163.00,154.00,163.00,51093.00,7870625.00,161.00,2.00
47,Om Development Bank Ltd.,49,140.00,137.00,138.00,730.00,100930.00,140.00,-2.00
48,Oriental Hotels Limited,1,77.00,77.00,77.00,10.00,770.00,76.00,1.00
49,Prime Commercial Bank Ltd.,7,182.00,180.00,180.00,652.00,118049.00,182.00,-2.00
