S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,3,126.00,124.00,126.00,448.00,56048.00,128.00,-2.00
2,Agriculture Development Bank Limited,25,122.00,118.00,120.00,1031.00,123239.00,120.00,0.00
3,Arun Valley Hydropower Development Co. Ltd.,4,390.00,390.00,390.00,124.00,48360.00,383.00,7.00
4,Asian Life Insurance Co. Limited,29,167.00,162.00,167.00,1940.00,319640.00,170.00,-3.00
5,Bank of Asia Nepal Limited,7,140.00,136.00,136.00,570.00,78430.00,141.00,-5.00
6,Bank of Kathmandu Ltd.,22,425.00,404.00,406.00,1767.00,723110.00,425.00,-19.00
7,Bottlers Nepal (Balaju) Limited,2,816.00,800.00,816.00,25.00,20160.00,785.00,31.00
8,Bottlers Nepal (Terai) Limited,2,775.00,775.00,775.00,20.00,15500.00,775.00,0.00
9,Butwal Power Company Limited,3,428.00,428.00,428.00,400.00,171200.00,420.00,8.00
10,Chilime Hydropower Company Limited,2,760.00,745.00,745.00,5600.00,4226000.00,775.00,-30.00
11,Citizen Bank International Limited,19,157.00,150.00,150.00,2330.00,353430.00,159.00,-9.00
12,Clean Energy Development Bank Limited,4,164.00,164.00,164.00,136.00,22304.00,164.00,0.00
13,Crystal Finance Ltd.,4,139.00,137.00,137.00,80.00,11000.00,141.00,-4.00
14,Deva Bikas Bank Limited,3,95.00,93.00,93.00,653.00,61529.00,96.00,-3.00
15,Everest Bank Limited,2,920.00,910.00,920.00,20.00,18300.00,905.00,15.00
16,Gandaki Bikas Bank Limited,33,99.00,95.00,95.00,850.00,82370.00,98.00,-3.00
17,Garima Bikas Bank Limited,11,111.00,108.00,111.00,370.00,40480.00,112.00,-1.00
18,Gaurishankar Development Bank Ltd.,30,107.00,103.00,107.00,310.00,32550.00,110.00,-3.00
19,Global IME Bank Limited,11,149.00,145.00,145.00,600.00,87450.00,146.00,-1.00
20,Grand Bank Nepal Limited,4,116.00,113.00,113.00,280.00,31927.00,118.00,-5.00
21,Himalayan Bank Limited,3,428.00,427.00,427.00,232.00,99096.00,435.00,-8.00
22,Himalayan Finance Limited (Bittiya Sanstha),40,74.00,70.00,72.00,770.00,55110.00,70.00,2.00
23,IME Financial Institution,2,246.00,242.00,242.00,62.00,15084.00,250.00,-8.00
24,Infrastructure Development Bank Ltd.,14,96.00,96.00,96.00,140.00,13440.00,97.00,-1.00
25,Jyoti Bikas Bank Limited,16,100.00,100.00,100.00,1000.00,100000.00,102.00,-2.00
26,Kaski Finance Limited,1,150.00,150.00,150.00,10.00,1500.00,146.00,4.00
27,Kasthamandap Development Bank Limited,10,98.00,97.00,98.00,520.00,50600.00,98.00,0.00
28,KIST Bank Limited Promoter Share,1,128.00,128.00,128.00,12500.00,1600000.00,130.00,-2.00
29,Kumari Bank Limited,5,200.00,196.00,196.00,968.00,192528.00,200.00,-4.00
30,Kumari Bank Limited Promotor Share,6,94.00,94.00,94.00,60.00,5640.00,95.00,-1.00
31,Lumbini Bank Limited,8,172.00,163.00,163.00,3408.00,573914.00,175.00,-12.00
32,Lumbini Bikas Bank Ltd.,13,101.00,93.00,101.00,670.00,65970.00,92.00,9.00
33,Machhapuchhre Bank Limited,6,102.00,100.00,101.00,1723.00,173342.00,100.00,1.00
34,Mahakali Bikas Bank Limited,10,118.00,118.00,118.00,120.00,14160.00,120.00,-2.00
35,Mahalaxmi Bikas Bank Ltd.,24,79.00,76.00,76.00,1710.00,131610.00,80.00,-4.00
36,Nabil Bank Limited,12,1003.00,932.00,965.00,632.00,601240.00,1023.00,-58.00
37,National Hydro Power Company Limited,1,39.00,39.00,39.00,1000.00,39000.00,39.01,-0.01
38,Nepal Bangladesh Bank Limited,8,111.00,102.00,102.00,2325.00,243225.00,113.00,-11.00
39,Nepal Doorsanchar Comapany Limited,10,381.00,352.00,366.00,10110.00,3679160.00,377.00,-11.00
40,Nepal Investment Bank Limited,2,425.00,422.00,425.00,134.00,56698.00,430.00,-5.00
41,Nerude Laghubita Bikas Bank Limited,2,406.00,399.00,406.00,130.00,52150.00,401.00,5.00
42,NIC Asia Bank Ltd.,3,386.00,385.00,386.00,470.00,181020.00,387.00,-1.00
43,Nilgiri Bikas Bank Limited,24,105.00,103.00,103.00,260.00,27240.00,106.00,-3.00
44,NMB Bank Limited,18,160.00,150.00,150.00,3304.00,505988.00,160.00,-10.00
45,Om Development Bank Ltd.,9,146.00,136.00,136.00,1470.00,206220.00,148.00,-12.00
46,Om Finance Ltd.,4,233.00,233.00,233.00,40.00,9320.00,227.00,6.00
47,Prabhu  Bank Limited,8,102.00,98.00,102.00,15150.00,1503200.00,100.00,2.00
48,Prime Commercial Bank Ltd.,19,170.00,164.00,168.00,1037.00,174049.00,172.00,-4.00
49,Prime Life Insurance Company Limited,23,145.00,143.00,143.00,1440.00,208740.00,145.00,-2.00
50,Public Development Bank Limited,18,77.00,77.00,77.00,340.00,26180.00,77.00,0.00
51,Rastriya Beema Company Limited,1,167.00,167.00,167.00,200.00,33400.00,170.00,-3.00
52,Sagarmatha  Finance Limited,2,129.00,127.00,127.00,232.00,29864.00,131.00,-4.00
53,Sahayogi Bikas Bank Limited,3,270.00,266.00,270.00,3185.00,859910.00,254.00,16.00
54,Sewa Bikas Bank Limited,1,111.00,111.00,111.00,20.00,2220.00,113.00,-2.00
55,Siddhartha Bank Limited,12,210.00,199.00,201.00,937.00,191250.00,200.00,1.00
56,Siddhartha Insurance Ltd.,11,109.00,108.00,109.00,160.00,17360.00,109.00,0.00
57,Soaltee Hotel Limited,3,192.00,192.00,192.00,300.00,57600.00,193.00,-1.00
58,Standard Chartered Bank Limited,17,1368.00,1340.00,1368.00,1468.00,1975016.00,1351.00,17.00
59,Subha Laxmi Finance Co. Ltd.,58,99.00,97.00,97.00,1160.00,114480.00,99.00,-2.00
60,Sunrise Bank Limited,33,122.00,118.00,119.00,2492.00,297457.00,120.00,-1.00
61,Supreme Development Bank Ltd.,8,78.00,73.00,73.00,1761.00,130720.00,79.00,-6.00
62,Surya Life Insurance Company Limited,9,120.00,117.00,117.00,550.00,65320.00,122.00,-5.00
63,Suryadarshan Finance Company Limited,12,97.00,97.00,97.00,320.00,31040.00,98.00,-1.00
64,Swastik Merchant Finance Co. Ltd.,43,99.00,99.00,99.00,430.00,42570.00,99.00,0.00
65,Tinau Development Bank Limited,88,104.00,100.00,100.00,2410.00,247610.00,104.00,-4.00
66,Udhyam Bikas Bank Limited,3,98.00,97.00,97.00,70.00,6800.00,98.00,-1.00
67,Unique Finance Ltd.,51,92.00,90.00,90.00,620.00,55860.00,91.00,-1.00
68,Valley Finance Limited,73,105.00,102.00,104.00,1010.00,105300.00,105.00,-1.00
