S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,20,119.00,116.00,117.00,1880.00,221098.00,118.00,-1.00
2,Alpine Development Bank Limited,36,99.00,97.00,98.00,560.00,54710.00,99.00,-1.00
3,Api Finance Limited,8,126.00,124.00,126.00,410.00,51580.00,128.00,-2.00
4,Araniko Development Bank Limited,4,152.00,145.00,145.00,50.00,7380.00,160.00,-15.00
5,Arun Valley Hydropower Development Co. Ltd.,5,339.00,330.00,339.00,190.00,63336.00,330.00,9.00
6,Asian Life Insurance Co. Limited,3,142.00,142.00,142.00,70.00,9940.00,144.00,-2.00
7,Bank of Asia Nepal Limited,11,165.00,162.00,163.00,420.00,68580.00,163.00,0.00
8,Bank of Kathmandu Ltd.,11,441.00,430.00,430.00,930.00,402629.00,531.00,-101.00
9,Bhrikuti Vikash Bank Limited,4,231.00,231.00,231.00,1500.00,346500.00,231.00,0.00
10,Biratlaxmi Bikas Bank Limited,1,124.00,124.00,124.00,28.00,3472.00,126.00,-2.00
11,Business Universal Development Bank Ltd.,8,144.00,132.00,132.00,1741.00,239028.00,146.00,-14.00
12,Chilime Hydropower Company Limited,17,800.00,784.00,785.00,3330.00,2622110.00,815.00,-30.00
13,Citizen Bank International Limited,12,173.00,170.00,173.00,1110.00,191380.00,173.00,0.00
14,Clean Energy Development Bank Limited,9,140.00,136.00,136.00,1086.00,150408.00,140.00,-4.00
15,Deva Bikas Bank Limited,10,89.00,88.00,88.00,1118.00,98684.00,89.00,-1.00
16,Everest Bank Limited,20,938.00,908.00,915.00,1689.00,1545942.00,940.00,-25.00
17,Fewa Finance Co. Ltd.,1,202.00,202.00,202.00,10.00,2020.00,206.00,-4.00
18,Gandaki Bikas Bank Limited,35,107.00,105.00,107.00,1310.00,139010.00,107.00,0.00
19,Garima Bikas Bank Limited,34,133.00,130.00,133.00,720.00,94960.00,131.00,2.00
20,Gaurishankar Development Bank Ltd.,3,97.00,96.00,96.00,30.00,2900.00,97.00,-1.00
21,Global IME Bank Limited,6,164.00,158.00,163.00,390.00,62720.00,164.00,-1.00
22,Gurans Life Insurance Company Ltd.,1,166.00,166.00,166.00,10.00,1660.00,174.00,-8.00
23,Himalayan Bank Limited,7,561.00,545.00,545.00,2154.00,1196115.00,561.00,-16.00
24,Himalayan Finance Limited (Bittiya Sanstha),31,71.00,68.00,68.00,750.00,52430.00,72.00,-4.00
25,ICFC Finance Limited,1,134.00,134.00,134.00,88.00,11792.00,133.00,1.00
26,IME Financial Institution,1,245.00,245.00,245.00,75.00,18375.00,249.00,-4.00
27,Imperial Financial Inst. Ltd.,49,132.00,132.00,132.00,1323.00,174636.00,132.00,0.00
28,Janaki Finance Ltd.,3,225.00,225.00,225.00,100.00,22500.00,229.00,-4.00
29,Jyoti Bikas Bank Limited,38,94.00,92.00,93.00,1450.00,134850.00,93.00,0.00
30,Kamana Sewa Bikas Bank Limited,296,109.00,105.00,109.00,7700.00,830380.00,107.00,2.00
31,Kankai Bikas Bank Ltd.,26,107.00,103.00,103.00,320.00,33640.00,105.00,-2.00
32,Karnali Development Bank Limited,18,73.00,72.00,73.00,180.00,13100.00,72.00,1.00
33,Kaski Finance Limited,5,118.00,114.00,116.00,250.00,29080.00,120.00,-4.00
34,Kumari Bank Limited,11,225.00,218.00,223.00,825.00,182353.00,221.00,2.00
