S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,2,131.00,131.00,131.00,197.00,25807.00,133.00,-2.00
2,Agriculture Development Bank Limited,20,120.00,118.00,120.00,1164.00,139094.00,119.00,1.00
3,Alpine Development Bank Limited,1,102.00,102.00,102.00,60.00,6120.00,102.00,0.00
4,Api Finance Limited,5,132.00,128.00,130.00,90.00,11660.00,132.00,-2.00
5,Araniko Development Bank Limited,209,94.00,89.00,92.00,7170.00,655210.00,91.00,1.00
6,Arun Valley Hydropower Development Co. Ltd.,6,355.00,351.00,354.00,357.00,125913.00,353.00,1.00
7,Asian Life Insurance Co. Limited,10,167.00,165.00,165.00,320.00,52960.00,167.00,-2.00
8,Bank of Asia Nepal Limited,10,168.00,163.00,165.00,1883.00,312076.00,168.00,-3.00
9,Bank of Kathmandu Ltd.,20,445.00,434.00,440.00,2245.00,985224.00,445.00,-5.00
10,Biratlaxmi Bikas Bank Limited,33,153.00,150.00,150.00,561.00,84554.00,154.00,-4.00
11,Bishal Bazar Company Limited,1,2756.00,2756.00,2756.00,10.00,27560.00,2757.00,-1.00
12,Butwal Power Company Limited,2,540.00,530.00,540.00,114.00,60560.00,530.00,10.00
13,Chilime Hydropower Company Limited,6,900.00,890.00,890.00,1100.00,982050.00,901.00,-11.00
14,Citizen Bank International Limited,3,175.00,172.00,175.00,340.00,59200.00,178.00,-3.00
15,Civil Merchant Bittiya Santha Ltd.,7,138.00,130.00,130.00,350.00,47200.00,140.00,-10.00
16,Clean Energy Development Bank Limited,11,150.00,143.00,147.00,934.00,135934.00,150.00,-3.00
17,Corporate Development Bank Limited,3,368.00,354.00,354.00,70.00,25130.00,375.00,-21.00
18,Deprosc Laghubitta Bittiya Sanstha Limited,2,291.00,287.00,287.00,949.00,273963.00,296.00,-9.00
19,Deva Bikas Bank Limited,1,90.00,90.00,90.00,500.00,45000.00,91.00,-1.00
20,Everest Bank Limited,17,824.00,794.00,824.00,310.00,247860.00,840.00,-16.00
21,Gandaki Bikas Bank Limited,3,114.00,112.00,112.00,130.00,14680.00,113.00,-1.00
22,Gandaki Bikas BankLimited,4,191.00,182.00,191.00,240.00,43860.00,179.00,12.00
23,Garima Bikas Bank Limited,33,145.00,140.00,143.00,2000.00,285790.00,138.00,5.00
24,Gaurishankar Development Bank Ltd.,17,95.00,92.00,94.00,170.00,15810.00,95.00,-1.00
25,Global IME Bank Limited,16,169.00,162.00,166.00,1152.00,191418.00,170.00,-4.00
26,Grand Bank Nepal Limited,13,141.00,138.00,138.00,2353.00,327352.00,138.00,0.00
27,Gurans Life Insurance Company Ltd.,235,107.00,103.00,104.00,8140.00,858560.00,107.00,-3.00
28,Hathway Finance Company Limited,5,47.00,47.00,47.00,220.00,10340.00,47.00,0.00
29,Himalayan Bank Limited,9,610.00,601.00,601.00,1062.00,643989.00,610.00,-9.00
30,Himalayan Distillery Limited,5,100.00,100.00,100.00,460.00,46000.00,100.00,0.00
31,Himalayan Finance Limited (Bittiya Sanstha),16,63.00,63.00,63.00,480.00,30240.00,64.00,-1.00
32,ICFC Finance Limited,1,141.00,141.00,141.00,44.00,6204.00,142.00,-1.00
33,IME Financial Institution,2,240.00,240.00,240.00,540.00,129600.00,242.00,-2.00
