S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,79,127.00,124.00,127.00,6027.00,757268.00,127.00,0.00
2,Alpine Development Bank Limited,33,114.00,111.00,112.00,370.00,41450.00,116.00,-4.00
3,Api Finance Limited,19,152.00,140.00,140.00,500.00,71820.00,155.00,-15.00
4,Arun Valley Hydropower Development Co. Ltd.,13,400.00,395.00,400.00,491.00,195241.00,399.00,1.00
5,Asian Life Insurance Co. Limited,29,155.00,151.00,155.00,1770.00,273770.00,153.00,2.00
6,Bank of Asia Nepal Limited,13,187.00,183.00,186.00,637.00,117711.00,185.00,1.00
7,Bank of Kathmandu Ltd.,32,585.00,575.00,581.00,8830.00,5114290.00,579.00,2.00
8,Business Universal Development Bank Ltd.,2,134.00,132.00,134.00,47.00,6224.00,130.00,4.00
9,Butwal Power Company Limited,1,510.00,510.00,510.00,22.00,11220.00,500.00,10.00
10,Chhimek Laghubitta Bikas Bank Limited,2,382.00,375.00,382.00,38.00,14348.00,380.00,2.00
11,Chilime Hydropower Company Limited,4,850.00,833.00,833.00,750.00,629050.00,839.00,-6.00
12,Citizen Bank International Limited,7,192.00,190.00,190.00,800.00,152140.00,190.00,0.00
13,Clean Energy Development Bank Limited,3,149.00,147.00,149.00,122.00,18070.00,149.00,0.00
14,Deva Bikas Bank Limited,22,102.00,97.00,99.00,6528.00,641712.00,102.00,-3.00
15,Everest Bank Limited,4,975.00,970.00,970.00,310.00,300850.00,972.00,-2.00
16,Excel Development Bank Ltd.,1,290.00,290.00,290.00,334.00,96860.00,294.00,-4.00
17,Gandaki Bikas Bank Limited,88,108.00,103.00,105.00,2110.00,225680.00,105.00,0.00
18,Garima Bikas Bank Limited,140,142.00,135.00,140.00,6350.00,884170.00,139.00,1.00
19,Gaurishankar Development Bank Ltd.,10,104.00,104.00,104.00,100.00,10400.00,106.00,-2.00
20,Global IME Bank Limited,19,195.00,190.00,192.00,1660.00,319730.00,196.00,-4.00
21,Gorkha Finance Ltd.,2,99.00,99.00,99.00,232.00,22968.00,98.00,1.00
22,Grand Bank Nepal Limited,10,142.00,138.00,142.00,1922.00,268080.00,140.00,2.00
23,Gurkhas Finance Ltd.,2,142.00,142.00,142.00,106.00,15052.00,142.00,0.00
24,Hathway Finance Company Limited,50,75.00,74.00,74.00,2060.00,153340.00,75.00,-1.00
25,Himalayan Bank Limited,2,600.00,600.00,600.00,104.00,62400.00,603.00,-3.00
26,Himalayan Finance Limited (Bittiya Sanstha),10,69.00,65.00,69.00,140.00,9350.00,66.00,3.00
27,ICFC Finance Limited,29,142.00,142.00,142.00,2552.00,362384.00,141.00,1.00
28,IME Financial Institution,1,284.00,284.00,284.00,10.00,2840.00,289.00,-5.00
29,IME Financial Institution Promoter Share,3,256.00,246.00,246.00,35000.00,8620000.00,261.00,-15.00
30,Infrastructure Development Bank Ltd.,14,98.00,92.00,98.00,1412.00,133594.00,97.00,1.00
31,Janaki Finance Ltd.,8,249.00,241.00,241.00,716.00,174646.00,249.00,-8.00
32,Jyoti Bikas Bank Limited,202,100.00,96.00,98.00,7710.00,750800.00,97.00,1.00
33,Kabeli Bikas Bank Limited,5,211.00,207.00,211.00,50.00,10510.00,207.00,4.00
34,Kamana Sewa Bikas Bank Limited,1,215.00,215.00,215.00,20.00,4300.00,219.00,-4.00
35,Karnali Development Bank Limited,3,85.00,85.00,85.00,90.00,7650.00,84.00,1.00
36,Kaski Finance Limited,2,130.00,130.00,130.00,50.00,6500.00,130.00,0.00
37,Kumari Bank Limited,8,245.00,238.00,243.00,2363.00,567455.00,245.00,-2.00
38,Kumari Bank Limited Promotor Share,31,96.00,91.00,91.00,330.00,30970.00,95.00,-4.00
39,Laxmi Bank Limited,1,294.00,294.00,294.00,34.00,9996.00,290.00,4.00
40,Life Insurance Co. Nepal,3,543.00,543.00,543.00,40.00,21720.00,543.00,0.00
41,Lumbini Bank Limited,5,222.00,220.00,220.00,546.00,120554.00,221.00,-1.00
42,Lumbini Bikas Bank Ltd.,12,113.00,111.00,113.00,1000.00,112880.00,112.00,1.00
43,Mahakali Bikas Bank Limited,1,120.00,120.00,120.00,20.00,2400.00,122.00,-2.00
44,Mahalaxmi Bikas Bank Ltd.,28,85.00,82.00,83.00,1470.00,123250.00,86.00,-3.00
45,Miteri Development Bank Limited,10,101.00,99.00,99.00,310.00,31130.00,103.00,-4.00
46,Nabil Bank Limited,4,1210.00,1200.00,1200.00,425.00,511260.00,1211.00,-11.00
47,National Hydro Power Company Limited,6,43.86,43.00,43.25,7100.00,306965.00,43.60,-0.35
48,Nepal Bangladesh Bank Limited,1,139.00,139.00,139.00,30.00,4170.00,137.00,2.00
49,Nepal Credit And Commercial Bank Limited,2,133.00,131.00,133.00,160.00,21080.00,133.00,0.00
50,Nepal Doorsanchar Comapany Limited,1,410.00,410.00,410.00,20.00,8200.00,409.00,1.00
51,Nepal Finance Ltd.,3,175.00,169.00,169.00,243.00,41625.00,178.00,-9.00
52,Nepal Investment Bank Limited,20,545.00,527.00,545.00,3724.00,2010581.00,536.00,9.00
53,Nepal Life Insurance Co. Ltd.,4,601.00,598.00,601.00,120.00,71865.00,610.00,-9.00
54,Nepal SBI Bank Limited,3,547.00,537.00,541.00,588.00,319056.00,558.00,-17.00
55,Nerude Laghubita Bikas Bank Limited,5,525.00,522.00,522.00,90.00,47100.00,525.00,-3.00
56,NIC Asia Bank Ltd.,4,530.00,525.00,530.00,395.00,208225.00,530.00,0.00
57,NIDC Capital Markets Ltd.,5,222.00,214.00,216.00,464.00,100824.00,218.00,-2.00
58,Nilgiri Bikas Bank Limited,17,130.00,129.00,130.00,250.00,32290.00,130.00,0.00
59,NMB Bank Limited,6,188.00,185.00,188.00,5536.00,1024776.00,188.00,0.00
60,Om Development Bank Ltd.,6,156.00,150.00,156.00,600.00,93330.00,151.00,5.00
61,Pathibhara Bikas Bank Limited,18,93.00,92.00,92.00,340.00,31300.00,93.00,-1.00
62,Prime Commercial Bank Ltd.,20,226.00,216.00,218.00,4266.00,934612.00,221.00,-3.00
63,Prime Life Insurance Company Limited,32,157.00,151.00,151.00,1410.00,218510.00,157.00,-6.00
64,Public Development Bank Limited,10,75.00,74.00,75.00,100.00,7470.00,75.00,0.00
65,Rastriya Beema Company Limited,1,168.00,168.00,168.00,23.00,3864.00,171.00,-3.00
66,Reliable Development Bank Limited,1,180.00,180.00,180.00,48.00,8640.00,181.00,-1.00
67,Resunga Bikas Bank Limited,2,171.00,171.00,171.00,20.00,3420.00,168.00,3.00
68,Sagarmatha  Finance Limited,1,133.00,133.00,133.00,10.00,1330.00,133.00,0.00
69,Sahayogi Bikas Bank Limited,2,293.00,293.00,293.00,2512.00,736016.00,293.00,0.00
70,Sewa Bikas Bank Limited,50,128.00,119.00,120.00,857.00,105200.00,126.00,-6.00
