S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,3,260.00,255.00,260.00,243.00,62060.00,260.00,0.00
2,Arun Valley Hydropower Development Co. Ltd.,82,466.00,455.00,460.00,1942.00,894164.00,452.00,8.00
3,Asian Life Insurance Co. Limited,198,233.00,223.00,232.00,6420.00,1477040.00,231.00,1.00
4,Axis Development Bank Limited,2,158.00,158.00,158.00,20.00,3160.00,314.00,-156.00
5,Bank of Asia Nepal Limited,11,279.00,270.00,275.00,1430.00,393580.00,281.00,-6.00
6,Bank of Kathmandu Ltd.,31,855.00,830.00,831.00,3816.00,3205042.00,856.00,-25.00
7,Best Finance Company Ltd.,1,339.00,339.00,339.00,25.00,8475.00,345.00,-6.00
8,Biratlaxmi Bikas Bank Limited,2,340.00,340.00,340.00,48.00,16320.00,340.00,0.00
9,Birgunj Finance Ltd.,8,235.00,216.00,216.00,1331.00,296375.00,239.00,-23.00
10,Business Universal Development Bank Ltd.,3,179.00,173.00,179.00,320.00,55630.00,170.00,9.00
11,Butwal Power Company Limited,9,930.00,880.00,930.00,316.00,285700.00,863.00,67.00
12,Chhimek Laghubitta Bikas Bank Limited,1,529.00,529.00,529.00,63.00,33327.00,519.00,10.00
13,Chilime Hydropower Company Limited,1,920.00,920.00,920.00,100.00,92000.00,911.00,9.00
14,Citizen Bank International Limited,25,529.00,519.00,529.00,1730.00,906740.00,532.00,-3.00
15,Clean Energy Development Bank Limited,11,599.00,585.00,592.00,230.00,135670.00,585.00,7.00
16,Crystal Finance Ltd.,70,300.00,280.00,295.00,1560.00,459760.00,280.00,15.00
17,Deva Bikas Bank Limited,12,188.00,185.00,187.00,932.00,173630.00,185.00,2.00
18,Everest Bank Limited,7,1568.00,1470.00,1499.00,285.00,428969.00,1600.00,-101.00
19,Excel Development Bank Ltd.,55,310.00,310.00,310.00,2797.00,867070.00,310.00,0.00
20,Global IME Bank Limited,4,266.00,258.00,258.00,180.00,47420.00,261.00,-3.00
21,Grand Bank Nepal Limited,1,264.00,264.00,264.00,370.00,97680.00,269.00,-5.00
22,Himalayan Bank Limited,6,850.00,834.00,834.00,675.00,566871.00,860.00,-26.00
23,Infrastructure Development Bank Ltd.,4,255.00,245.00,245.00,360.00,89260.00,260.00,-15.00
24,Kaski Finance Limited,4,275.00,269.00,275.00,190.00,51870.00,265.00,10.00
25,Kasthamandap Development Bank Limited,21,250.00,240.00,240.00,630.00,154030.00,254.00,-14.00
26,Kumari Bank Limited,5,443.00,435.00,443.00,759.00,331770.00,448.00,-5.00
27,Laxmi Bank Limited,1,495.00,495.00,495.00,30.00,14850.00,487.00,8.00
28,Life Insurance Co. Nepal,2,601.00,590.00,601.00,90.00,53760.00,596.00,5.00
29,Lumbini Bank Limited,16,290.00,281.00,286.00,10205.00,2894893.00,290.00,-4.00
30,Lumbini Bikas Bank Ltd.,88,289.00,275.00,282.00,3590.00,1004350.00,285.00,-3.00
31,Lumbini Finance Ltd.,8,251.00,246.00,246.00,1286.00,319600.00,255.00,-9.00
32,Lumbini General Insurance Co. Ltd.,17,160.00,157.00,157.00,460.00,73030.00,160.00,-3.00
33,Machhapuchhre Bank Limited,2,296.00,295.00,296.00,942.00,278724.00,294.00,2.00
34,Mahakali Bikas Bank Limited,7,257.00,248.00,255.00,240.00,60460.00,251.00,4.00
35,Nabil Bank Limited,11,2205.00,2175.00,2200.00,518.00,1136103.00,2205.00,-5.00
36,Narayani National Finance Limited,2,256.00,255.00,256.00,1100.00,281500.00,260.00,-4.00
37,National Hydro Power Company Limited,1,52.00,52.00,52.00,140.00,7280.00,53.00,-1.00
38,Nepal Bangladesh Bank Limited,4,231.00,231.00,231.00,650.00,150150.00,235.00,-4.00
39,Nepal Doorsanchar Comapany Limited,6,468.00,455.00,460.00,1100.00,503900.00,477.00,-17.00
40,Nepal Investment Bank Limited,8,720.00,713.00,719.00,2147.00,1544425.00,720.00,-1.00
41,Nepal SBI Bank Limited,6,732.00,730.00,730.00,1169.00,854249.00,744.00,-14.00
42,NIC Asia Bank Ltd.,3,633.00,624.00,630.00,274.00,172857.00,645.00,-15.00
43,Pathibhara Bikas Bank Limited,23,200.00,195.00,200.00,350.00,69570.00,200.00,0.00
44,Prabhu  Bank Limited,3,212.00,208.00,210.00,500.00,104600.00,212.00,-2.00
45,Prabhu Insurance Ltd.,3,161.00,158.00,158.00,60.00,9630.00,164.00,-6.00
46,Prime Commercial Bank Ltd.,38,500.00,490.00,492.00,1692.00,835457.00,494.00,-2.00
47,Public Development Bank Limited,3,148.00,148.00,148.00,80.00,11840.00,148.00,0.00
48,Rastriya Beema Company Limited,1,371.00,371.00,371.00,15.00,5565.00,378.00,-7.00
49,Reliable Development Bank Limited,1,359.00,359.00,359.00,12.00,4308.00,366.00,-7.00
50,Resunga Bikas Bank Limited,50,269.00,254.00,256.00,1010.00,262540.00,255.00,1.00
51,Sagarmatha  Finance Limited,13,203.00,199.00,200.00,565.00,113400.00,205.00,-5.00
52,Samriddhi Finance Company Limited,6,178.00,175.00,175.00,172.00,30565.00,178.00,-3.00
53,Siddhartha Bank Limited,4,441.00,433.00,433.00,160.00,69720.00,450.00,-17.00
54,Siddhartha Development Bank Ltd.,5,187.00,181.00,187.00,440.00,81260.00,178.00,9.00
55,Siddhartha Insurance Ltd.,15,138.00,136.00,137.00,180.00,24660.00,140.00,-3.00
56,Soaltee Hotel Limited,1,255.00,255.00,255.00,300.00,76500.00,250.00,5.00
57,Society Development Bank Ltd.,1,345.00,345.00,345.00,142.00,48990.00,352.00,-7.00
58,Standard Chartered Bank Limited,22,3000.00,2900.00,2975.00,1391.00,4081267.00,3000.00,-25.00
59,Standard Finance Ltd.,3,184.00,181.00,181.00,411.00,74874.00,187.00,-6.00
60,Sunrise Bank Limited,3,262.00,257.00,257.00,130.00,33610.00,267.00,-10.00
61,Supreme Development Bank Ltd.,2,134.00,132.00,132.00,200.00,26600.00,132.00,0.00
62,Swabalamban Laghubitta Bittiya Sanstha Limited,7,395.00,392.00,395.00,245.00,96670.00,392.00,3.00
