S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,250.00,250.00,250.00,200.00,50000.00,255.00,-5.00
2,Agriculture Development Bank Limited,235,148.00,135.00,145.00,21662.00,3083634.00,135.00,10.00
3,Alpine Development Bank Limited,13,219.00,201.00,201.00,270.00,57350.00,223.00,-22.00
4,Apex Development Bank Ltd.,3,182.00,181.00,182.00,50.00,9060.00,178.00,4.00
5,Api Finance Limited,1,243.00,243.00,243.00,20.00,4860.00,242.00,1.00
6,Arun Valley Hydropower Development Co. Ltd.,32,478.00,470.00,475.00,1342.00,635748.00,470.00,5.00
7,Asian Life Insurance Co. Limited,1,243.00,243.00,243.00,30.00,7290.00,244.00,-1.00
8,Axis Development Bank Limited,8,133.00,133.00,133.00,235.00,31255.00,134.00,-1.00
9,Bank of Asia Nepal Limited,7,275.00,270.00,272.00,730.00,198530.00,275.00,-3.00
10,Bank of Kathmandu Ltd.,6,616.00,609.00,615.00,979.00,597181.00,609.00,6.00
11,Birgunj Finance Ltd.,3,161.00,161.00,161.00,5000.00,805000.00,164.00,-3.00
12,Capital Merchant Bank & Finance Co. Ltd.,1,139.00,139.00,139.00,48.00,6672.00,137.00,2.00
13,Capital Merchant Bank. & Fin. Promoter Share,1,210.00,210.00,210.00,100.00,21000.00,210.00,0.00
14,Chilime Hydropower Company Limited,3,950.00,939.00,950.00,590.00,555380.00,940.00,10.00
15,Citizen Bank International Limited,12,300.00,297.00,297.00,650.00,194500.00,300.00,-3.00
16,Clean Energy Development Bank Limited,9,250.00,245.00,250.00,390.00,96640.00,245.00,5.00
17,Crystal Finance Ltd.,6,232.00,230.00,232.00,80.00,18480.00,230.00,2.00
18,Deva Bikas Bank Limited,14,200.00,192.00,200.00,1104.00,215864.00,202.00,-2.00
19,Everest Bank Limited,7,1105.00,1075.00,1105.00,428.00,465910.00,1086.00,19.00
20,Everest Bank Limited Con. Pref.,2,818.00,818.00,818.00,20.00,16360.00,818.00,0.00
21,Global IME Bank Limited,7,236.00,230.00,236.00,325.00,75380.00,232.00,4.00
22,Gorkha Finance Limited Promoter Share,2,154.00,154.00,154.00,200.00,30800.00,154.00,0.00
23,Grand Bank Nepal Limited,3,241.00,241.00,241.00,754.00,181714.00,240.00,1.00
24,Gurkha Development Bank Limited,5,250.00,250.00,250.00,100.00,25000.00,250.00,0.00
25,ICFC Finance Limited,4,255.00,255.00,255.00,4460.00,1137300.00,260.00,-5.00
26,Infrastructure Development Bank Ltd.,4,164.00,161.00,164.00,332.00,53948.00,165.00,-1.00
27,Kaski Finance Limited,1,236.00,236.00,236.00,60.00,14160.00,236.00,0.00
28,Kasthamandap Development Bank Limited,7,198.00,195.00,195.00,300.00,58950.00,195.00,0.00
29,Lumbini Bank Limited,3,260.00,255.00,260.00,702.00,181350.00,250.00,10.00
30,Lumbini Bikas Bank Ltd.,11,229.00,224.00,224.00,470.00,106380.00,232.00,-8.00
31,Lumbini Finance Ltd.,5,280.00,280.00,280.00,340.00,95200.00,275.00,5.00
32,Machhapuchhre Bank Limited,1,270.00,270.00,270.00,13.00,3510.00,270.00,0.00
33,Mahakali Bikas Bank Limited,3,236.00,228.00,236.00,60.00,13920.00,224.00,12.00
34,Mahalaxmi Bikas Bank Ltd.,58,129.00,121.00,129.00,2530.00,314790.00,125.00,4.00
35,Nabil Bank Limited,8,1460.00,1450.00,1450.00,761.00,1106450.00,1455.00,-5.00
36,Narayani National Finance Limited,1,184.00,184.00,184.00,100.00,18400.00,187.00,-3.00
37,National Hydro Power Company Limited,6,42.62,40.30,42.62,2600.00,106109.00,41.78,0.84
38,NCM Mutual Fund,1,33.00,33.00,33.00,3000.00,99000.00,33.00,0.00
39,Neco Insurance Co. Ltd.,7,120.00,120.00,120.00,110.00,13200.00,121.00,-1.00
40,Nepal Credit And Commercial Bank Limited,4,200.00,193.00,200.00,1810.00,353140.00,196.00,4.00
41,Nepal Doorsanchar Comapany Limited,10,465.00,450.00,462.00,1960.00,902030.00,450.00,12.00
42,Nepal Investment Bank Limited,5,640.00,618.00,620.00,332.00,208300.00,640.00,-20.00
43,Nepal Life Insurance Co. Ltd.,2,635.00,634.00,635.00,192.00,121752.00,622.00,13.00
44,Nepal SBI Bank Limited,8,705.00,698.00,698.00,1210.00,850382.00,718.00,-20.00
45,Nerude Laghubita Bikas Bank Limited,5,534.00,531.00,534.00,50.00,26670.00,531.00,3.00
46,NIC Asia Bank Ltd.,12,560.00,549.00,553.00,2844.00,1569748.00,554.00,-1.00
47,NIDC Capital Markets Ltd.,2,489.00,480.00,489.00,300.00,145800.00,484.00,5.00
48,Om Development Bank Ltd.,55,225.00,220.00,224.00,1040.00,232150.00,224.00,0.00
49,Pathibhara Bikas Bank Limited,26,173.00,170.00,170.00,350.00,60340.00,173.00,-3.00
50,Pokhara Finance Ltd.,2,234.00,230.00,234.00,40.00,9280.00,226.00,8.00
51,Prabhu  Bank Limited,1,210.00,210.00,210.00,100.00,21000.00,214.00,-4.00
