S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,260.00,260.00,260.00,300.00,78000.00,260.00,0.00
2,Arun Valley Hydropower Development Co. Ltd.,14,462.00,450.00,462.00,492.00,225618.00,460.00,2.00
3,Asian Life Insurance Co. Limited,69,236.00,230.00,233.00,2210.00,513780.00,232.00,1.00
4,Bank of Asia Nepal Limited,8,272.00,271.00,272.00,840.00,228460.00,275.00,-3.00
5,Bank of Kathmandu Ltd.,28,835.00,824.00,831.00,3098.00,2565587.00,831.00,0.00
6,Biratlaxmi Bikas Bank Limited,61,335.00,334.00,335.00,1072.00,358648.00,340.00,-5.00
7,Birgunj Finance Ltd.,5,212.00,200.00,202.00,260.00,52740.00,216.00,-14.00
8,Business Universal Development Bank Ltd.,2,176.00,176.00,176.00,200.00,35200.00,179.00,-3.00
9,Chhimek Laghubitta Bikas Bank Limited,2,519.00,519.00,519.00,66.00,34254.00,529.00,-10.00
10,Citizen Bank International Limited,35,538.00,507.00,509.00,1450.00,746580.00,529.00,-20.00
11,Civil Merchant Bittiya Santha Ltd.,2,192.00,192.00,192.00,200.00,38400.00,195.00,-3.00
12,Clean Energy Development Bank Limited,5,595.00,592.00,595.00,410.00,243080.00,592.00,3.00
13,Deva Bikas Bank Limited,18,190.00,183.00,186.00,1302.00,241964.00,187.00,-1.00
14,Everest Bank Limited,3,1528.00,1498.00,1498.00,60.00,90360.00,1499.00,-1.00
15,Excel Development Bank Ltd.,50,310.00,310.00,310.00,2050.00,635500.00,310.00,0.00
16,Global IME Bank Limited,16,256.00,247.00,255.00,1050.00,264730.00,258.00,-3.00
17,Goodwill Finance Co. Ltd.,1,229.00,229.00,229.00,49.00,11221.00,233.00,-4.00
18,Goodwill Finance Co. Ltd. Promoter Share,2,185.00,185.00,185.00,3310.00,612350.00,185.00,0.00
19,Grand Bank Nepal Limited,18,260.00,245.00,245.00,2781.00,698667.00,264.00,-19.00
20,Gurkha Development Bank Limited,20,366.00,335.00,366.00,851.00,292755.00,347.00,19.00
21,Himalayan Bank Limited,22,830.00,804.00,821.00,2117.00,1728893.00,834.00,-13.00
22,ICFC Finance Limited,3,290.00,288.00,288.00,138.00,39844.00,295.00,-7.00
23,IME Financial Institution,2,588.00,577.00,577.00,40.00,23300.00,600.00,-23.00
24,Imperial Financial Inst. Ltd.,4,275.00,270.00,270.00,500.00,136800.00,280.00,-10.00
25,Infrastructure Development Bank Ltd.,4,245.00,237.00,237.00,280.00,67640.00,245.00,-8.00
26,Kasthamandap Development Bank Limited,48,239.00,230.00,233.00,1330.00,309370.00,240.00,-7.00
27,Kumari Bank Limited,10,438.00,427.00,427.00,2420.00,1052696.00,443.00,-16.00
28,Lalitpur Finance Ltd.,3,400.00,396.00,396.00,300.00,119300.00,404.00,-8.00
29,Life Insurance Co. Nepal,5,607.00,600.00,607.00,50.00,30150.00,601.00,6.00
