S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,44,135.00,130.00,134.00,2628.00,349110.00,134.00,0.00
2,Alpic Everest Finance Co. Ltd.,4,274.00,264.00,264.00,301.00,81069.00,279.00,-15.00
3,Alpine Development Bank Limited,3,304.00,295.00,295.00,30.00,8940.00,0.00,295.00
4,Api Finance Limited,8,238.00,234.00,234.00,120.00,28120.00,234.00,0.00
5,Arun Valley Hydropower Development Co. Ltd.,68,474.00,465.00,470.00,1714.00,803746.00,465.00,5.00
6,Asian Life Insurance Co. Limited,19,246.00,242.00,246.00,690.00,168220.00,242.00,4.00
7,Axis Development Bank Limited,1,150.00,150.00,150.00,10.00,1500.00,153.00,-3.00
8,Bank of Asia Nepal Limited,6,272.00,270.00,271.00,615.00,166815.00,270.00,1.00
9,Bank of Kathmandu Ltd.,13,637.00,624.00,637.00,1063.00,666173.00,615.00,22.00
10,Biratlaxmi Bikas Bank Limited,1,319.00,319.00,319.00,400.00,127600.00,325.00,-6.00
11,Business Universal Development Bank Ltd.,10,200.00,190.00,200.00,1462.00,282030.00,193.00,7.00
12,Capital Merchant Bank & Finance Co. Ltd.,2,141.00,140.00,140.00,282.00,39556.00,141.00,-1.00
13,Chilime Hydropower Company Limited,5,965.00,946.00,946.00,980.00,930680.00,940.00,6.00
14,Citizen Bank International Limited,4,295.00,295.00,295.00,350.00,103250.00,290.00,5.00
15,Clean Energy Development Bank Limited,2,243.00,239.00,243.00,150.00,36370.00,235.00,8.00
16,Crystal Finance Ltd.,1,239.00,239.00,239.00,30.00,7170.00,237.00,2.00
17,Deva Bikas Bank Limited,14,170.00,165.00,165.00,657.00,110105.00,170.00,-5.00
18,Everest Bank Limited,8,1101.00,1060.00,1101.00,413.00,442732.00,1060.00,41.00
19,Everest Insurance Co. Ltd.,2,300.00,295.00,300.00,43.00,12735.00,295.00,5.00
20,Global IME Bank Limited,7,234.00,230.00,230.00,360.00,82870.00,230.00,0.00
21,Grand Bank Nepal Limited,10,254.00,246.00,254.00,1412.00,354732.00,243.00,11.00
22,Gurkha Development Bank Limited,2,275.00,270.00,270.00,82.00,22480.00,280.00,-10.00
23,Himalayan Bank Limited,3,722.00,715.00,719.00,235.00,168861.00,708.00,11.00
24,Infrastructure Development Bank Ltd.,3,159.00,156.00,156.00,145.00,22752.00,162.00,-6.00
25,Kaski Finance Limited,1,234.00,234.00,234.00,60.00,14040.00,230.00,4.00
26,Kasthamandap Development Bank Limited,22,200.00,196.00,196.00,600.00,119600.00,200.00,-4.00
27,Kumari Bank Limited,2,366.00,366.00,366.00,276.00,101016.00,359.00,7.00
28,Lumbini Bank Limited,8,268.00,263.00,265.00,694.00,184120.00,263.00,2.00
29,Lumbini Bikas Bank Ltd.,8,230.00,228.00,229.00,320.00,73180.00,228.00,1.00
30,Lumbini General Insurance Co. Ltd.,1,145.00,145.00,145.00,20.00,2900.00,143.00,2.00
31,Machhapuchhre Bank Limited,3,280.00,275.00,275.00,201.00,55410.00,280.00,-5.00
32,Mahakali Bikas Bank Limited,2,218.00,218.00,218.00,30.00,6540.00,218.00,0.00
33,Mahalaxmi Bikas Bank Ltd.,101,132.00,127.00,132.00,5060.00,655140.00,132.00,0.00
34,Mahalaxmi BikasBank Limited,2,159.00,159.00,159.00,84.00,13356.00,156.00,3.00
35,Nabil Bank Limited,11,1475.00,1450.00,1461.00,1579.00,2307714.00,1485.00,-24.00
36,Nepal Credit And Commercial Bank Limited,5,200.00,197.00,200.00,1320.00,262080.00,196.00,4.00
37,Nepal Doorsanchar Comapany Limited,8,454.00,443.00,450.00,2600.00,1164000.00,450.00,0.00
38,Nepal Finance Ltd.,2,255.00,251.00,251.00,165.00,41727.00,255.00,-4.00
39,Nepal Investment Bank Limited,3,642.00,630.00,640.00,1610.00,1020530.00,628.00,12.00
40,Nepal SBI Bank Limited,10,775.00,729.00,775.00,2686.00,2009086.00,715.00,60.00
41,Nerude Laghubita Bikas Bank Limited,39,500.00,486.00,500.00,410.00,201510.00,491.00,9.00
42,NIC Asia Bank Ltd.,3,550.00,545.00,550.00,133.00,72770.00,555.00,-5.00
43,NMB Bank Limited,4,246.00,242.00,242.00,1322.00,320724.00,245.00,-3.00
44,Om Development Bank Ltd.,57,234.00,230.00,232.00,1100.00,254000.00,234.00,-2.00
45,Pathibhara Bikas Bank Limited,4,164.00,164.00,164.00,40.00,6560.00,161.00,3.00
46,Prabhu  Bank Limited,2,217.00,216.00,217.00,325.00,70400.00,213.00,4.00
47,Prime Commercial Bank Ltd.,110,535.00,522.00,530.00,4180.00,2208200.00,527.00,3.00
48,Prime Life Insurance Company Limited,55,204.00,197.00,203.00,1520.00,303160.00,200.00,3.00
49,Public Development Bank Limited,18,132.00,128.00,128.00,620.00,80730.00,130.00,-2.00
50,Reliable Development Bank Limited,12,395.00,376.00,390.00,300.00,116688.00,376.00,14.00
51,Resunga Bikas Bank Limited,2,230.00,230.00,230.00,20.00,4600.00,234.00,-4.00
52,Sewa Bikas Bank Limited,95,177.00,172.00,173.00,1500.00,262830.00,177.00,-4.00
53,Shikhar Finance Limited,5,146.00,144.00,146.00,50.00,7270.00,145.00,1.00
54,Siddharth Finance Ltd.,1,647.00,647.00,647.00,53.00,34291.00,660.00,-13.00
55,Siddhartha Bank Limited,19,371.00,338.00,356.00,1978.00,696316.00,338.00,18.00
56,Society Development Bank Ltd.,26,170.00,168.00,169.00,1760.00,296388.00,169.00,0.00
57,Standard Chartered Bank Limited,6,2233.00,2119.00,2233.00,497.00,1055658.00,2105.00,128.00
58,Standard Finance Ltd.,3,146.00,144.00,146.00,1152.00,167236.00,144.00,2.00
59,Sunrise Bank Limited,2,236.00,236.00,236.00,130.00,30680.00,232.00,4.00
60,Surya Life Insurance Company Limited,96,153.00,147.00,152.00,3450.00,517370.00,153.00,-1.00
61,Suryadarshan Finance Company Limited,8,327.00,303.00,303.00,80.00,25020.00,333.00,-30.00
62,Universal Finance Ltd.,1,188.00,188.00,188.00,24.00,4512.00,188.00,0.00
