S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,240.00,240.00,240.00,200.00,48000.00,236.00,4.00
2,Agriculture Development Bank Limited,59,118.00,114.00,116.00,2870.00,332967.00,116.00,0.00
3,Apex Development Bank Ltd.,22,215.00,196.00,196.00,2593.00,519785.00,217.00,-21.00
4,Api Finance Limited,2,227.00,227.00,227.00,40.00,9080.00,227.00,0.00
5,Arun Valley Hydropower Development Co. Ltd.,94,409.00,400.00,403.00,2336.00,945376.00,401.00,2.00
6,Asian Life Insurance Co. Limited,41,225.00,220.00,220.00,1350.00,302290.00,224.00,-4.00
7,Axis Development Bank Limited,19,153.00,147.00,153.00,720.00,107420.00,148.00,5.00
8,Bank of Asia Nepal Limited,15,265.00,255.00,255.00,1155.00,299380.00,260.00,-5.00
9,Bank of Kathmandu Ltd.,15,596.00,570.00,570.00,911.00,524871.00,660.00,-90.00
10,Bhajuratna Finance & Saving Co. Ltd.,8,168.00,165.00,165.00,550.00,91344.00,168.00,-3.00
11,Biratlaxmi Bikas Bank Limited,1,324.00,324.00,324.00,61.00,19764.00,330.00,-6.00
12,Birgunj Finance Ltd.,6,158.00,152.00,155.00,1300.00,200060.00,155.00,0.00
13,Bishal Bazar Company Limited,1,3038.00,3038.00,3038.00,10.00,30380.00,3100.00,-62.00
14,Business Universal Development Bank Ltd.,24,162.00,150.00,159.00,43447.00,6581097.00,154.00,5.00
15,Butwal Power Company Limited,4,779.00,749.00,749.00,200.00,152560.00,794.00,-45.00
16,Chhimek Laghubitta Bikas Bank Limited,2,469.00,460.00,469.00,130.00,60700.00,460.00,9.00
17,Chilime Hydropower Company Limited,2,920.00,919.00,920.00,310.00,284990.00,905.00,15.00
18,Citizen Bank International Limited,10,287.00,280.00,287.00,790.00,224800.00,285.00,2.00
19,Civil Merchant Bittiya Santha Ltd.,11,206.00,202.00,202.00,500.00,101160.00,206.00,-4.00
20,Clean Energy Development Bank Limited,3,218.00,216.00,216.00,600.00,129800.00,220.00,-4.00
21,Crystal Finance Ltd.,7,242.00,238.00,242.00,260.00,62680.00,238.00,4.00
22,Deva Bikas Bank Limited,10,155.00,148.00,155.00,658.00,100110.00,155.00,0.00
23,Everest Bank Limited,1,1114.00,1114.00,1114.00,20.00,22280.00,1115.00,-1.00
24,Everest Insurance Co. Ltd.,1,291.00,291.00,291.00,33.00,9603.00,292.00,-1.00
25,Global IME Bank Limited,22,230.00,222.00,223.00,1895.00,430110.00,229.00,-6.00
26,Goodwill Finance Co. Ltd.,1,200.00,200.00,200.00,119.00,23800.00,204.00,-4.00
27,Grand Bank Nepal Limited,1,223.00,223.00,223.00,69.00,15387.00,220.00,3.00
28,Himalayan Bank Limited,9,700.00,690.00,694.00,687.00,475122.00,690.00,4.00
29,ICFC Finance Limited,11,237.00,232.00,237.00,1162.00,271140.00,238.00,-1.00
30,Imperial Financial Inst. Ltd.,18,180.00,180.00,180.00,360.00,64800.00,182.00,-2.00
31,Infrastructure Development Bank Ltd.,19,132.00,128.00,130.00,2821.00,368260.00,132.00,-2.00
32,Kaski Finance Limited,1,222.00,222.00,222.00,30.00,6660.00,226.00,-4.00
33,Kasthamandap Development Bank Limited,39,185.00,180.00,182.00,1540.00,280000.00,184.00,-2.00
34,Kumari Bank Limited,5,372.00,363.00,372.00,520.00,190718.00,376.00,-4.00
35,Life Insurance Co. Nepal,2,600.00,600.00,600.00,360.00,216000.00,600.00,0.00
36,Lord Buddha Finance Limited,2,178.00,178.00,178.00,47.00,8366.00,177.00,1.00
37,Lumbini Bikas Bank Ltd.,17,225.00,218.00,222.00,680.00,149580.00,223.00,-1.00
38,Lumbini Finance Ltd.,1,258.00,258.00,258.00,25.00,6450.00,262.00,-4.00
39,Lumbini General Insurance Co. Ltd.,5,146.00,144.00,146.00,90.00,13020.00,147.00,-1.00
40,Machhapuchhre Bank Limited,8,253.00,245.00,245.00,857.00,211771.00,258.00,-13.00
41,Mahalaxmi BikasBank Limited,1,165.00,165.00,165.00,336.00,55440.00,164.00,1.00
42,Nabil Bank Limited,38,2019.00,1995.00,1999.00,2906.00,5827895.00,2014.00,-15.00
43,Narayani Development Bank Limited,1,396.00,396.00,396.00,10.00,3960.00,378.00,18.00
44,National Hydro Power Company Limited,18,46.82,43.50,44.00,17600.00,787892.00,45.00,-1.00
45,National Life Insurance Co. Ltd.,2,425.00,425.00,425.00,88.00,37400.00,433.00,-8.00
46,Neco Insurance Co. Ltd.,3,121.00,121.00,121.00,110.00,13310.00,121.00,0.00
47,Nepal Bangladesh Bank Limited,10,200.00,198.00,200.00,2345.00,468130.00,200.00,0.00
