S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Api Finance Limited,4,242.00,242.00,242.00,40.00,9680.00,242.00,0.00
2,Arun Valley Hydropower Development Co. Ltd.,15,450.00,441.00,443.00,270.00,120360.00,454.00,-11.00
3,Asian Life Insurance Co. Limited,36,240.00,233.00,233.00,1070.00,250940.00,240.00,-7.00
4,Bank of Asia Nepal Limited,21,271.00,266.00,269.00,3125.00,838210.00,270.00,-1.00
5,Bank of Kathmandu Ltd.,14,856.00,839.00,839.00,1265.00,1063243.00,840.00,-1.00
6,Biratlaxmi Bikas Bank Limited,23,330.00,330.00,330.00,276.00,91080.00,329.00,1.00
7,Birgunj Finance Ltd.,3,180.00,180.00,180.00,6410.00,1153800.00,181.00,-1.00
8,Business Universal Development Bank Ltd.,1,198.00,198.00,198.00,19.00,3762.00,195.00,3.00
9,Capital Merchant Bank. & Fin. Promoter Share,2,210.00,210.00,210.00,13473.00,2829330.00,208.00,2.00
10,Citizen Bank International Limited,10,306.00,300.00,306.00,920.00,277340.00,305.00,1.00
11,Civil Merchant Bittiya Santha Ltd.,1,210.00,210.00,210.00,2800.00,588000.00,210.00,0.00
12,Crystal Finance Ltd.,4,255.00,250.00,255.00,100.00,25050.00,250.00,5.00
13,Deva Bikas Bank Limited,4,192.00,192.00,192.00,108.00,20736.00,195.00,-3.00
14,Everest Bank Limited,22,1550.00,1501.00,1518.00,2311.00,3522235.00,1560.00,-42.00
15,Everest Bank Limited Con. Pref.,7,770.00,755.00,770.00,1075.00,817560.00,755.00,15.00
16,Global IME Bank Limited,8,251.00,245.00,245.00,630.00,155310.00,251.00,-6.00
17,Grand Bank Nepal Limited,4,240.00,237.00,237.00,651.00,155557.00,244.00,-7.00
18,Gurkha Development Bank Limited,23,307.00,295.00,307.00,2340.00,703830.00,301.00,6.00
19,Himalayan Bank Limited,1,830.00,830.00,830.00,80.00,66400.00,830.00,0.00
20,Janaki Finance Ltd.,1,334.00,334.00,334.00,27.00,9018.00,340.00,-6.00
21,Kaski Finance Limited,4,283.00,280.00,280.00,130.00,36580.00,285.00,-5.00
22,Kasthamandap Development Bank Limited,29,222.00,218.00,221.00,880.00,193590.00,222.00,-1.00
23,Kumari Bank Limited,1,445.00,445.00,445.00,86.00,38270.00,445.00,0.00
24,Lalitpur Finance Ltd.,1,418.00,418.00,418.00,200.00,83600.00,426.00,-8.00
25,Lord Buddha Finance Limited,12,190.00,184.00,184.00,168.00,31512.00,190.00,-6.00
26,Lumbini Bikas Bank Ltd.,6,274.00,270.00,274.00,320.00,86480.00,270.00,4.00
27,Lumbini Finance Ltd.,5,250.00,245.00,245.00,328.00,80610.00,254.00,-9.00
28,Lumbini General Insurance Co. Ltd.,11,165.00,165.00,165.00,110.00,18150.00,165.00,0.00
29,Machhapuchhre Bank Limited,2,295.00,290.00,295.00,87.00,25285.00,285.00,10.00
30,Maha Laxmi Finance Ltd.,1,274.00,274.00,274.00,30.00,8220.00,278.00,-4.00
31,Mahakali Bikas Bank Limited,2,244.00,240.00,244.00,30.00,7240.00,240.00,4.00
32,Miteri Development Bank Limited,1,220.00,220.00,220.00,30.00,6600.00,224.00,-4.00
33,Nabil Bank Limited,3,2135.00,2120.00,2120.00,248.00,527980.00,2135.00,-15.00
34,National Hydro Power Company Limited,7,50.00,49.00,50.00,5700.00,280300.00,49.00,1.00
35,Nepal Bangladesh Bank Limited,6,224.00,220.00,220.00,510.00,112840.00,224.00,-4.00
36,Nepal Credit And Commercial Bank Limited,4,240.00,236.00,236.00,720.00,170320.00,238.00,-2.00
37,Nepal Doorsanchar Comapany Limited,8,470.00,461.00,464.00,1300.00,606800.00,470.00,-6.00
38,Nepal Investment Bank Limited,2,720.00,715.00,720.00,229.00,164715.00,716.00,4.00
39,Nepal SBI Bank Limited,2,755.00,755.00,755.00,414.00,312570.00,750.00,5.00
40,Nerude Laghubita Bikas Bank Limited,54,500.00,476.00,486.00,670.00,327240.00,467.00,19.00
41,NIC Asia Bank Ltd.,3,635.00,630.00,635.00,278.00,175405.00,625.00,10.00
42,NMB Bank Limited,3,278.00,270.00,270.00,223.00,60706.00,280.00,-10.00
43,Pathibhara Bikas Bank Limited,1,168.00,168.00,168.00,20.00,3360.00,168.00,0.00
44,Prabhu  Bank Limited,1,200.00,200.00,200.00,20.00,4000.00,201.00,-1.00
45,Prime Commercial Bank Ltd.,28,496.00,488.00,492.00,1705.00,842345.00,495.00,-3.00
46,Prime Life Insurance Company Limited,158,239.00,223.00,234.00,4860.00,1137730.00,236.00,-2.00
47,Public Development Bank Limited,5,136.00,136.00,136.00,90.00,12240.00,136.00,0.00
48,Rastriya Beema Company Limited,2,331.00,331.00,331.00,60.00,19860.00,331.00,0.00
49,Resunga Bikas Bank Limited,72,235.00,225.00,231.00,720.00,165370.00,226.00,5.00
50,Sagarmatha Insurance Co. Ltd.,1,304.00,304.00,304.00,20.00,6080.00,304.00,0.00
51,Sewa Bikas Bank Limited,2,310.00,310.00,310.00,30.00,9300.00,310.00,0.00
52,Shikhar Finance Limited,4,178.00,175.00,178.00,50.00,8810.00,175.00,3.00
53,Siddhartha Bank Limited,5,410.00,400.00,400.00,475.00,191744.00,410.00,-10.00
54,Society Development Bank Ltd.,7,271.00,251.00,256.00,4036.00,1066946.00,276.00,-20.00
55,Standard Chartered Bank Limited,13,2974.00,2915.00,2934.00,394.00,1158271.00,2955.00,-21.00
56,Standard Finance Ltd.,1,168.00,168.00,168.00,30.00,5040.00,165.00,3.00
57,Sunrise Bank Limited,15,252.00,247.00,247.00,610.00,151340.00,248.00,-1.00
58,Triveni Bikas Bank Limited,1,300.00,300.00,300.00,92.00,27600.00,305.00,-5.00
