S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,6,280.00,275.00,280.00,1222.00,339410.00,285.00,-5.00
2,Api Finance Limited,5,240.00,233.00,233.00,80.00,18950.00,243.00,-10.00
3,Arun Valley Hydropower Development Co. Ltd.,27,466.00,460.00,465.00,474.00,219518.00,470.00,-5.00
4,Asian Life Insurance Co. Limited,218,270.00,250.00,255.00,6700.00,1748250.00,265.00,-10.00
5,Bank of Asia Nepal Limited,8,271.00,264.00,264.00,530.00,141870.00,276.00,-12.00
6,Bank of Kathmandu Ltd.,10,869.00,841.00,841.00,1510.00,1282265.00,886.00,-45.00
7,Biratlaxmi Bikas Bank Limited,62,367.00,350.00,360.00,1098.00,398163.00,348.00,12.00
8,Birgunj Finance Ltd.,10,186.00,180.00,180.00,3452.00,631476.00,186.00,-6.00
9,Business Universal Development Bank Ltd.,1,189.00,189.00,189.00,50.00,9450.00,192.00,-3.00
10,Chhimek Laghubitta Bikas Bank Limited,1,440.00,440.00,440.00,101.00,44440.00,448.00,-8.00
11,Chilime Hydropower Company Limited,5,991.00,953.00,953.00,450.00,439300.00,991.00,-38.00
12,Citizen Bank International Limited,6,294.00,289.00,292.00,500.00,145550.00,300.00,-8.00
13,Civil Merchant Bittiya Santha Ltd.,45,191.00,188.00,188.00,900.00,169800.00,194.00,-6.00
14,Clean Energy Development Bank Limited,13,596.00,580.00,585.00,250.00,147250.00,596.00,-11.00
15,Crystal Finance Ltd.,5,275.00,265.00,265.00,80.00,21650.00,280.00,-15.00
16,Deva Bikas Bank Limited,1,177.00,177.00,177.00,112.00,19824.00,174.00,3.00
17,Everest Bank Limited,1,1490.00,1490.00,1490.00,41.00,61090.00,1480.00,10.00
18,Everest Bank Limited Con. Pref.,3,817.00,785.00,785.00,580.00,456100.00,833.00,-48.00
19,Excel Development Bank Ltd.,28,310.00,310.00,310.00,1148.00,355880.00,310.00,0.00
20,Global IME Bank Limited,11,263.00,250.00,250.00,710.00,182115.00,265.00,-15.00
21,Goodwill Finance Co. Ltd.,2,221.00,221.00,221.00,83.00,18343.00,225.00,-4.00
22,Gorkha Finance Ltd.,4,143.00,139.00,139.00,192.00,26860.00,190.00,-51.00
23,Grand Bank Nepal Limited,7,254.00,250.00,250.00,565.00,141908.00,259.00,-9.00
24,Himalayan Bank Limited,5,855.00,845.00,850.00,181.00,153670.00,845.00,5.00
25,Himalayan General Insurance Co. Ltd,3,234.00,234.00,234.00,302.00,70668.00,234.00,0.00
26,ICFC Finance Limited,3,282.00,277.00,277.00,420.00,117440.00,282.00,-5.00
27,Infrastructure Development Bank Ltd.,63,236.00,216.00,216.00,5944.00,1309162.00,240.00,-24.00
28,Kaski Finance Limited,4,264.00,259.00,261.00,100.00,26200.00,263.00,-2.00
29,Kasthamandap Development Bank Limited,137,246.00,236.00,236.00,6210.00,1497910.00,245.00,-9.00
30,Laxmi Bank Limited,2,508.00,498.00,498.00,176.00,88648.00,518.00,-20.00
31,Life Insurance Co. Nepal,3,600.00,591.00,591.00,30.00,17910.00,601.00,-10.00
32,Lord Buddha Finance Limited,2,190.00,187.00,187.00,27.00,5082.00,190.00,-3.00
33,Lumbini Bank Limited,9,295.00,288.00,289.00,1378.00,399174.00,290.00,-1.00
34,Lumbini Bikas Bank Ltd.,34,281.00,269.00,269.00,1220.00,338170.00,278.00,-9.00
35,Lumbini Finance Ltd.,2,255.00,255.00,255.00,251.00,64005.00,250.00,5.00
36,Mahakali Bikas Bank Limited,5,240.00,240.00,240.00,60.00,14400.00,240.00,0.00
37,Miteri Development Bank Limited,5,226.00,218.00,218.00,50.00,11100.00,226.00,-8.00
38,Nabil Bank Limited,2,2180.00,2174.00,2174.00,60.00,130500.00,2176.00,-2.00
39,Narayani National Finance Limited,8,250.00,240.00,241.00,794.00,192285.00,254.00,-13.00
40,National Hydro Power Company Limited,1,50.00,50.00,50.00,1000.00,50000.00,50.00,0.00
41,National Life Insurance Co. Ltd.,2,468.00,459.00,459.00,2034.00,934200.00,477.00,-18.00
42,Nava Durga Finance Co. Ltd.,1,234.00,234.00,234.00,100.00,23400.00,234.00,0.00
43,Nepal Bangladesh Bank Limited,1,232.00,232.00,232.00,90.00,20880.00,236.00,-4.00
