S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,3,290.00,285.00,285.00,279.00,80010.00,285.00,0.00
2,Api Finance Limited,3,243.00,235.00,243.00,60.00,14300.00,231.00,12.00
3,Arun Valley Hydropower Development Co. Ltd.,26,480.00,469.00,470.00,524.00,248884.00,479.00,-9.00
4,Asian Life Insurance Co. Limited,168,265.00,258.00,265.00,5490.00,1441130.00,270.00,-5.00
5,Bank of Asia Nepal Limited,9,282.00,276.00,276.00,1390.00,390460.00,280.00,-4.00
6,Bank of Kathmandu Ltd.,20,886.00,853.00,886.00,2592.00,2216886.00,872.00,14.00
7,Biratlaxmi Bikas Bank Limited,26,348.00,340.00,348.00,416.00,141854.00,335.00,13.00
8,Birgunj Finance Ltd.,6,189.00,186.00,186.00,679.00,127831.00,189.00,-3.00
9,Bishal Bazar Company Limited,1,3040.00,3040.00,3040.00,286.00,869440.00,3038.00,2.00
10,Butwal Power Company Limited,4,1048.00,988.00,988.00,200.00,203600.00,1069.00,-81.00
11,Chhimek Laghubitta Bikas Bank Limited,4,450.00,440.00,448.00,439.00,193952.00,450.00,-2.00
12,Chilime Hydropower Company Limited,7,1079.00,991.00,991.00,190.00,194140.00,1101.00,-110.00
13,Citizen Bank International Limited,12,300.00,289.00,300.00,900.00,263470.00,491.00,-191.00
14,Civil Merchant Bittiya Santha Ltd.,30,197.00,189.00,194.00,1290.00,249410.00,186.00,8.00
15,Clean Energy Development Bank Limited,2,601.00,596.00,596.00,40.00,23940.00,594.00,2.00
16,Crystal Finance Ltd.,7,285.00,280.00,280.00,150.00,42330.00,290.00,-10.00
17,Deva Bikas Bank Limited,7,174.00,174.00,174.00,464.00,80736.00,174.00,0.00
18,Everest Bank Limited,16,1529.00,1480.00,1480.00,1145.00,1707864.00,1560.00,-80.00
19,Everest Bank Limited Con. Pref.,1,833.00,833.00,833.00,20.00,16660.00,850.00,-17.00
20,Excel Development Bank Ltd.,1,310.00,310.00,310.00,758.00,234980.00,310.00,0.00
21,Global IME Bank Limited,8,270.00,264.00,265.00,1345.00,359360.00,269.00,-4.00
22,Grand Bank Nepal Limited,4,260.00,259.00,259.00,204.00,52940.00,258.00,1.00
23,Gurkha Development Bank Limited,1,414.00,414.00,414.00,50.00,20700.00,422.00,-8.00
24,Himalayan Bank Limited,2,845.00,845.00,845.00,123.00,103935.00,840.00,5.00
25,ICFC Finance Limited,20,287.00,280.00,282.00,858.00,241746.00,280.00,2.00
26,IME Financial Institution,2,570.00,570.00,570.00,250.00,142500.00,565.00,5.00
27,Infrastructure Development Bank Ltd.,7,243.00,240.00,240.00,572.00,137406.00,245.00,-5.00
28,Kasthamandap Development Bank Limited,64,250.00,245.00,245.00,1760.00,432870.00,249.00,-4.00
29,Kumari Bank Limited,2,457.00,442.00,457.00,130.00,57910.00,450.00,7.00
30,Laxmi Bank Limited,1,518.00,518.00,518.00,15.00,7770.00,528.00,-10.00
31,Life Insurance Co. Nepal,1,601.00,601.00,601.00,10.00,6010.00,590.00,11.00
32,Lord Buddha Finance Limited,5,191.00,190.00,190.00,107.00,20391.00,191.00,-1.00
33,Lumbini Bank Limited,6,300.00,290.00,290.00,1047.00,307445.00,299.00,-9.00
34,Lumbini Bikas Bank Ltd.,17,282.00,272.00,278.00,690.00,189360.00,275.00,3.00
