S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,258.00,258.00,258.00,100.00,25800.00,260.00,-2.00
2,Apex Development Bank Ltd.,1,227.00,227.00,227.00,25.00,5675.00,223.00,4.00
3,Arun Valley Hydropower Development Co. Ltd.,34,464.00,456.00,464.00,776.00,356510.00,464.00,0.00
4,Asian Life Insurance Co. Limited,168,232.00,221.00,232.00,6720.00,1536030.00,230.00,2.00
5,Bank of Asia Nepal Limited,10,270.00,260.00,265.00,1050.00,279700.00,270.00,-5.00
6,Bank of Kathmandu Ltd.,18,840.00,820.00,826.00,1888.00,1563759.00,835.00,-9.00
7,Bhrikuti Vikash Bank Limited,6,287.00,287.00,287.00,2430.00,697410.00,287.00,0.00
8,Biratlaxmi Bikas Bank Limited,2,342.00,341.00,341.00,200.00,68300.00,340.00,1.00
9,Birgunj Finance Ltd.,8,269.00,247.00,247.00,92.00,23528.00,274.00,-27.00
10,Business Universal Development Bank Ltd.,1,164.00,164.00,164.00,42.00,6888.00,167.00,-3.00
11,Chilime Hydropower Company Limited,1,907.00,907.00,907.00,500.00,453500.00,925.00,-18.00
12,Citizen Bank International Limited,36,546.00,520.00,530.00,2230.00,1194750.00,535.00,-5.00
13,City Express Finance Co. Limited,5,245.00,245.00,245.00,330.00,80850.00,249.00,-4.00
14,Clean Energy Development Bank Limited,7,582.00,575.00,579.00,210.00,121420.00,582.00,-3.00
15,Crystal Finance Ltd.,139,273.00,249.00,273.00,2530.00,671790.00,249.00,24.00
16,Deva Bikas Bank Limited,27,186.00,181.00,181.00,1956.00,355117.00,189.00,-8.00
17,Everest Bank Limited,12,1555.00,1430.00,1495.00,245.00,362180.00,1525.00,-30.00
18,Everest Insurance Co. Ltd.,1,322.00,322.00,322.00,33.00,10626.00,328.00,-6.00
19,Global IME Bank Limited,29,250.00,240.00,247.00,1145.00,279325.00,255.00,-8.00
20,Goodwill Finance Co. Ltd.,2,237.00,237.00,237.00,100.00,23700.00,241.00,-4.00
21,Grand Bank Nepal Limited,3,263.00,260.00,260.00,384.00,100140.00,263.00,-3.00
22,Himalayan Bank Limited,2,860.00,846.00,846.00,142.00,120748.00,870.00,-24.00
23,IME Financial Institution,2,580.00,580.00,580.00,120.00,69600.00,590.00,-10.00
24,Infrastructure Development Bank Limited Promoter Share,1,135.00,135.00,135.00,8000.00,1080000.00,0.00,135.00
25,Infrastructure Development Bank Ltd.,1,260.00,260.00,260.00,25.00,6500.00,260.00,0.00
26,Kaski Finance Limited,8,265.00,260.00,260.00,470.00,122920.00,260.00,0.00
27,Kasthamandap Development Bank Limited,54,237.00,231.00,231.00,1850.00,433220.00,235.00,-4.00
28,Kumari Bank Limited,4,440.00,437.00,437.00,594.00,260901.00,440.00,-3.00
29,Lalitpur Finance Ltd.,4,400.00,397.00,397.00,371.00,147658.00,405.00,-8.00
30,Life Insurance Co. Nepal,6,596.00,590.00,596.00,80.00,47600.00,595.00,1.00
31,Lord Buddha Finance Limited,9,184.00,179.00,179.00,174.00,31399.00,184.00,-5.00
