S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,3,175.00,169.00,169.00,30.00,5160.00,178.00,-9.00
2,Api Finance Limited,5,229.00,218.00,218.00,320.00,71300.00,233.00,-15.00
3,Arun Valley Hydropower Development Co. Ltd.,13,415.00,380.00,394.00,260.00,101944.00,415.00,-21.00
4,Asian Life Insurance Co. Limited,61,217.00,205.00,205.00,2290.00,477240.00,215.00,-10.00
5,Axis Development Bank Limited,26,141.00,131.00,131.00,2720.00,379820.00,143.00,-12.00
6,Bank of Asia Nepal Limited,18,250.00,234.00,239.00,1720.00,414140.00,250.00,-11.00
7,Bank of Kathmandu Ltd.,41,668.00,626.00,640.00,4375.00,2791163.00,668.00,-28.00
8,Biratlaxmi Bikas Bank Limited,5,340.00,329.00,329.00,237.00,79400.00,340.00,-11.00
9,Birgunj Finance Ltd.,3,163.00,158.00,158.00,454.00,72682.00,166.00,-8.00
10,Chilime Hydropower Company Limited,6,910.00,900.00,900.00,1460.00,1315000.00,910.00,-10.00
11,Citizen Bank International Limited,10,290.00,283.00,283.00,990.00,281820.00,288.00,-5.00
12,City Express Finance Co. Limited,3,214.00,214.00,214.00,90.00,19260.00,218.00,-4.00
13,Civil Merchant Bittiya Santha Ltd.,2,223.00,219.00,219.00,40.00,8840.00,227.00,-8.00
14,Clean Energy Development Bank Limited,5,210.00,202.00,202.00,180.00,37000.00,214.00,-12.00
15,Crystal Finance Ltd.,28,238.00,230.00,238.00,360.00,83280.00,228.00,10.00
16,Deva Bikas Bank Limited,5,152.00,150.00,150.00,355.00,53435.00,153.00,-3.00
17,Excel Development Bank Ltd.,3,316.00,310.00,310.00,896.00,282764.00,316.00,-6.00
18,Global IME Bank Limited,38,223.00,205.00,211.00,2875.00,615675.00,215.00,-4.00
19,Grand Bank Nepal Limited,6,219.00,211.00,218.00,962.00,206474.00,223.00,-5.00
20,Himalayan Bank Limited,4,711.00,696.00,696.00,132.00,92620.00,714.00,-18.00
21,ICFC Finance Limited,11,230.00,226.00,226.00,925.00,211599.00,233.00,-7.00
22,Infrastructure Development Bank Ltd.,2,160.00,157.00,157.00,60.00,9510.00,157.00,0.00
23,Janaki Finance Ltd.,3,310.00,305.00,305.00,375.00,114925.00,314.00,-9.00
24,Kasthamandap Development Bank Limited,15,191.00,179.00,182.00,340.00,62820.00,191.00,-9.00
25,Kumari Bank Limited,18,375.00,360.00,361.00,2636.00,968029.00,379.00,-18.00
26,Lumbini Bank Limited,7,260.00,251.00,251.00,807.00,205827.00,265.00,-14.00
27,Lumbini Bikas Bank Ltd.,45,228.00,220.00,224.00,2380.00,532130.00,223.00,1.00
28,Lumbini Finance Ltd.,4,260.00,250.00,250.00,300.00,76250.00,265.00,-15.00
29,Machhapuchhre Bank Limited,6,250.00,241.00,247.00,2546.00,617909.00,253.00,-6.00
30,Mahakali Bikas Bank Limited,2,228.00,228.00,228.00,20.00,4560.00,232.00,-4.00
31,Miteri Development Bank Limited,1,190.00,190.00,190.00,20.00,3800.00,193.00,-3.00
32,Nabil Bank Limited,25,1832.00,1674.00,1674.00,884.00,1488566.00,1869.00,-195.00
33,National Hydro Power Company Limited,4,49.00,48.98,48.98,1750.00,85730.00,48.96,0.02
34,Neco Insurance Co. Ltd.,1,121.00,121.00,121.00,8152.00,986392.00,119.00,2.00
35,Nepal Bangladesh Bank Limited,26,198.00,189.00,191.00,5985.00,1145115.00,201.00,-10.00
36,Nepal Credit And Commercial Bank Limited,2,225.00,221.00,225.00,50.00,11130.00,221.00,4.00
37,Nepal Doorsanchar Comapany Limited,8,450.00,438.00,450.00,2740.00,1217420.00,445.00,5.00
38,Nepal Investment Bank Limited,16,658.00,630.00,645.00,1857.00,1190809.00,670.00,-25.00
39,Nepal Life Insurance Co. Ltd.,3,592.00,591.00,592.00,515.00,304480.00,603.00,-11.00
40,Nepal SBI Bank Limited,17,650.00,620.00,622.00,1712.00,1075495.00,649.00,-27.00
