S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Api Finance Limited,4,222.00,221.00,221.00,40.00,8850.00,226.00,-5.00
2,Arun Valley Hydropower Development Co. Ltd.,25,488.00,465.00,479.00,510.00,241290.00,465.00,14.00
3,Axis Development Bank Limited,18,217.00,212.00,217.00,450.00,96960.00,213.00,4.00
4,Bank of Asia Nepal Limited,12,258.00,235.00,258.00,740.00,186350.00,235.00,23.00
5,Bank of Kathmandu Limited Promoter Share,1,740.00,740.00,740.00,7361.00,5447140.00,729.00,11.00
6,Bank of Kathmandu Ltd.,20,799.00,742.00,794.00,1892.00,1462236.00,750.00,44.00
7,Business Universal Development Bank Ltd.,6,173.00,169.00,173.00,790.00,134810.00,167.00,6.00
8,Butwal Power Company Limited,1,734.00,734.00,734.00,10000.00,7340000.00,734.00,0.00
9,Capital Merchant Bank & Finance Co. Ltd.,47,195.00,188.00,193.00,8105.00,1561787.00,198.00,-5.00
10,Chilime Hydropower Company Limited,1,886.00,886.00,886.00,30.00,26580.00,901.00,-15.00
11,Citizen Bank International Limited,15,453.00,412.00,453.00,850.00,364070.00,415.00,38.00
12,City Express Finance Co. Limited,4,260.00,250.00,250.00,40.00,10200.00,265.00,-15.00
13,Clean Energy Development Bank Limited,1,470.00,470.00,470.00,50.00,23500.00,463.00,7.00
14,Crystal Finance Ltd.,4,234.00,230.00,234.00,70.00,16260.00,229.00,5.00
15,Deva Bikas Bank Limited,3,161.00,161.00,161.00,240.00,38640.00,160.00,1.00
16,Everest Bank Limited,27,1402.00,1275.00,1402.00,1544.00,2014977.00,1349.00,53.00
17,Fewa Finance Co. Ltd.,3,274.00,270.00,274.00,242.00,65758.00,272.00,2.00
18,Global IME Bank Limited,6,265.00,260.00,265.00,460.00,119750.00,260.00,5.00
19,Grand Bank Nepal Limited,17,233.00,221.00,230.00,2570.00,589487.00,237.00,-7.00
20,Guheshowori Merchant Bank & Finance Co. Ltd.,1,485.00,485.00,485.00,20.00,9700.00,494.00,-9.00
21,Himalayan Bank Limited,9,986.00,906.00,906.00,545.00,504522.00,1006.00,-100.00
22,ICFC Finance Limited,12,250.00,230.00,250.00,1760.00,424800.00,242.00,8.00
23,IME Financial Institution,3,550.00,550.00,550.00,173.00,95150.00,560.00,-10.00
24,Imperial Financial Inst. Ltd.,3,280.00,280.00,280.00,540.00,151200.00,280.00,0.00
