S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,285.00,285.00,285.00,200.00,57000.00,280.00,5.00
2,Api Finance Limited,5,235.00,231.00,235.00,720.00,167020.00,235.00,0.00
3,Arun Valley Hydropower Development Co. Ltd.,32,460.00,455.00,455.00,812.00,371966.00,460.00,-5.00
4,Asian Life Insurance Co. Limited,66,253.00,250.00,253.00,2290.00,575380.00,250.00,3.00
5,Bank of Asia Nepal Limited,5,275.00,270.00,275.00,260.00,70470.00,270.00,5.00
6,Bank of Kathmandu Ltd.,19,850.00,840.00,840.00,2890.00,2438288.00,844.00,-4.00
7,Biratlaxmi Bikas Bank Limited,23,326.00,326.00,326.00,276.00,89976.00,325.00,1.00
8,Birgunj Finance Ltd.,1,180.00,180.00,180.00,469.00,84420.00,183.00,-3.00
9,Chhimek Laghubitta Bikas Bank Limited,1,465.00,465.00,465.00,30.00,13950.00,472.00,-7.00
10,City Express Finance Co. Limited,2,232.00,230.00,230.00,20.00,4620.00,236.00,-6.00
11,Clean Energy Development Bank Limited,8,599.00,590.00,590.00,310.00,184130.00,590.00,0.00
12,Crystal Finance Ltd.,11,290.00,285.00,285.00,210.00,60450.00,290.00,-5.00
13,Deva Bikas Bank Limited,17,174.00,174.00,174.00,272.00,47328.00,173.00,1.00
14,Everest Bank Limited,8,1489.00,1474.00,1489.00,562.00,831843.00,1504.00,-15.00
15,Everest Bank Limited Con. Pref.,7,922.00,850.00,867.00,1425.00,1229405.00,940.00,-73.00
16,Everest Insurance Co. Ltd.,1,307.00,307.00,307.00,33.00,10131.00,313.00,-6.00
17,Global IME Bank Limited,23,260.00,252.00,260.00,1100.00,281680.00,250.00,10.00
18,Goodwill Finance Co. Ltd. Promoter Share,2,185.00,185.00,185.00,2000.00,370000.00,185.00,0.00
19,Grand Bank Nepal Limited,3,255.00,251.00,255.00,510.00,128606.00,255.00,0.00
20,Gurkha Development Bank Limited,21,422.00,395.00,422.00,2071.00,828463.00,403.00,19.00
21,Himalayan Bank Limited,5,836.00,830.00,835.00,371.00,309327.00,820.00,15.00
22,ICFC Finance Limited,38,280.00,274.00,280.00,1604.00,439566.00,270.00,10.00
23,Imperial Financial Inst. Ltd.,1,270.00,270.00,270.00,10.00,2700.00,270.00,0.00
24,Infrastructure Development Bank Ltd.,4,246.00,241.00,241.00,280.00,68060.00,246.00,-5.00
25,Kaski Finance Limited,9,261.00,256.00,261.00,360.00,92310.00,261.00,0.00
26,Kasthamandap Development Bank Limited,36,248.00,231.00,244.00,860.00,205650.00,230.00,14.00
27,Kumari Bank Limited,4,447.00,435.00,447.00,166.00,72558.00,432.00,15.00
28,Life Insurance Co. Nepal,1,590.00,590.00,590.00,90.00,53100.00,580.00,10.00
29,Lumbini Bank Limited,14,296.00,290.00,294.00,3344.00,980755.00,286.00,8.00
30,Lumbini Bikas Bank Ltd.,24,276.00,271.00,275.00,2120.00,579060.00,275.00,0.00
31,Lumbini Finance Ltd.,2,256.00,255.00,256.00,103.00,26333.00,251.00,5.00
32,Lumbini General Insurance Co. Ltd.,1,165.00,165.00,165.00,10.00,1650.00,164.00,1.00
33,Machhapuchhre Bank Limited,10,301.00,289.00,300.00,2610.00,764484.00,290.00,10.00
34,Maha Laxmi Finance Ltd.,1,288.00,288.00,288.00,40.00,11520.00,288.00,0.00
35,Mahakali Bikas Bank Limited,1,242.00,242.00,242.00,10.00,2420.00,242.00,0.00
36,Mahalaxmi BikasBank Limited,15,170.00,170.00,170.00,180.00,30600.00,170.00,0.00
37,Miteri Development Bank Limited,10,218.00,214.00,218.00,220.00,47880.00,218.00,0.00
