S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,255.00,255.00,255.00,150.00,38250.00,260.00,-5.00
2,Api Finance Limited,12,252.00,246.00,250.00,760.00,190000.00,249.00,1.00
3,Arun Valley Hydropower Development Co. Ltd.,68,435.00,430.00,431.00,1274.00,550354.00,432.00,-1.00
4,Asian Life Insurance Co. Limited,52,244.00,240.00,240.00,3150.00,761810.00,243.00,-3.00
5,Bank of Asia Nepal Limited,17,265.00,255.00,260.00,1180.00,304780.00,265.00,-5.00
6,Bank of Kathmandu Ltd.,33,740.00,711.00,731.00,5486.00,3965686.00,749.00,-18.00
7,Biratlaxmi Bikas Bank Limited,20,320.00,320.00,320.00,240.00,76800.00,320.00,0.00
8,Birgunj Finance Ltd.,4,185.00,183.00,184.00,552.00,101361.00,180.00,4.00
9,Butwal Power Company Limited,2,830.00,814.00,830.00,150.00,122900.00,799.00,31.00
10,Capital Merchant Bank & Finance Co. Ltd.,5,208.00,199.00,199.00,1215.00,248650.00,212.00,-13.00
11,Citizen Bank International Limited,3,305.00,301.00,301.00,350.00,106150.00,305.00,-4.00
12,Clean Energy Development Bank Limited,1,248.00,248.00,248.00,30.00,7440.00,244.00,4.00
13,Crystal Finance Ltd.,1,255.00,255.00,255.00,20.00,5100.00,258.00,-3.00
14,Deva Bikas Bank Limited,1,177.00,177.00,177.00,60.00,10620.00,180.00,-3.00
15,Everest Bank Limited,15,1510.00,1475.00,1504.00,1373.00,2039486.00,1500.00,4.00
16,Excel Development Bank Ltd.,9,310.00,310.00,310.00,522.00,161820.00,310.00,0.00
17,Global IME Bank Limited,15,248.00,241.00,242.00,460.00,111695.00,248.00,-6.00
18,Grand Bank Nepal Limited,5,238.00,231.00,231.00,651.00,151929.00,238.00,-7.00
19,Gurkha Development Bank Limited,33,316.00,289.00,316.00,3065.00,913887.00,304.00,12.00
20,Himalayan Bank Limited,4,800.00,795.00,795.00,337.00,268975.00,799.00,-4.00
21,ICFC Finance Limited,4,247.00,240.00,240.00,260.00,63100.00,252.00,-12.00
22,IME Financial Institution,2,535.00,530.00,535.00,153.00,81405.00,525.00,10.00
23,Janaki Finance Ltd.,4,335.00,330.00,331.00,545.00,180375.00,340.00,-9.00
24,Kaski Finance Limited,2,262.00,258.00,258.00,110.00,28460.00,260.00,-2.00
25,Kasthamandap Development Bank Limited,64,229.00,225.00,229.00,2160.00,489720.00,226.00,3.00
26,Kumari Bank Limited,1,422.00,422.00,422.00,92.00,38824.00,430.00,-8.00
27,Lalitpur Finance Ltd.,2,410.00,410.00,410.00,200.00,82000.00,418.00,-8.00
28,Life Insurance Co. Nepal,4,585.00,585.00,585.00,80.00,46800.00,587.00,-2.00
29,Lumbini Bank Limited,12,285.00,275.00,285.00,1007.00,281106.00,279.00,6.00
30,Lumbini Bikas Bank Ltd.,25,252.00,250.00,251.00,1900.00,476620.00,256.00,-5.00
31,Lumbini General Insurance Co. Ltd.,20,168.00,165.00,168.00,430.00,71280.00,165.00,3.00
32,Machhapuchhre Bank Limited,4,280.00,275.00,280.00,535.00,147590.00,280.00,0.00
33,Maha Laxmi Finance Ltd.,3,260.00,255.00,255.00,300.00,77000.00,265.00,-10.00
34,Nabil Bank Limited,22,2090.00,1985.00,2005.00,861.00,1728262.00,2090.00,-85.00
35,Nepal Bangladesh Bank Limited,6,216.00,215.00,215.00,1018.00,219000.00,216.00,-1.00
36,Nepal Doorsanchar Comapany Limited,13,459.00,456.00,459.00,2380.00,1089020.00,457.00,2.00
37,Nepal Investment Bank Limited,11,705.00,700.00,704.00,1557.00,1094174.00,700.00,4.00
38,Nepal Life Insurance Co. Ltd.,3,630.00,618.00,618.00,54.00,33552.00,642.00,-24.00
39,Nepal SBI Bank Limited,6,730.00,688.00,688.00,1207.00,844601.00,726.00,-38.00
