S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,6,306.00,295.00,306.00,665.00,199934.00,292.00,14.00
2,Api Finance Limited,11,294.00,289.00,289.00,200.00,58580.00,300.00,-11.00
3,Arun Valley Hydropower Development Co. Ltd.,53,500.00,477.00,482.00,1290.00,623790.00,510.00,-28.00
4,Asian Life Insurance Co. Limited,190,204.00,185.00,197.00,5040.00,976760.00,188.00,9.00
5,Bank of Asia Nepal Limited,21,300.00,289.00,300.00,1460.00,432560.00,305.00,-5.00
6,Bank of Kathmandu Ltd.,49,884.00,814.00,884.00,4803.00,4018599.00,875.00,9.00
7,Biratlaxmi Bikas Bank Limited,7,360.00,342.00,342.00,669.00,233498.00,367.00,-25.00
8,Butwal Power Company Limited,4,805.00,789.00,804.00,750.00,594600.00,821.00,-17.00
9,Capital Merchant Bank & Finance Co. Ltd.,5,226.00,210.00,210.00,500.00,109000.00,230.00,-20.00
10,Central Finance Co. Ltd.,2,353.00,353.00,353.00,135.00,47655.00,360.00,-7.00
11,Chilime Hydropower Company Limited,1,1029.00,1029.00,1029.00,100.00,102900.00,1050.00,-21.00
12,Citizen Bank International Limited,31,517.00,495.00,508.00,2010.00,1003420.00,527.00,-19.00
13,Civil Merchant Bittiya Santha Ltd.,1,226.00,226.00,226.00,40.00,9040.00,222.00,4.00
14,Clean Energy Development Bank Limited,4,595.00,580.00,595.00,80.00,47090.00,580.00,15.00
15,Crystal Finance Ltd.,10,281.00,276.00,281.00,160.00,44420.00,280.00,1.00
16,Everest Bank Limited,27,1590.00,1410.00,1590.00,936.00,1386113.00,1566.00,24.00
17,Global IME Bank Limited,13,289.00,280.00,282.00,595.00,168430.00,294.00,-12.00
18,Grand Bank Nepal Limited,12,271.00,256.00,261.00,1340.00,346953.00,276.00,-15.00
19,Himalayan Bank Limited,6,940.00,923.00,925.00,306.00,284850.00,950.00,-25.00
20,ICFC Finance Limited,14,297.00,285.00,293.00,1674.00,484700.00,303.00,-10.00
21,IME Financial Institution,6,623.00,598.00,598.00,21230.00,13200910.00,635.00,-37.00
22,Infrastructure Development Bank Ltd.,2,270.00,270.00,270.00,120.00,32400.00,270.00,0.00
23,Kaski Finance Limited,4,265.00,257.00,257.00,220.00,57230.00,265.00,-8.00
24,Kumari Bank Limited,10,445.00,420.00,445.00,1798.00,780682.00,430.00,15.00
25,Kumari Bank Limited Promotor Share,1,343.00,343.00,343.00,5000.00,1715000.00,350.00,-7.00
26,Laxmi Bank Limited,12,466.00,428.00,430.00,451.00,197534.00,475.00,-45.00
27,Life Insurance Co. Nepal,1,555.00,555.00,555.00,50.00,27750.00,545.00,10.00
28,Lumbini Bank Limited,22,300.00,276.00,296.00,2756.00,781714.00,306.00,-10.00
29,Lumbini Bikas Bank Ltd.,56,312.00,278.00,304.00,3400.00,981830.00,308.00,-4.00
30,Machhapuchhre Bank Limited,14,312.00,295.00,306.00,1743.00,526292.00,315.00,-9.00
31,Mahakali Bikas Bank Limited,2,215.00,211.00,215.00,30.00,6410.00,215.00,0.00
32,Mahalaxmi BikasBank Limited,4,206.00,202.00,202.00,180.00,36760.00,210.00,-8.00
33,Miteri Development Bank Limited,8,290.00,276.00,290.00,130.00,36950.00,271.00,19.00
34,Nabil Bank Limited,26,2345.00,2200.00,2305.00,2319.00,5223035.00,2356.00,-51.00
35,Narayani National Finance Limited,3,283.00,278.00,283.00,150.00,41750.00,273.00,10.00
36,National Hydro Power Company Limited,4,50.00,49.00,50.00,2010.00,98995.00,50.00,0.00
37,Nepal Bangladesh Bank Limited,6,255.00,250.00,250.00,1030.00,257650.00,260.00,-10.00
38,Nepal Doorsanchar Comapany Limited,4,479.00,457.00,457.00,2550.00,1200900.00,479.00,-22.00
39,Nepal Investment Bank Limited,25,780.00,746.00,780.00,2640.00,1994600.00,783.00,-3.00
40,Nepal SBI Bank Limited,8,775.00,717.00,717.00,1316.00,980976.00,785.00,-68.00
41,NIC Asia Bank Ltd.,19,667.00,597.00,655.00,1644.00,1028251.00,645.00,10.00
42,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,1,326.00,326.00,326.00,50.00,16300.00,320.00,6.00
43,NMB Bank Limited,18,300.00,276.00,285.00,2743.00,767036.00,306.00,-21.00
44,Pathibhara Bikas Bank Limited,55,206.00,197.00,197.00,710.00,141420.00,210.00,-13.00
45,Peoples Finance Ltd.,1,249.00,249.00,249.00,63657.00,15850593.00,250.00,-1.00
46,Pokhara Finance Ltd.,2,300.00,295.00,300.00,40.00,11900.00,290.00,10.00
47,Prabhu  Bank Limited,17,237.00,217.00,224.00,3120.00,693050.00,241.00,-17.00
48,Prime Commercial Bank Ltd.,48,494.00,465.00,494.00,2408.00,1149133.00,500.00,-6.00
49,Prudential Finance Company Limited,1,190.00,190.00,190.00,50.00,9500.00,188.00,2.00
50,Public Development Bank Limited,1,169.00,169.00,169.00,20.00,3380.00,172.00,-3.00
51,Rastriya Beema Company Limited,7,425.00,393.00,393.00,110.00,44710.00,433.00,-40.00
52,Resunga Bikas Bank Limited,2,360.00,353.00,353.00,20.00,7130.00,0.00,353.00
53,Sagarmatha  Finance Limited,1,226.00,226.00,226.00,75.00,16950.00,230.00,-4.00
54,Sahayogi Bikas Bank Limited,59,307.00,276.00,307.00,973.00,275796.00,281.00,26.00
55,Samriddhi Finance Company Limited,1,162.00,162.00,162.00,20.00,3240.00,159.00,3.00
56,Sanima Bank Limited,15,490.00,455.00,490.00,1479.00,688572.00,481.00,9.00
57,Siddhartha Bank Limited,18,433.00,405.00,413.00,1775.00,734075.00,441.00,-28.00
58,Society Development Bank Ltd.,1,385.00,385.00,385.00,430.00,165550.00,392.00,-7.00
59,Standard Chartered Bank Limited,28,3280.00,3000.00,3280.00,1923.00,6036106.00,3250.00,30.00
60,Standard Finance Ltd.,8,201.00,188.00,191.00,1254.00,242363.00,205.00,-14.00
61,Sunrise Bank Limited,21,334.00,328.00,334.00,1170.00,386340.00,340.00,-6.00
62,Supreme Development Bank Ltd.,4,143.00,139.00,139.00,450.00,63870.00,145.00,-6.00
