S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,4,250.00,248.00,248.00,651.00,162138.00,255.00,-7.00
2,Api Finance Limited,3,240.00,232.00,232.00,180.00,42560.00,244.00,-12.00
3,Arun Valley Hydropower Development Co. Ltd.,37,426.00,410.00,426.00,896.00,375494.00,410.00,16.00
4,Asian Life Insurance Co. Limited,35,237.00,231.00,232.00,1880.00,438470.00,241.00,-9.00
5,Axis Development Bank Limited,4,149.00,149.00,149.00,180.00,26820.00,149.00,0.00
6,Bank of Asia Nepal Limited,9,255.00,245.00,255.00,1155.00,287835.00,250.00,5.00
7,Bank of Kathmandu Ltd.,36,712.00,661.00,712.00,4318.00,2894070.00,675.00,37.00
8,Biratlaxmi Bikas Bank Limited,5,325.00,320.00,320.00,240.00,77500.00,331.00,-11.00
9,Bishal Bazar Company Limited,1,3160.00,3160.00,3160.00,119.00,376040.00,3105.00,55.00
10,Chilime Hydropower Company Limited,2,918.00,916.00,918.00,200.00,183400.00,910.00,8.00
11,Citizen Bank International Limited,10,300.00,296.00,300.00,500.00,149640.00,300.00,0.00
12,City Express Finance Co. Limited,5,222.00,222.00,222.00,330.00,73260.00,222.00,0.00
13,Clean Energy Development Bank Limited,11,245.00,234.00,234.00,750.00,178930.00,245.00,-11.00
14,Crystal Finance Ltd.,18,243.00,231.00,231.00,760.00,182470.00,246.00,-15.00
15,Deva Bikas Bank Limited,22,165.00,161.00,164.00,1857.00,304734.00,165.00,-1.00
16,Everest Bank Limited,8,1457.00,1435.00,1440.00,538.00,775806.00,1460.00,-20.00
17,Excel Development Bank Ltd.,2,310.00,304.00,304.00,275.00,83972.00,310.00,-6.00
18,Global IME Bank Limited,29,225.00,220.00,221.00,2180.00,485435.00,225.00,-4.00
19,Gorkha Finance Ltd.,1,137.00,137.00,137.00,29.00,3973.00,139.00,-2.00
20,Grand Bank Nepal Limited,3,237.00,235.00,237.00,259.00,61217.00,233.00,4.00
21,Gurkha Development Bank Limited,1,316.00,316.00,316.00,10.00,3160.00,322.00,-6.00
22,Himalayan Bank Limited,2,755.00,755.00,755.00,40.00,30200.00,770.00,-15.00
23,ICFC Finance Limited,10,232.00,230.00,232.00,1610.00,371900.00,232.00,0.00
24,IME Financial Institution,2,529.00,525.00,525.00,205.00,108345.00,530.00,-5.00
25,Imperial Financial Inst. Ltd.,25,233.00,233.00,233.00,500.00,116500.00,237.00,-4.00
26,Kaski Finance Limited,2,258.00,253.00,253.00,190.00,48520.00,263.00,-10.00
27,Kasthamandap Development Bank Limited,56,218.00,200.00,214.00,2140.00,449550.00,217.00,-3.00
28,Kumari Bank Limited,14,378.00,371.00,378.00,1713.00,638864.00,380.00,-2.00
29,Lord Buddha Finance Limited,3,180.00,177.00,177.00,47.00,8364.00,180.00,-3.00
30,Lumbini Bank Limited,2,270.00,269.00,270.00,156.00,42064.00,266.00,4.00
31,Lumbini Bikas Bank Ltd.,83,235.00,230.00,231.00,4640.00,1070590.00,234.00,-3.00
32,Lumbini Finance Ltd.,2,260.00,260.00,260.00,420.00,109200.00,260.00,0.00
33,Machhapuchhre Bank Limited,2,265.00,260.00,265.00,631.00,166215.00,265.00,0.00
34,Mahalaxmi BikasBank Limited,3,171.00,170.00,170.00,256.00,43750.00,174.00,-4.00
35,Miteri Development Bank Limited,6,196.00,193.00,193.00,80.00,15560.00,200.00,-7.00
36,Nabil Bank Limited,19,1872.00,1760.00,1872.00,1595.00,2851341.00,1835.00,37.00
37,National Hydro Power Company Limited,2,50.00,49.11,50.00,600.00,29911.00,48.15,1.85
38,Nepal Bangladesh Bank Limited,10,212.00,204.00,209.00,2513.00,523417.00,214.00,-5.00
39,Nepal Credit And Commercial Bank Limited,14,217.00,212.00,217.00,4180.00,894660.00,220.00,-3.00
40,Nepal Doorsanchar Comapany Limited,7,450.00,444.00,450.00,3000.00,1335300.00,451.00,-1.00
41,Nepal Investment Bank Limited,13,693.00,679.00,693.00,2004.00,1366813.00,691.00,2.00
42,Nepal Life Insurance Co. Ltd.,1,603.00,603.00,603.00,15.00,9045.00,615.00,-12.00
43,Nepal SBI Bank Limited,11,666.00,646.00,666.00,1599.00,1046943.00,670.00,-4.00
44,Nerude Laghubita Bikas Bank Limited,20,490.00,481.00,490.00,280.00,136390.00,490.00,0.00
