S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,275.00,275.00,275.00,123.00,33825.00,275.00,0.00
2,Api Finance Limited,13,233.00,232.00,232.00,260.00,60360.00,230.00,2.00
3,Arun Valley Hydropower Development Co. Ltd.,73,450.00,440.00,445.00,1190.00,530012.00,448.00,-3.00
4,Asian Life Insurance Co. Limited,28,250.00,243.00,247.00,1450.00,354380.00,245.00,2.00
5,Bank of Asia Nepal Limited,25,277.00,271.00,275.00,6025.00,1655465.00,276.00,-1.00
6,Bank of Kathmandu Ltd.,12,840.00,830.00,840.00,1384.00,1155790.00,830.00,10.00
7,Biratlaxmi Bikas Bank Limited,27,350.00,345.00,350.00,317.00,109750.00,350.00,0.00
8,Birgunj Finance Ltd.,3,182.00,180.00,180.00,250.00,45080.00,180.00,0.00
9,Butwal Power Company Limited,6,969.00,913.00,913.00,1050.00,1003250.00,988.00,-75.00
10,Citizen Bank International Limited,5,310.00,306.00,310.00,560.00,172080.00,306.00,4.00
11,City Express Finance Co. Limited,3,226.00,222.00,222.00,50.00,11180.00,230.00,-8.00
12,Clean Energy Development Bank Limited,29,626.00,611.00,626.00,2150.00,1328160.00,610.00,16.00
13,Deva Bikas Bank Limited,17,193.00,184.00,193.00,726.00,137940.00,181.00,12.00
14,Everest Bank Limited,12,1575.00,1500.00,1575.00,740.00,1120484.00,1510.00,65.00
15,Everest Bank Limited Con. Pref.,3,795.00,795.00,795.00,410.00,325950.00,795.00,0.00
16,Excel Development Bank Ltd.,2,310.00,310.00,310.00,390.00,120900.00,310.00,0.00
17,Global IME Bank Limited,7,259.00,254.00,254.00,360.00,92040.00,255.00,-1.00
18,Grand Bank Nepal Limited,12,250.00,240.00,243.00,1671.00,406040.00,244.00,-1.00
19,IME Financial Institution,1,525.00,525.00,525.00,158.00,82950.00,530.00,-5.00
20,Imperial Financial Inst. Ltd.,69,245.00,245.00,245.00,1380.00,338100.00,250.00,-5.00
