S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,2,280.00,275.00,280.00,232.00,63960.00,280.00,0.00
2,Apex Development Bank Ltd.,2,260.00,260.00,260.00,55.00,14300.00,265.00,-5.00
3,Api Finance Limited,6,236.00,235.00,236.00,150.00,35290.00,235.00,1.00
4,Arun Valley Hydropower Development Co. Ltd.,45,462.00,455.00,462.00,1500.00,688338.00,460.00,2.00
5,Asian Life Insurance Co. Limited,83,258.00,245.00,249.00,3730.00,947150.00,257.00,-8.00
6,Bank of Asia Nepal Limited,11,280.00,273.00,273.00,370.00,101880.00,270.00,3.00
7,Bank of Kathmandu Ltd.,16,855.00,830.00,855.00,1382.00,1159125.00,840.00,15.00
8,Biratlaxmi Bikas Bank Limited,74,324.00,319.00,319.00,1014.00,327846.00,327.00,-8.00
9,Bishal Bazar Company Limited,1,3100.00,3100.00,3100.00,54.00,167400.00,3100.00,0.00
10,Chhimek Laghubitta Bikas Bank Limited,1,481.00,481.00,481.00,50.00,24050.00,490.00,-9.00
11,City Express Finance Co. Limited,12,237.00,236.00,236.00,120.00,28330.00,241.00,-5.00
12,Clean Energy Development Bank Limited,4,586.00,582.00,582.00,400.00,233770.00,588.00,-6.00
13,Deva Bikas Bank Limited,14,173.00,170.00,170.00,302.00,51770.00,173.00,-3.00
14,Everest Bank Limited,13,1598.00,1475.00,1491.00,633.00,944970.00,1630.00,-139.00
15,Global IME Bank Limited,2,255.00,255.00,255.00,60.00,15300.00,260.00,-5.00
16,Grand Bank Nepal Limited,7,255.00,250.00,255.00,1616.00,409145.00,260.00,-5.00
17,Himalayan Bank Limited,2,821.00,821.00,821.00,198.00,162558.00,816.00,5.00
18,ICFC Finance Limited,26,270.00,267.00,270.00,1310.00,352806.00,272.00,-2.00
19,IME Financial Institution,1,565.00,565.00,565.00,100.00,56500.00,565.00,0.00
20,Infrastructure Development Bank Ltd.,9,271.00,266.00,266.00,560.00,150940.00,270.00,-4.00
21,Kasthamandap Development Bank Limited,42,236.00,230.00,231.00,1100.00,255580.00,235.00,-4.00
22,Kumari Bank Limited,4,460.00,442.00,444.00,195.00,87020.00,468.00,-24.00
23,Lord Buddha Finance Limited,4,190.00,187.00,187.00,62.00,11642.00,187.00,0.00
24,Lumbini Bank Limited,6,297.00,287.00,287.00,437.00,127179.00,303.00,-16.00
25,Lumbini Bikas Bank Ltd.,59,285.00,276.00,285.00,2670.00,748160.00,280.00,5.00
26,Machhapuchhre Bank Limited,1,287.00,287.00,287.00,100.00,28700.00,282.00,5.00
27,Mahalaxmi BikasBank Limited,1,170.00,170.00,170.00,32.00,5440.00,168.00,2.00
28,Miteri Development Bank Limited,9,216.00,212.00,215.00,190.00,40500.00,216.00,-1.00
29,Narayani National Finance Limited,2,245.00,245.00,245.00,346.00,84770.00,241.00,4.00
30,National Hydro Power Company Limited,15,54.00,50.00,50.00,10400.00,534500.00,55.00,-5.00
31,National Life Insurance Co. Ltd.,1,477.00,477.00,477.00,100.00,47700.00,486.00,-9.00
32,Nepal Bangladesh Bank Limited,2,265.00,260.00,260.00,113.00,29445.00,265.00,-5.00
33,Nepal Credit And Commercial Bank Limited,3,270.00,260.00,260.00,60.00,15900.00,275.00,-15.00
34,Nepal Doorsanchar Comapany Limited,3,458.00,451.00,458.00,600.00,273400.00,460.00,-2.00
35,Nepal Investment Bank Limited,7,706.00,700.00,700.00,708.00,497204.00,705.00,-5.00
36,Nepal SBI Bank Limited,6,745.00,733.00,735.00,455.00,334864.00,741.00,-6.00
37,Nepal Shree Lanka Merchant Banking & Finance Ltd,2,60.00,59.00,60.00,630.00,37380.00,60.00,0.00
38,NIC Asia Bank Ltd.,3,625.00,622.00,625.00,315.00,196175.00,626.00,-1.00
39,NIDC Capital Markets Ltd.,1,435.00,435.00,435.00,32.00,13920.00,430.00,5.00
40,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,4,325.00,319.00,325.00,238.00,76540.00,325.00,0.00
41,NMB Bank Limited,2,290.00,290.00,290.00,300.00,87000.00,295.00,-5.00
42,Oriental Hotels Limited,7,150.00,150.00,150.00,130.00,19500.00,150.00,0.00
43,Peoples Finance Ltd.,1,233.00,233.00,233.00,22.00,5126.00,237.00,-4.00
44,Prabhu  Bank Limited,6,197.00,197.00,197.00,7500.00,1477500.00,199.00,-2.00
45,Prime Commercial Bank Ltd.,10,486.00,475.00,480.00,281.00,134711.00,495.00,-15.00
46,Public Development Bank Limited,9,147.00,144.00,147.00,300.00,43600.00,146.00,1.00
47,Rastriya Beema Company Limited,1,1482.00,1482.00,1482.00,100.00,148200.00,1453.00,29.00
48,Resunga Bikas Bank Limited,15,242.00,240.00,240.00,150.00,36240.00,246.00,-6.00
49,Siddhartha Bank Limited,1,436.00,436.00,436.00,27.00,11772.00,444.00,-8.00
50,Siddhartha Development Bank Ltd.,2,190.00,190.00,190.00,130.00,24700.00,193.00,-3.00
51,Standard Chartered Bank Limited,12,3214.00,2952.00,2953.00,524.00,1568848.00,3279.00,-326.00
52,Standard Finance Ltd.,2,181.00,178.00,178.00,529.00,94462.00,178.00,0.00
53,Sunrise Bank Limited,5,260.00,255.00,255.00,330.00,85450.00,265.00,-10.00
