S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Asian Life Insurance Co. Limited,2,250.00,246.00,246.00,90.00,22340.00,246.00,0.00
2,Bank of Asia Nepal Limited,3,272.00,270.00,270.00,230.00,62260.00,270.00,0.00
3,Bank of Kathmandu Ltd.,2,617.00,617.00,617.00,100.00,61700.00,605.00,12.00
4,Biratlaxmi Bikas Bank Limited,5,325.00,325.00,325.00,110.00,35750.00,331.00,-6.00
5,Business Universal Development Bank Ltd.,1,181.00,181.00,181.00,100.00,18100.00,184.00,-3.00
6,Butwal Power Company Limited,1,826.00,826.00,826.00,50.00,41300.00,842.00,-16.00
7,Capital Merchant Bank & Finance Co. Ltd.,3,142.00,142.00,142.00,411.00,58362.00,142.00,0.00
8,Citizen Bank International Limited,2,295.00,290.00,290.00,230.00,67400.00,292.00,-2.00
9,Crystal Finance Ltd.,2,241.00,237.00,237.00,40.00,9560.00,245.00,-8.00
10,Deva Bikas Bank Limited,9,164.00,161.00,164.00,580.00,93680.00,160.00,4.00
11,Everest Bank Limited,1,1060.00,1060.00,1060.00,100.00,106000.00,1075.00,-15.00
12,Gandaki Bikas BankLimited,1,248.00,248.00,248.00,60.00,14880.00,253.00,-5.00
13,Infrastructure Development Bank Ltd.,1,159.00,159.00,159.00,100.00,15900.00,156.00,3.00
14,Kumari Bank Limited,1,359.00,359.00,359.00,89.00,31951.00,352.00,7.00
15,Lumbini Bank Limited,1,249.00,249.00,249.00,225.00,56025.00,245.00,4.00
16,Lumbini Bikas Bank Ltd.,1,235.00,235.00,235.00,80.00,18800.00,233.00,2.00
17,Machhapuchhre Bank Limited,1,275.00,275.00,275.00,30.00,8250.00,275.00,0.00
18,Mahakali Bikas Bank Limited,2,218.00,218.00,218.00,40.00,8720.00,221.00,-3.00
19,Mahalaxmi Bikas Bank Ltd.,143,121.00,119.00,120.00,4280.00,513900.00,118.00,2.00
20,Miteri Development Bank Limited,42,222.00,202.00,222.00,810.00,169020.00,202.00,20.00
21,Nabil Bank Limited,1,1490.00,1490.00,1490.00,20.00,29800.00,1503.00,-13.00
22,National Life Insurance Co. Ltd.,1,409.00,409.00,409.00,51.00,20859.00,417.00,-8.00
23,Nepal Bangladesh Bank Limited,1,197.00,197.00,197.00,1000.00,197000.00,201.00,-4.00
24,Nepal Doorsanchar Comapany Limited,3,459.00,455.00,458.00,1240.00,568500.00,450.00,8.00
25,Nepal Investment Bank Limited,1,626.00,626.00,626.00,369.00,230994.00,630.00,-4.00
26,Nepal SBI Bank Limited,3,702.00,700.00,702.00,69.00,48369.00,695.00,7.00
27,NIC Asia Bank Ltd.,2,535.00,526.00,535.00,321.00,169071.00,525.00,10.00
28,Om Development Bank Ltd.,40,228.00,216.00,228.00,870.00,194210.00,228.00,0.00
29,Pathibhara Bikas Bank Limited,4,165.00,160.00,161.00,60.00,9690.00,168.00,-7.00
30,Prime Commercial Bank Ltd.,36,543.00,511.00,515.00,1725.00,900690.00,533.00,-18.00
31,Prime Life Insurance Company Limited,29,208.00,202.00,208.00,660.00,133620.00,202.00,6.00
32,Public Development Bank Limited,1,131.00,131.00,131.00,30.00,3930.00,129.00,2.00
33,Sewa Bikas Bank Limited,92,180.00,175.00,178.00,1780.00,317940.00,179.00,-1.00
34,Shikhar Finance Limited,2,147.00,145.00,145.00,190.00,27670.00,149.00,-4.00
35,Siddhartha Bank Limited,2,332.00,326.00,332.00,157.00,51482.00,320.00,12.00
36,Siddhartha Development Bank Ltd.,1,171.00,171.00,171.00,160.00,27360.00,174.00,-3.00
37,Sunrise Bank Limited,6,235.00,234.00,234.00,110.00,25810.00,234.00,0.00
38,Surya Life Insurance Company Limited,5,161.00,161.00,161.00,150.00,24150.00,161.00,0.00
39,Suryadarshan Finance Company Limited,12,333.00,333.00,333.00,120.00,39960.00,0.00,333.00
