S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,228,123.00,113.00,122.00,16348.00,1895632.00,125.00,-3.00
2,Api Finance Limited,5,226.00,226.00,226.00,80.00,18080.00,226.00,0.00
3,Arun Valley Hydropower Development Co. Ltd.,53,409.00,393.00,400.00,1368.00,556674.00,409.00,-9.00
4,Asian Life Insurance Co. Limited,47,235.00,227.00,227.00,2040.00,473280.00,235.00,-8.00
5,Axis Development Bank Limited,33,135.00,123.00,135.00,1780.00,220220.00,123.00,12.00
6,Bank of Asia Nepal Limited,10,260.00,250.00,260.00,685.00,176075.00,260.00,0.00
7,Bank of Kathmandu Ltd.,59,691.00,665.00,669.00,6343.00,4255395.00,695.00,-26.00
8,Bhrikuti Vikash Bank Limited,3,282.00,277.00,277.00,894.00,249628.00,287.00,-10.00
9,Biratlaxmi Bikas Bank Limited,1,332.00,332.00,332.00,50.00,16600.00,329.00,3.00
10,Business Universal Development Bank Ltd.,6,204.00,190.00,190.00,4823.00,918488.00,208.00,-18.00
11,Butwal Power Company Limited,2,810.00,794.00,794.00,500.00,401800.00,825.00,-31.00
12,Chilime Hydropower Company Limited,3,910.00,905.00,905.00,350.00,317750.00,915.00,-10.00
13,Citizen Bank International Limited,13,295.00,290.00,290.00,800.00,232690.00,295.00,-5.00
14,Civil Merchant Bittiya Santha Ltd.,1,210.00,210.00,210.00,390.00,81900.00,214.00,-4.00
15,Clean Energy Development Bank Limited,2,218.00,218.00,218.00,20.00,4360.00,218.00,0.00
16,Crystal Finance Ltd.,4,234.00,230.00,230.00,60.00,14000.00,234.00,-4.00
17,Deva Bikas Bank Limited,22,160.00,157.00,160.00,1575.00,249405.00,155.00,5.00
18,Everest Bank Limited,3,1130.00,1110.00,1125.00,134.00,149330.00,1108.00,17.00
19,Everest Insurance Co. Ltd.,1,290.00,290.00,290.00,73.00,21170.00,290.00,0.00
20,Excel Development Bank Ltd.,1,310.00,310.00,310.00,41.00,12710.00,310.00,0.00
21,Global IME Bank Limited,13,221.00,207.00,207.00,2065.00,445065.00,217.00,-10.00
22,Goodwill Finance Co. Ltd.,1,208.00,208.00,208.00,10.00,2080.00,211.00,-3.00
23,Grand Bank Nepal Limited,3,226.00,222.00,222.00,547.00,121957.00,228.00,-6.00
24,Gurkha Development Bank Limited,33,328.00,301.00,301.00,2318.00,713808.00,334.00,-33.00
25,Himalayan Bank Limited,7,709.00,700.00,700.00,679.00,477737.00,717.00,-17.00
26,ICFC Finance Limited,1,230.00,230.00,230.00,380.00,87400.00,230.00,0.00
27,ICFC Finance Limited Promotor Share,3,114.00,114.00,114.00,13200.00,1504800.00,114.00,0.00
28,Imperial Financial Inst. Ltd.,51,209.00,192.00,192.00,2542.00,508998.00,213.00,-21.00
29,Infrastructure Development Bank Ltd.,9,135.00,132.00,134.00,886.00,118382.00,135.00,-1.00
30,Kaski Finance Limited,3,229.00,228.00,229.00,220.00,50360.00,228.00,1.00
31,Kasthamandap Development Bank Limited,33,196.00,184.00,196.00,910.00,172340.00,186.00,10.00
32,Kumari Bank Limited,4,394.00,390.00,390.00,382.00,149400.00,400.00,-10.00
33,Lord Buddha Finance Limited,15,176.00,173.00,176.00,465.00,81561.00,173.00,3.00
34,Lumbini Bank Limited,10,261.00,250.00,255.00,1664.00,421150.00,265.00,-10.00
35,Lumbini Bikas Bank Ltd.,10,239.00,227.00,231.00,350.00,81210.00,239.00,-8.00
36,Lumbini Finance Ltd.,2,262.00,257.00,262.00,48.00,12476.00,252.00,10.00
37,Mahakali Bikas Bank Limited,7,225.00,225.00,225.00,110.00,24750.00,228.00,-3.00
38,Miteri Development Bank Limited,1,189.00,189.00,189.00,20.00,3780.00,189.00,0.00
39,Nabil Bank Limited,116,2140.00,1970.00,2018.00,8224.00,16604711.00,2058.00,-40.00
40,National Hydro Power Company Limited,2,51.00,50.00,50.00,200.00,10100.00,50.00,0.00
41,Neco Insurance Co. Ltd.,1,121.00,121.00,121.00,8152.00,986392.00,121.00,0.00
42,Nepal Bangladesh Bank Limited,4,211.00,204.00,211.00,340.00,69710.00,208.00,3.00
43,Nepal Credit And Commercial Bank Limited,6,216.00,208.00,216.00,710.00,151700.00,212.00,4.00
44,Nepal Doorsanchar Comapany Limited,9,441.00,439.00,440.00,1760.00,774430.00,443.00,-3.00
45,Nepal Investment Bank Limited,16,712.00,686.00,692.00,2096.00,1457585.00,714.00,-22.00
