S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,2,236.00,236.00,236.00,300.00,70800.00,236.00,0.00
2,Agriculture Development Bank Limited,6,237.00,217.00,217.00,60.00,13620.00,241.00,-24.00
3,Api Finance Limited,2,236.00,236.00,236.00,30.00,7080.00,233.00,3.00
4,Arun Valley Hydropower Development Co. Ltd.,48,436.00,416.00,416.00,1334.00,575472.00,436.00,-20.00
5,Asian Life Insurance Co. Limited,93,230.00,223.00,227.00,3380.00,769790.00,230.00,-3.00
6,Bank of Asia Nepal Limited,5,252.00,250.00,250.00,225.00,56310.00,247.00,3.00
7,Bank of Kathmandu Ltd.,22,680.00,670.00,680.00,2304.00,1554910.00,680.00,0.00
8,Biratlaxmi Bikas Bank Limited,11,318.00,310.00,314.00,517.00,161792.00,313.00,1.00
9,Birgunj Finance Ltd.,3,175.00,172.00,172.00,600.00,104700.00,176.00,-4.00
10,Capital Merchant Bank & Finance Co. Ltd.,2,178.00,175.00,175.00,20.00,3530.00,181.00,-6.00
11,Citizen Bank International Limited,5,295.00,290.00,295.00,120.00,34950.00,289.00,6.00
12,Clean Energy Development Bank Limited,5,225.00,222.00,222.00,410.00,91320.00,229.00,-7.00
13,Crystal Finance Ltd.,12,224.00,220.00,224.00,280.00,62120.00,220.00,4.00
14,Deva Bikas Bank Limited,5,152.00,152.00,152.00,240.00,36480.00,151.00,1.00
15,Everest Bank Limited,14,1465.00,1442.00,1465.00,900.00,1306389.00,1447.00,18.00
16,Global IME Bank Limited,19,225.00,215.00,215.00,770.00,169685.00,222.00,-7.00
17,Grand Bank Nepal Limited,13,230.00,225.00,225.00,2383.00,542175.00,233.00,-8.00
18,Himalayan Bank Limited,2,712.00,710.00,710.00,341.00,242626.00,725.00,-15.00
19,Himalayan General Insurance Co. Ltd,3,218.00,217.00,217.00,235.00,51129.00,222.00,-5.00
20,ICFC Finance Limited,6,240.00,236.00,236.00,2224.00,529620.00,238.00,-2.00
21,IME Financial Institution,5,515.00,505.00,505.00,720.00,366200.00,525.00,-20.00
22,Imperial Financial Inst. Ltd.,48,225.00,225.00,225.00,960.00,216000.00,229.00,-4.00
23,Kaski Finance Limited,5,241.00,234.00,234.00,340.00,80100.00,245.00,-11.00
24,Kasthamandap Development Bank Limited,31,202.00,192.00,193.00,860.00,168760.00,200.00,-7.00
25,Kumari Bank Limited,12,383.00,378.00,378.00,931.00,352979.00,387.00,-9.00
26,Life Insurance Co. Nepal,7,580.00,580.00,580.00,190.00,110200.00,580.00,0.00
27,Lord Buddha Finance Limited,53,180.00,165.00,177.00,2068.00,367774.00,168.00,9.00
28,Lumbini Bank Limited,4,270.00,265.00,265.00,1686.00,451567.00,270.00,-5.00
29,Lumbini Bikas Bank Ltd.,29,228.00,220.00,228.00,1500.00,334450.00,222.00,6.00
30,Lumbini Finance Ltd.,1,260.00,260.00,260.00,100.00,26000.00,265.00,-5.00
31,Lumbini General Insurance Co. Ltd.,9,165.00,165.00,165.00,90.00,14850.00,167.00,-2.00
32,Machhapuchhre Bank Limited,9,255.00,250.00,255.00,2752.00,690169.00,255.00,0.00
33,Mahakali Bikas Bank Limited,3,232.00,232.00,232.00,30.00,6960.00,232.00,0.00
34,Mahalaxmi BikasBank Limited,2,172.00,172.00,172.00,84.00,14448.00,170.00,2.00
35,Miteri Development Bank Limited,1,193.00,193.00,193.00,10.00,1930.00,193.00,0.00
