S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Api Finance Limited,5,236.00,232.00,236.00,70.00,16440.00,232.00,4.00
2,Arun Valley Hydropower Development Co. Ltd.,31,450.00,445.00,450.00,546.00,243390.00,445.00,5.00
3,Asian Life Insurance Co. Limited,36,248.00,243.00,243.00,1320.00,323420.00,247.00,-4.00
4,Bank of Asia Nepal Limited,5,277.00,272.00,274.00,2550.00,694250.00,275.00,-1.00
5,Bank of Kathmandu Ltd.,10,841.00,829.00,838.00,773.00,646222.00,840.00,-2.00
6,Biratlaxmi Bikas Bank Limited,27,348.00,348.00,348.00,324.00,112752.00,350.00,-2.00
7,Birgunj Finance Ltd.,7,180.00,175.00,177.00,900.00,159450.00,180.00,-3.00
8,Capital Merchant Bank & Finance Co. Ltd.,1,216.00,216.00,216.00,105.00,22680.00,216.00,0.00
9,Chhimek Laghubitta Bikas Bank Limited,2,440.00,438.00,440.00,294.00,129276.00,446.00,-6.00
10,Chilime Hydropower Company Limited,6,925.00,915.00,925.00,1510.00,1386250.00,922.00,3.00
11,Citizen Bank International Limited,13,304.00,300.00,300.00,690.00,208020.00,310.00,-10.00
12,Clean Energy Development Bank Limited,47,650.00,626.00,630.00,2140.00,1368410.00,626.00,4.00
13,Crystal Finance Ltd.,10,255.00,250.00,255.00,330.00,83000.00,246.00,9.00
14,Deva Bikas Bank Limited,18,192.00,187.00,187.00,406.00,77102.00,193.00,-6.00
15,Everest Bank Limited Con. Pref.,3,780.00,780.00,780.00,30.00,23400.00,795.00,-15.00
16,Excel Development Bank Ltd.,54,310.00,310.00,310.00,2173.00,673630.00,310.00,0.00
17,Global IME Bank Limited,16,255.00,251.00,251.00,1005.00,253630.00,254.00,-3.00
18,Gorkha Finance Ltd.,13,143.00,132.00,137.00,239.00,33527.00,130.00,7.00
19,Grand Bank Nepal Limited,3,244.00,239.00,244.00,505.00,121841.00,243.00,1.00
20,Gurkha Development Bank Limited,25,406.00,369.00,369.00,1122.00,431454.00,414.00,-45.00
21,Himalayan Bank Limited,1,820.00,820.00,820.00,104.00,85280.00,816.00,4.00
22,ICFC Finance Limited,2,261.00,257.00,261.00,420.00,108420.00,262.00,-1.00
23,Kaski Finance Limited,4,273.00,272.00,273.00,270.00,73530.00,271.00,2.00
24,Kasthamandap Development Bank Limited,71,238.00,227.00,228.00,2730.00,633190.00,230.00,-2.00
25,Kumari Bank Limited,2,448.00,440.00,448.00,112.00,49696.00,440.00,8.00
26,Lord Buddha Finance Limited,2,208.00,204.00,208.00,62.00,12772.00,208.00,0.00
27,Lumbini Bank Limited,9,295.00,290.00,290.00,2664.00,772830.00,290.00,0.00
28,Lumbini Bikas Bank Ltd.,29,275.00,263.00,263.00,2000.00,546440.00,270.00,-7.00
29,Machhapuchhre Bank Limited,1,305.00,305.00,305.00,45.00,13725.00,300.00,5.00
30,Maha Laxmi Finance Ltd.,1,283.00,283.00,283.00,21.00,5943.00,288.00,-5.00
31,Mahakali Bikas Bank Limited,4,240.00,236.00,236.00,130.00,31160.00,240.00,-4.00
32,Mahalaxmi BikasBank Limited,13,177.00,174.00,174.00,952.00,166568.00,174.00,0.00
33,Nabil Bank Limited,18,2200.00,2140.00,2160.00,714.00,1535732.00,2150.00,10.00
34,National Hydro Power Company Limited,4,50.00,49.00,49.50,1850.00,91000.00,49.98,-0.48
35,NCM Mutual Fund,1,33.00,33.00,33.00,3000.00,99000.00,33.50,-0.50
36,Nepal Bangladesh Bank Limited,7,225.00,219.00,220.00,1700.00,376550.00,221.00,-1.00
37,Nepal Credit And Commercial Bank Limited,5,237.00,234.00,237.00,440.00,103080.00,238.00,-1.00
38,Nepal Doorsanchar Comapany Limited,11,463.00,455.00,458.00,2070.00,950310.00,460.00,-2.00
39,Nepal Investment Bank Limited,5,720.00,715.00,717.00,233.00,167256.00,711.00,6.00
40,Nepal Life Insurance Co. Ltd.,3,690.00,680.00,690.00,45.00,30825.00,678.00,12.00
41,Nepal SBI Bank Limited,6,750.00,740.00,740.00,744.00,555050.00,751.00,-11.00
42,Nerude Laghubita Bikas Bank Limited,7,352.00,326.00,352.00,160.00,54900.00,320.00,32.00
43,NIC Asia Bank Ltd.,3,660.00,647.00,647.00,97.00,63032.00,655.00,-8.00
44,NMB Bank Limited,3,285.00,285.00,285.00,160.00,45600.00,285.00,0.00
45,Oriental Hotels Limited,6,146.00,142.00,144.00,180.00,25840.00,148.00,-4.00
46,Pathibhara Bikas Bank Limited,1,174.00,174.00,174.00,20.00,3480.00,174.00,0.00
47,Prabhu  Bank Limited,3,200.00,197.00,200.00,460.00,91450.00,200.00,0.00
