S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,2,276.00,271.00,276.00,239.00,65599.00,275.00,1.00
2,Api Finance Limited,8,240.00,240.00,240.00,80.00,19200.00,240.00,0.00
3,Arun Valley Hydropower Development Co. Ltd.,29,459.00,435.00,452.00,1080.00,482162.00,459.00,-7.00
4,Asian Life Insurance Co. Limited,61,244.00,240.00,244.00,2230.00,537910.00,240.00,4.00
5,Axis Development Bank Limited,1,149.00,149.00,149.00,20.00,2980.00,152.00,-3.00
6,Bank of Asia Nepal Limited,9,275.00,271.00,271.00,2005.00,545625.00,272.00,-1.00
7,Bank of Kathmandu Ltd.,20,840.00,830.00,840.00,2442.00,2036478.00,838.00,2.00
8,Biratlaxmi Bikas Bank Limited,42,346.00,323.00,323.00,1079.00,361687.00,342.00,-19.00
9,Birgunj Finance Ltd.,4,185.00,182.00,182.00,3140.00,574900.00,180.00,2.00
10,Butwal Power Company Limited,2,878.00,878.00,878.00,100.00,87800.00,895.00,-17.00
11,Chhimek Laghubitta Bikas Bank Limited,2,456.00,448.00,456.00,70.00,31520.00,440.00,16.00
12,Chilime Hydropower Company Limited,3,945.00,940.00,945.00,600.00,565500.00,927.00,18.00
13,Citizen Bank International Limited,12,311.00,305.00,305.00,600.00,183310.00,306.00,-1.00
14,Citizen Investment Trust,1,530.00,530.00,530.00,25.00,13250.00,530.00,0.00
15,Clean Energy Development Bank Limited,94,624.00,585.00,588.00,3330.00,2009330.00,623.00,-35.00
16,Crystal Finance Ltd.,7,250.00,246.00,250.00,90.00,22200.00,251.00,-1.00
17,Deva Bikas Bank Limited,5,198.00,189.00,195.00,305.00,59205.00,186.00,9.00
18,Everest Bank Limited,11,1544.00,1485.00,1500.00,532.00,798644.00,1575.00,-75.00
19,Everest Bank Limited Con. Pref.,9,770.00,770.00,770.00,380.00,292600.00,780.00,-10.00
20,Excel Development Bank Ltd.,15,310.00,310.00,310.00,1179.00,365490.00,316.00,-6.00
21,Global IME Bank Limited,13,257.00,250.00,257.00,935.00,235270.00,250.00,7.00
22,Gorkha Finance Ltd.,3,139.00,137.00,139.00,1000.00,137400.00,137.00,2.00
23,Grand Bank Nepal Limited,7,245.00,241.00,244.00,1859.00,451304.00,240.00,4.00
24,Gurkha Development Bank Limited,120,330.00,300.00,307.00,9937.00,3026949.00,333.00,-26.00
25,Himalayan Distillery Limited,8,100.00,100.00,100.00,80.00,8000.00,100.00,0.00
26,Imperial Financial Inst. Ltd.,42,241.00,241.00,241.00,840.00,202440.00,245.00,-4.00
27,Janaki Finance Ltd.,11,340.00,321.00,340.00,1001.00,334132.00,315.00,25.00
28,Kaski Finance Limited,2,282.00,280.00,282.00,260.00,73200.00,278.00,4.00
29,Kasthamandap Development Bank Limited,29,229.00,224.00,225.00,850.00,191930.00,225.00,0.00
30,Kumari Bank Limited,3,445.00,440.00,445.00,348.00,153370.00,440.00,5.00
31,Lord Buddha Finance Limited,10,200.00,190.00,193.00,274.00,52911.00,204.00,-11.00
32,Lumbini Bank Limited,7,295.00,290.00,295.00,2300.00,669360.00,292.00,3.00
33,Lumbini Bikas Bank Ltd.,78,273.00,263.00,264.00,2400.00,653000.00,268.00,-4.00
34,Lumbini Finance Ltd.,3,255.00,251.00,254.00,7669.00,1925329.00,255.00,-1.00
35,Machhapuchhre Bank Limited,6,298.00,290.00,290.00,964.00,281195.00,293.00,-3.00
36,Maha Laxmi Finance Ltd.,1,278.00,278.00,278.00,96.00,26688.00,283.00,-5.00
37,Mahakali Bikas Bank Limited,6,240.00,236.00,240.00,100.00,23700.00,236.00,4.00
38,Miteri Development Bank Limited,4,224.00,216.00,224.00,90.00,20000.00,216.00,8.00
39,Nabil Bank Limited,22,2165.00,2135.00,2135.00,1449.00,3109552.00,2155.00,-20.00
40,National Hydro Power Company Limited,3,50.00,50.00,50.00,1000.00,50000.00,51.00,-1.00
41,Nava Durga Finance Co. Ltd.,2,234.00,234.00,234.00,800.00,187200.00,234.00,0.00
42,Nepal Bangladesh Bank Limited,8,225.00,219.00,221.00,2051.00,452875.00,223.00,-2.00
43,Nepal Credit And Commercial Bank Limited,9,238.00,235.00,238.00,1600.00,377560.00,234.00,4.00
44,Nepal Doorsanchar Comapany Limited,1,465.00,465.00,465.00,150.00,69750.00,465.00,0.00
45,Nepal Investment Bank Limited,7,736.00,719.00,719.00,749.00,546111.00,740.00,-21.00
