S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Alpic Everest Finance Co. Ltd.,2,317.00,317.00,317.00,441.00,139797.00,388.00,-71.00
2,Api Finance Limited,11,245.00,242.00,244.00,160.00,38950.00,242.00,2.00
3,Arun Valley Hydropower Development Co. Ltd.,24,443.00,435.00,441.00,326.00,143712.00,451.00,-10.00
4,Asian Life Insurance Co. Limited,75,240.00,235.00,237.00,3100.00,734500.00,237.00,0.00
5,Bank of Asia Nepal Limited,15,272.00,264.00,270.00,1590.00,427355.00,268.00,2.00
6,Bank of Kathmandu Ltd.,28,838.00,819.00,838.00,2299.00,1900808.00,825.00,13.00
7,Biratlaxmi Bikas Bank Limited,4,326.00,324.00,324.00,60.00,19488.00,330.00,-6.00
8,Birgunj Finance Ltd.,5,182.00,179.00,182.00,1004.00,180481.00,178.00,4.00
9,Business Universal Development Bank Ltd.,7,208.00,204.00,208.00,410.00,83990.00,201.00,7.00
10,Butwal Power Company Limited,2,843.00,827.00,827.00,100.00,83500.00,860.00,-33.00
11,Chhimek Laghubitta Bikas Bank Limited,2,445.00,442.00,442.00,50.00,22172.00,450.00,-8.00
12,Citizen Bank International Limited,29,302.00,300.00,300.00,800.00,240060.00,300.00,0.00
13,Civil Merchant Bittiya Santha Ltd.,3,210.00,210.00,210.00,620.00,130200.00,210.00,0.00
14,Clean Energy Development Bank Limited,1,240.00,240.00,240.00,10.00,2400.00,575.00,-335.00
15,Deva Bikas Bank Limited,23,185.00,185.00,185.00,736.00,136160.00,183.00,2.00
16,Everest Bank Limited,10,1540.00,1500.00,1540.00,20522.00,30792215.00,1530.00,10.00
17,Everest Finance Ltd.,7,406.00,406.00,406.00,140.00,56840.00,414.00,-8.00
18,Everest Insurance Co. Ltd.,1,301.00,301.00,301.00,150.00,45150.00,307.00,-6.00
19,Excel Development Bank Ltd.,34,311.00,310.00,310.00,1394.00,432263.00,305.00,5.00
20,Fewa Finance Co. Ltd.,2,320.00,320.00,320.00,230.00,73600.00,326.00,-6.00
21,Global IME Bank Limited,16,250.00,245.00,250.00,755.00,188070.00,250.00,0.00
22,Grand Bank Nepal Limited,5,237.00,234.00,236.00,1032.00,243136.00,237.00,-1.00
23,Gurkha Development Bank Limited,20,321.00,301.00,321.00,1119.00,343475.00,313.00,8.00
24,Himalayan Bank Limited,4,830.00,830.00,830.00,135.00,112050.00,840.00,-10.00
25,Janaki Finance Ltd.,2,336.00,331.00,336.00,57.00,19002.00,334.00,2.00
26,Kaski Finance Limited,5,270.00,261.00,270.00,250.00,66510.00,265.00,5.00
27,Kasthamandap Development Bank Limited,48,229.00,223.00,226.00,1720.00,390650.00,225.00,1.00
28,Kumari Bank Limited,5,430.00,425.00,428.00,1078.00,462502.00,437.00,-9.00
29,Life Insurance Co. Nepal,1,612.00,612.00,612.00,20.00,12240.00,601.00,11.00
30,Lumbini Bank Limited,3,295.00,295.00,295.00,276.00,81420.00,290.00,5.00
31,Lumbini Bikas Bank Ltd.,29,268.00,263.00,264.00,840.00,222440.00,265.00,-1.00
32,Lumbini Finance Ltd.,9,273.00,249.00,273.00,1939.00,518147.00,249.00,24.00
33,Machhapuchhre Bank Limited,2,290.00,285.00,285.00,129.00,37010.00,292.00,-7.00
34,Maha Laxmi Finance Ltd.,2,270.00,265.00,265.00,200.00,53500.00,274.00,-9.00
35,Miteri Development Bank Limited,16,213.00,212.00,212.00,280.00,59600.00,216.00,-4.00
36,Nabil Bank Limited,3,2140.00,2130.00,2140.00,105.00,223840.00,2134.00,6.00
37,Neco Insurance Co. Ltd.,1,114.00,114.00,114.00,200.00,22800.00,112.00,2.00
38,Nepal Bangladesh Bank Limited,5,222.00,214.00,221.00,780.00,169410.00,218.00,3.00
39,Nepal Credit And Commercial Bank Limited,8,231.00,228.00,228.00,1420.00,325940.00,234.00,-6.00
40,Nepal Doorsanchar Comapany Limited,9,472.00,463.00,464.00,1060.00,493040.00,461.00,3.00
41,Nepal Investment Bank Limited,1,730.00,730.00,730.00,100.00,73000.00,730.00,0.00
42,Nepal Life Insurance Co. Ltd.,1,667.00,667.00,667.00,60.00,40020.00,680.00,-13.00
43,Nepal SBI Bank Limited,4,760.00,750.00,750.00,421.00,317760.00,750.00,0.00
44,Nerude Laghubita Bikas Bank Limited,39,466.00,450.00,466.00,660.00,302610.00,455.00,11.00
45,NIC Asia Bank Ltd.,1,632.00,632.00,632.00,75.00,47400.00,630.00,2.00
46,NIDC Capital Markets Ltd.,1,450.00,450.00,450.00,100.00,45000.00,445.00,5.00
47,NMB Bank Limited,4,279.00,274.00,275.00,456.00,125885.00,271.00,4.00
48,Oriental Hotels Limited,8,148.00,142.00,148.00,240.00,34860.00,144.00,4.00
49,Pathibhara Bikas Bank Limited,3,170.00,170.00,170.00,40.00,6800.00,170.00,0.00
50,Pokhara Finance Ltd.,3,288.00,278.00,288.00,60.00,16980.00,273.00,15.00
51,Prabhu  Bank Limited,5,191.00,190.00,191.00,2700.00,514100.00,194.00,-3.00
52,Prabhu Insurance Ltd.,1,131.00,131.00,131.00,23.00,3013.00,129.00,2.00
53,Prime Commercial Bank Ltd.,40,498.00,490.00,493.00,1891.00,935253.00,493.00,0.00
54,Prime Life Insurance Company Limited,184,238.00,233.00,236.00,4310.00,1013480.00,235.00,1.00
55,Prudential Insurance Co. Ltd.,2,193.00,193.00,193.00,20.00,3860.00,196.00,-3.00
