S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Apex Development Bank Ltd.,1,255.00,255.00,255.00,2000.00,510000.00,255.00,0.00
2,Arun Valley Hydropower Development Co. Ltd.,47,465.00,457.00,459.00,1086.00,500082.00,457.00,2.00
3,Asian Life Insurance Co. Limited,120,240.00,225.00,236.00,4500.00,1062370.00,233.00,3.00
4,Bank of Asia Nepal Limited,13,280.00,270.00,276.00,500.00,137790.00,267.00,9.00
5,Bank of Kathmandu Ltd.,15,845.00,836.00,844.00,1768.00,1487856.00,835.00,9.00
6,Biratlaxmi Bikas Bank Limited,1,333.00,333.00,333.00,24.00,7992.00,333.00,0.00
7,Birgunj Finance Ltd.,1,192.00,192.00,192.00,69.00,13248.00,192.00,0.00
8,Business Universal Development Bank Ltd.,3,183.00,179.00,183.00,150.00,27100.00,179.00,4.00
9,Butwal Power Company Limited,4,877.00,860.00,877.00,1210.00,1044000.00,894.00,-17.00
10,Central Finance Co. Ltd.,1,328.00,328.00,328.00,366.00,120048.00,334.00,-6.00
11,Chhimek Laghubitta Bikas Bank Limited,2,509.00,509.00,509.00,124.00,63116.00,519.00,-10.00
12,Chilime Hydropower Company Limited,2,925.00,911.00,925.00,3330.00,3078850.00,920.00,5.00
13,Citizen Bank International Limited,35,511.00,506.00,510.00,1530.00,777750.00,506.00,4.00
14,Civil Merchant Bittiya Santha Ltd.,4,194.00,194.00,194.00,120.00,23280.00,191.00,3.00
15,Clean Energy Development Bank Limited,25,605.00,588.00,604.00,1160.00,685780.00,600.00,4.00
16,Crystal Finance Ltd.,9,294.00,289.00,289.00,330.00,96120.00,295.00,-6.00
17,Deva Bikas Bank Limited,33,183.00,180.00,182.00,1328.00,242432.00,181.00,1.00
18,Everest Bank Limited Con. Pref.,1,905.00,905.00,905.00,30.00,27150.00,905.00,0.00
19,Everest Finance Ltd.,1,414.00,414.00,414.00,30.00,12420.00,422.00,-8.00
20,Excel Development Bank Ltd.,2,310.00,310.00,310.00,2059.00,638290.00,310.00,0.00
21,Global IME Bank Limited,19,269.00,254.00,264.00,1050.00,272415.00,251.00,13.00
22,Grand Bank Nepal Limited,2,252.00,248.00,252.00,486.00,122128.00,248.00,4.00
23,Himalayan Bank Limited,4,830.00,820.00,820.00,660.00,544482.00,819.00,1.00
24,IME Financial Institution,3,566.00,560.00,560.00,370.00,207800.00,566.00,-6.00
25,Infrastructure Development Bank Ltd.,9,239.00,231.00,239.00,940.00,221490.00,233.00,6.00
26,Kaski Finance Limited,1,270.00,270.00,270.00,50.00,13500.00,270.00,0.00
27,Kasthamandap Development Bank Limited,45,238.00,231.00,236.00,1240.00,291750.00,234.00,2.00
28,Kumari Bank Limited,7,450.00,435.00,440.00,811.00,356050.00,459.00,-19.00
29,Lalitpur Finance Ltd.,1,388.00,388.00,388.00,391.00,151708.00,390.00,-2.00
30,Laxmi Bank Limited,67,505.00,442.00,505.00,5321.00,2479468.00,486.00,19.00
31,Life Insurance Co. Nepal,2,610.00,607.00,610.00,160.00,97570.00,607.00,3.00
32,Lord Buddha Finance Limited,5,187.00,185.00,185.00,95.00,17607.00,184.00,1.00
33,Lumbini Bank Limited,18,290.00,280.00,285.00,5222.00,1504910.00,289.00,-4.00
34,Lumbini Bikas Bank Ltd.,72,285.00,273.00,274.00,3140.00,862380.00,273.00,1.00
35,Lumbini Finance Ltd.,4,255.00,250.00,255.00,435.00,110285.00,246.00,9.00
36,Lumbini General Insurance Co. Ltd.,24,163.00,160.00,163.00,300.00,48780.00,157.00,6.00
37,Machhapuchhre Bank Limited,3,291.00,291.00,291.00,480.00,139680.00,290.00,1.00
38,Maha Laxmi Finance Ltd.,3,325.00,319.00,319.00,110.00,35210.00,331.00,-12.00
39,Mahakali Bikas Bank Limited,1,250.00,250.00,250.00,10.00,2500.00,246.00,4.00
40,Nabil Bank Limited,10,2175.00,2135.00,2135.00,802.00,1735004.00,2125.00,10.00
41,Narayani National Finance Limited,1,250.00,250.00,250.00,735.00,183750.00,250.00,0.00
42,National Hydro Power Company Limited,2,53.00,53.00,53.00,320.00,16960.00,52.00,1.00
43,NCM Mutual Fund,2,30.00,30.00,30.00,700.00,21000.00,29.71,0.29
44,Nepal Bangladesh Bank Limited,16,245.00,225.00,226.00,1835.00,423525.00,223.00,3.00
45,Nepal Doorsanchar Comapany Limited,7,460.00,451.00,458.00,960.00,436660.00,453.00,5.00
46,Nepal Housing & Merchant Finance Ltd.,3,220.00,220.00,220.00,30.00,6600.00,216.00,4.00
47,Nepal Investment Bank Limited,1,710.00,710.00,710.00,250.00,177500.00,701.00,9.00
48,Nepal SBI Bank Limited,8,751.00,745.00,749.00,1497.00,1116521.00,745.00,4.00
49,Nepal Shree Lanka Merchant Banking & Finance Ltd,5,61.00,60.00,60.00,250.00,15220.00,62.00,-2.00
50,NIC Asia Bank Ltd.,11,645.00,633.00,635.00,1217.00,775569.00,630.00,5.00
51,NIDC Capital Markets Ltd.,1,451.00,451.00,451.00,200.00,90200.00,450.00,1.00
