S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,100,130.00,124.00,126.00,6423.00,820120.00,130.00,-4.00
2,Alpic Everest Finance Co. Ltd.,2,289.00,289.00,289.00,55.00,15895.00,294.00,-5.00
3,Asian Life Insurance Co. Limited,17,232.00,227.00,230.00,670.00,154010.00,232.00,-2.00
4,Bank of Asia Nepal Limited,18,271.00,260.00,271.00,735.00,195330.00,268.00,3.00
5,Bank of Kathmandu Ltd.,9,567.00,557.00,567.00,915.00,512745.00,557.00,10.00
6,Birgunj Finance Ltd.,9,166.00,162.00,162.00,1030.00,168190.00,166.00,-4.00
7,Business Universal Development Bank Ltd.,5,159.00,150.00,159.00,1390.00,209130.00,157.00,2.00
8,Capital Merchant Bank & Finance Co. Ltd.,4,162.00,153.00,153.00,80.00,12420.00,165.00,-12.00
9,Chilime Hydropower Company Limited,3,915.00,900.00,900.00,500.00,453000.00,900.00,0.00
10,Citizen Bank International Limited,20,305.00,295.00,305.00,1250.00,373900.00,295.00,10.00
11,Citizen Investment Trust,1,572.00,572.00,572.00,25.00,14300.00,572.00,0.00
12,Civil Merchant Bittiya Santha Ltd.,16,214.00,206.00,210.00,1800.00,374260.00,202.00,8.00
13,Clean Energy Development Bank Limited,18,241.00,234.00,237.00,900.00,213920.00,241.00,-4.00
14,Crystal Finance Ltd.,3,240.00,238.00,240.00,70.00,16700.00,238.00,2.00
15,Deva Bikas Bank Limited,25,153.00,151.00,153.00,771.00,117893.00,153.00,0.00
16,Everest Bank Limited,2,1065.00,1055.00,1065.00,152.00,160880.00,1075.00,-10.00
17,Gandaki Bikas BankLimited,5,268.00,253.00,253.00,200.00,52000.00,273.00,-20.00
18,Global IME Bank Limited,11,226.00,221.00,224.00,1030.00,230765.00,225.00,-1.00
19,Grand Bank Nepal Limited,7,227.00,225.00,225.00,1808.00,407876.00,226.00,-1.00
20,Gurkha Development Bank Limited,7,220.00,212.00,216.00,440.00,95519.00,220.00,-4.00
21,Himalayan Bank Limited,12,703.00,689.00,695.00,1392.00,962327.00,689.00,6.00
22,Himalayan General Insurance Co. Ltd,1,206.00,206.00,206.00,101.00,20806.00,210.00,-4.00
23,ICFC Finance Limited,11,244.00,240.00,242.00,1725.00,414782.00,241.00,1.00
24,IME Financial Institution,1,443.00,443.00,443.00,207.00,91701.00,435.00,8.00
25,Infrastructure Development Bank Ltd.,11,142.00,138.00,142.00,3134.00,438168.00,141.00,1.00
26,Kaski Finance Limited,1,232.00,232.00,232.00,90.00,20880.00,232.00,0.00
27,Kasthamandap Development Bank Limited,14,177.00,175.00,175.00,740.00,129940.00,177.00,-2.00
28,Kumari Bank Limited,2,352.00,346.00,352.00,121.00,42232.00,346.00,6.00
29,Life Insurance Co. Nepal,1,582.00,582.00,582.00,10.00,5820.00,582.00,0.00
30,Lord Buddha Finance Limited,1,172.00,172.00,172.00,31.00,5332.00,175.00,-3.00
31,Lumbini Bank Limited,4,252.00,249.00,249.00,377.00,94303.00,252.00,-3.00
32,Lumbini Bikas Bank Ltd.,19,223.00,220.00,223.00,830.00,183410.00,220.00,3.00
33,Lumbini Finance Ltd.,2,270.00,267.00,270.00,96.00,25716.00,265.00,5.00
34,Mahakali Bikas Bank Limited,1,212.00,212.00,212.00,10.00,2120.00,216.00,-4.00
35,Mahalaxmi Bikas Bank Ltd.,119,120.00,112.00,116.00,5540.00,645920.00,114.00,2.00
36,Nabil Bank Limited,11,1450.00,1419.00,1430.00,768.00,1096678.00,1419.00,11.00
37,Narayani National Finance Company Limited Promoter Share,3,119.00,119.00,119.00,10641.00,1266279.00,121.00,-2.00
38,Narayani National Finance Limited,1,190.00,190.00,190.00,192.00,36480.00,233.00,-43.00
39,National Hydro Power Company Limited,6,44.41,42.26,42.26,5300.00,230286.00,45.32,-3.06
40,Nepal Bangladesh Bank Limited,6,198.00,196.00,196.00,510.00,100430.00,198.00,-2.00
41,Nepal Credit And Commercial Bank Limited,2,197.00,197.00,197.00,3200.00,630400.00,194.00,3.00
42,Nepal Doorsanchar Comapany Limited,8,442.00,440.00,441.00,1370.00,603620.00,435.00,6.00
43,Nepal Finance Ltd.,2,250.00,245.00,245.00,195.00,48525.00,250.00,-5.00
44,Nepal Investment Bank Limited,11,615.00,602.00,615.00,1821.00,1106226.00,605.00,10.00
45,Nepal Life Insurance Co. Ltd.,2,617.00,610.00,610.00,435.00,266295.00,629.00,-19.00
46,Nepal Lube Oil Limited,1,250.00,250.00,250.00,295.00,73750.00,250.00,0.00
47,Nepal SBI Bank Limited,10,663.00,650.00,660.00,918.00,603772.00,661.00,-1.00
48,Nerude Laghubita Bikas Bank Limited,2,480.00,480.00,480.00,20.00,9600.00,487.00,-7.00
49,NIC Asia Bank Ltd.,6,515.00,510.00,513.00,373.00,191128.00,510.00,3.00
50,Nilgiri Bikas Bank Limited,1,335.00,335.00,335.00,30.00,10050.00,0.00,335.00
51,NMB Bank Limited,1,245.00,245.00,245.00,180.00,44100.00,250.00,-5.00
52,Om Development Bank Ltd.,106,209.00,193.00,206.00,2460.00,483890.00,193.00,13.00
53,Pathibhara Bikas Bank Limited,12,159.00,158.00,159.00,200.00,31760.00,155.00,4.00
54,Prabhu  Bank Limited,14,200.00,196.00,199.00,3382.00,668679.00,198.00,1.00
55,Prime Commercial Bank Ltd.,13,465.00,461.00,465.00,1045.00,483444.00,464.00,1.00
56,Prime Life Insurance Company Limited,32,199.00,190.00,190.00,770.00,150140.00,199.00,-9.00
57,Public Development Bank Limited,1,118.00,118.00,118.00,10.00,1180.00,120.00,-2.00
58,Reliable Development Bank Limited,18,398.00,388.00,398.00,528.00,208116.00,395.00,3.00
59,Sagarmatha  Finance Limited,25,239.00,230.00,239.00,730.00,169870.00,232.00,7.00
60,Sewa Bikas Bank Limited,1,210.00,210.00,210.00,20.00,4200.00,221.00,-11.00
61,Shikhar Finance Limited,2,147.00,146.00,147.00,250.00,36740.00,147.00,0.00
62,Siddhartha Bank Limited,20,310.00,305.00,307.00,5586.00,1725102.00,305.00,2.00
63,Siddhartha Insurance Ltd.,13,128.00,128.00,128.00,140.00,17920.00,126.00,2.00
64,Society Development Bank Ltd.,26,158.00,150.00,151.00,5208.00,786344.00,155.00,-4.00
65,Standard Chartered Bank Limited,25,2209.00,2175.00,2205.00,1860.00,4059933.00,2175.00,30.00
66,Subhechha Bikas Bank Limited,1,220.00,220.00,220.00,48.00,10560.00,220.00,0.00
67,Sunrise Bank Limited,18,233.00,227.00,227.00,1270.00,291400.00,227.00,0.00
68,Supreme Development Bank Ltd.,7,125.00,123.00,123.00,960.00,118900.00,125.00,-2.00
69,Surya Life Insurance Company Limited,232,149.00,137.00,138.00,9180.00,1260600.00,152.00,-14.00
