S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Agriculture Development Bank Limited,61,122.00,115.00,117.00,6887.00,798944.00,116.00,1.00
2,Apex Development Bank Ltd.,32,196.00,177.00,196.00,5376.00,1010328.00,196.00,0.00
3,Arun Valley Hydropower Development Co. Ltd.,24,406.00,400.00,406.00,732.00,294284.00,403.00,3.00
4,Asian Life Insurance Co. Limited,35,229.00,220.00,226.00,1470.00,330990.00,220.00,6.00
5,Axis Development Bank Limited,9,156.00,153.00,156.00,580.00,89520.00,153.00,3.00
6,Bank of Asia Nepal Limited,15,255.00,252.00,255.00,1135.00,288775.00,255.00,0.00
7,Bank of Kathmandu Ltd.,4,565.00,560.00,560.00,344.00,193548.00,570.00,-10.00
8,Bhajuratna Finance & Saving Co. Ltd.,4,165.00,162.00,165.00,319.00,52173.00,165.00,0.00
9,Bhrikuti Vikash Bank Limited,4,277.00,272.00,277.00,2125.00,586655.00,277.00,0.00
10,Biratlaxmi Bikas Bank Limited,6,320.00,310.00,315.00,1206.00,376419.00,324.00,-9.00
11,Birgunj Finance Ltd.,3,158.00,155.00,158.00,2690.00,417550.00,155.00,3.00
12,Business Universal Development Bank Ltd.,7,162.00,158.00,158.00,5862.00,936494.00,159.00,-1.00
13,Butwal Power Company Limited,5,780.00,750.00,780.00,205.00,156075.00,749.00,31.00
14,Citizen Bank International Limited,10,290.00,285.00,290.00,700.00,200220.00,287.00,3.00
15,Clean Energy Development Bank Limited,3,219.00,215.00,219.00,190.00,41190.00,216.00,3.00
16,Crystal Finance Ltd.,6,246.00,242.00,246.00,140.00,34040.00,242.00,4.00
17,Deva Bikas Bank Limited,28,160.00,153.00,158.00,1754.00,276638.00,155.00,3.00
18,Excel Development Bank Ltd.,2,304.00,300.00,300.00,1170.00,351488.00,310.00,-10.00
19,Global IME Bank Limited,14,226.00,212.00,215.00,820.00,181855.00,223.00,-8.00
20,Goodwill Finance Co. Ltd.,2,196.00,196.00,196.00,356.00,69776.00,200.00,-4.00
21,Grand Bank Nepal Limited,1,220.00,220.00,220.00,100.00,22000.00,223.00,-3.00
