S.N.,Traded Companies,No. Of Transaction,Max Price,Min Price,Closing Price,Traded Shares,Amount,Previous Closing,Difference Rs.
1,Ace Development Bank Ltd.,1,229.00,229.00,229.00,20.00,4580.00,225.00,4.00
2,Apex Development Bank Ltd.,1,255.00,255.00,255.00,242.00,61710.00,250.00,5.00
3,Api Finance Limited,2,251.00,247.00,251.00,20.00,4980.00,243.00,8.00
4,Arun Valley Hydropower Development Co. Ltd.,31,530.00,495.00,510.00,1840.00,953680.00,486.00,24.00
5,Asian Life Insurance Co. Limited,60,252.00,232.00,232.00,1840.00,427440.00,257.00,-25.00
6,Axis Development Bank Limited,48,286.00,265.00,286.00,1310.00,365720.00,260.00,26.00
7,Bank of Asia Nepal Limited,9,292.00,266.00,292.00,930.00,257380.00,266.00,26.00
8,Bank of Kathmandu Ltd.,74,873.00,818.00,857.00,6995.00,5988949.00,815.00,42.00
9,Bhrikuti Vikash Bank Limited,1,257.00,257.00,257.00,14.00,3598.00,252.00,5.00
10,Biratlaxmi Bikas Bank Limited,5,389.00,361.00,389.00,500.00,187500.00,354.00,35.00
11,Business Universal Development Bank Ltd.,17,191.00,182.00,190.00,2534.00,474136.00,179.00,11.00
12,Butwal Power Company Limited,1,790.00,790.00,790.00,30.00,23700.00,775.00,15.00
13,Capital Merchant Bank & Finance Co. Ltd.,8,204.00,194.00,204.00,1038.00,201826.00,193.00,11.00
14,Chilime Hydropower Company Limited,9,970.00,928.00,970.00,1080.00,1030600.00,910.00,60.00
15,Citizen Bank International Limited,52,504.00,467.00,504.00,3930.00,1931110.00,467.00,37.00
16,City Express Finance Co. Limited,5,245.00,243.00,245.00,250.00,61070.00,240.00,5.00
17,Civil Merchant Bittiya Santha Ltd.,11,221.00,205.00,221.00,1010.00,220450.00,201.00,20.00
18,Clean Energy Development Bank Limited,3,506.00,488.00,506.00,30.00,14910.00,479.00,27.00
19,Crystal Finance Ltd.,1,260.00,260.00,260.00,40.00,10400.00,255.00,5.00
20,Deva Bikas Bank Limited,27,217.00,201.00,217.00,3850.00,824691.00,198.00,19.00
21,Everest Bank Limited,16,1523.00,1440.00,1523.00,985.00,1441392.00,1442.00,81.00
22,Everest Bank Limited Con. Pref.,1,832.00,832.00,832.00,10.00,8320.00,816.00,16.00
23,Global IME Bank Limited,7,306.00,295.00,306.00,780.00,234560.00,290.00,16.00
24,Goodwill Finance Co. Ltd.,2,253.00,249.00,253.00,200.00,50200.00,245.00,8.00
25,Grand Bank Nepal Limited,14,272.00,252.00,270.00,3275.00,881570.00,248.00,22.00
26,Gurkha Development Bank Limited,43,371.00,341.00,342.00,2427.00,834710.00,378.00,-36.00
27,Himalayan Bank Limited,8,924.00,890.00,924.00,456.00,412093.00,875.00,49.00
28,ICFC Finance Limited,7,312.00,297.00,312.00,440.00,133798.00,292.00,20.00
29,IME Financial Institution,1,541.00,541.00,541.00,360.00,194760.00,540.00,1.00
30,Infrastructure Development Bank Ltd.,4,263.00,258.00,263.00,420.00,110410.00,253.00,10.00
31,Janaki Finance Ltd.,1,329.00,329.00,329.00,580.00,190820.00,324.00,5.00
32,Kaski Finance Limited,1,252.00,252.00,252.00,20.00,5040.00,248.00,4.00
33,Kumari Bank Limited,18,460.00,428.00,455.00,2340.00,1052388.00,420.00,35.00
34,Laxmi Bank Limited,13,443.00,412.00,443.00,677.00,286893.00,420.00,23.00
35,Lumbini Bank Limited,20,306.00,290.00,305.00,3912.00,1176236.00,285.00,20.00
36,Lumbini Bikas Bank Ltd.,10,293.00,272.00,293.00,1380.00,386100.00,282.00,11.00
37,Lumbini Finance Ltd.,12,305.00,283.00,301.00,1249.00,373373.00,278.00,23.00
38,Machhapuchhre Bank Limited,11,333.00,315.00,324.00,855.00,278375.00,309.00,15.00
39,Mahakali Bikas Bank Limited,1,211.00,211.00,211.00,10.00,2110.00,210.00,1.00
40,Mahalaxmi BikasBank Limited,8,199.00,187.00,193.00,490.00,95020.00,184.00,9.00
41,Miteri Development Bank Limited,2,251.00,247.00,251.00,40.00,9920.00,247.00,4.00
42,Nabil Bank Limited,31,2315.00,2223.00,2300.00,2243.00,5133389.00,2180.00,120.00
43,Narayani National Finance Limited,3,258.00,249.00,258.00,124.00,31024.00,245.00,13.00
44,National Hydro Power Company Limited,18,51.50,49.00,50.00,14100.00,709238.00,49.00,1.00
45,Nepal Bangladesh Bank Limited,11,259.00,246.00,255.00,1410.00,355300.00,242.00,13.00
46,Nepal Credit And Commercial Bank Limited,22,256.00,243.00,255.00,6130.00,1533820.00,239.00,16.00
47,Nepal Doorsanchar Comapany Limited,9,484.00,465.00,480.00,2400.00,1133900.00,465.00,15.00
48,Nepal Investment Bank Limited,13,790.00,735.00,766.00,1035.00,791426.00,740.00,26.00
49,Nepal SBI Bank Limited,31,820.00,755.00,820.00,2024.00,1610413.00,760.00,60.00
50,Nepal Shree Lanka Merchant Banking & Finance Ltd,2,52.00,51.00,52.00,210.00,10820.00,52.00,0.00
51,NIC Asia Bank Ltd.,33,660.00,600.00,660.00,2896.00,1866434.00,600.00,60.00
52,Nirdhan Utthan Laghubitta Bittiya Sanstha Limited,1,302.00,302.00,302.00,101.00,30502.00,297.00,5.00
53,NMB Bank Limited,7,310.00,290.00,305.00,665.00,201070.00,285.00,20.00
54,Paschimanchal Bikash Bank Limited,3,302.00,292.00,302.00,150.00,44550.00,287.00,15.00
55,Pathibhara Bikas Bank Limited,50,204.00,188.00,204.00,880.00,169120.00,192.00,12.00
56,Pokhara Finance Ltd.,4,277.00,262.00,277.00,1220.00,330440.00,257.00,20.00
57,Prabhu  Bank Limited,10,247.00,229.00,246.00,1200.00,288150.00,225.00,21.00
58,Prime Commercial Bank Ltd.,26,510.00,465.00,508.00,1572.00,782479.00,465.00,43.00
59,Public Development Bank Limited,12,154.00,147.00,154.00,250.00,37520.00,149.00,5.00
60,Raghupati Jute Mills Limited,6,100.00,100.00,100.00,700.00,70000.00,100.00,0.00
61,Rastriya Beema Company Limited,6,410.00,395.00,405.00,185.00,73995.00,390.00,15.00
62,Rastriya Beema Company Limited,3,1400.00,1362.00,1400.00,1572.00,2198720.00,1336.00,64.00
63,Sagarmatha Insurance Co. Ltd.,1,300.00,300.00,300.00,16.00,4800.00,330.00,-30.00
64,Sahayogi Bikas Bank Limited,4,284.00,279.00,281.00,80.00,22560.00,274.00,7.00
65,Sanima Bank Limited,13,480.00,426.00,474.00,1387.00,636759.00,442.00,32.00
66,Shrijana Finance  (Bittaya Sanstha),1,123.00,123.00,123.00,10.00,1230.00,121.00,2.00
67,Siddhartha Bank Limited,18,443.00,413.00,439.00,1812.00,790900.00,412.00,27.00
68,Siddhartha Development Bank Ltd.,7,205.00,198.00,201.00,970.00,193820.00,195.00,6.00
69,Soaltee Hotel Limited,1,194.00,194.00,194.00,9362.00,1816228.00,191.00,3.00
70,Standard Chartered Bank Limited,14,3120.00,2980.00,3109.00,1232.00,3778304.00,3020.00,89.00
71,Standard Finance Ltd.,11,193.00,179.00,193.00,1571.00,298617.00,176.00,17.00
72,Sunrise Bank Limited,18,356.00,330.00,356.00,860.00,298350.00,330.00,26.00
73,Supreme Development Bank Ltd.,11,143.00,135.00,143.00,1395.00,196475.00,133.00,10.00
74,Triveni Bikas Bank Limited,1,355.00,355.00,355.00,20.00,7100.00,349.00,6.00
